match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_fouls,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_accurateCross,stat_goodHighClaim
12437628,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,,1084081,EUR,1051228800,D,4,4,False,True,91.0,88.0,3.0,2.0,0.0,27.0,29.0,64.0,2.0,3.0,,,,90.0,107.0,6.9,8.0,0.161686,0,,61.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,,,,,,3.0,3.0,,,,,1.0,,,,Arnau Martinez,,,,,,
12437628,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,,135116,EUR,623894400,D,5,5,False,,94.0,91.0,6.0,6.0,0.0,47.0,49.0,45.0,1.0,,,,,90.0,105.0,6.9,6.0,0.0406379,0,,44.0,,,2.0,2.0,,2.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,
12437628,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,,44864,EUR,636940800,D,17,17,False,,103.0,97.0,9.0,6.0,0.0,43.0,43.0,62.0,2.0,4.0,,,,90.0,116.0,7.2,10.0,0.0803521,1,,55.0,2.0,2.0,3.0,5.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,0.0111,0.1064,,,2.0,,,,,,,1.0,
12437628,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,MGutiérrez,908716,EUR,996192000,D,3,3,False,,44.0,40.0,1.0,,0.0,16.0,16.0,31.0,2.0,6.0,,,,90.0,75.0,6.5,13.0,0.18137,1,,26.0,3.0,,5.0,5.0,,4.0,2.0,1.0,,,,2.0,1.0,,3.0,2.0,0.0209,,2.0,,2.0,,,,,,1.0,2.0,
12437628,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,,973699,EUR,918950400,M,23,23,False,,27.0,21.0,2.0,1.0,0.0,6.0,8.0,19.0,,4.0,,,,58.0,36.0,6.6,10.0,0.0267283,0,,15.0,,,4.0,5.0,,2.0,4.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,
12437628,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,14,14,False,,37.0,34.0,1.0,1.0,0.0,15.0,17.0,21.0,,1.0,,,,59.0,42.0,6.5,4.0,0.0137601,1,,19.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,0.0372,,,1.0,,,,,1.0,,,,
12437628,away,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,YangelHerrera8,839585,EUR,884131200,M,21,21,False,,45.0,41.0,1.0,,0.0,11.0,12.0,37.0,1.0,8.0,,,,90.0,65.0,6.7,13.0,0.0171054,1,,31.0,4.0,,7.0,5.0,1.0,2.0,1.0,1.0,,,,2.0,,,3.0,3.0,0.0153,,,4.0,1.0,,,,1.0,,,1.0,
12437628,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,viktortsygankov,319735,EUR,879552000,F,8,8,False,,34.0,27.0,2.0,2.0,0.0,4.0,5.0,37.0,,3.0,,,,68.0,48.0,6.9,16.0,0.176044,0,,26.0,8.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,3.0,
12437628,away,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,,826013,EUR,949017600,F,9,9,False,,17.0,16.0,,,0.0,7.0,7.0,10.0,,1.0,,,,59.0,25.0,6.7,5.0,0.0807306,3,,9.0,,,2.0,,,1.0,,,,2.0,,,,,3.0,,0.294,0.2561,,1.0,,,,,1.0,1.0,,,
12437628,away,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,20,20,False,,30.0,27.0,,,0.0,8.0,9.0,23.0,,2.0,,,,90.0,56.0,7.3,12.0,0.050983,4,,19.0,2.0,1.0,6.0,9.0,1.0,1.0,5.0,4.0,,,,1.0,3.0,2.0,4.0,2.0,0.1847,,1.0,2.0,,,,,2.0,,2.0,,
12437628,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,,218616,EUR,706406400,F,24,24,True,,11.0,11.0,,,0.0,3.0,3.0,9.0,,2.0,,,,32.0,16.0,6.8,1.0,0.0469561,0,,8.0,1.0,,,3.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,
12437628,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,,1106573,EUR,1096761600,M,22,22,True,,36.0,33.0,1.0,,0.0,6.0,6.0,30.0,1.0,2.0,,,,31.0,41.0,6.6,4.0,0.020159,0,,27.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,Jhon Solis,,,,,,
12437628,away,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,,945768,EUR,930182400,F,19,19,True,,8.0,7.0,,,0.0,1.0,1.0,7.0,,,,,,31.0,10.0,6.7,1.0,0.00657899,2,,6.0,,,,,,,,,,1.0,,,,,,,0.1176,0.1129,,,,,,,1.0,,,,
12437628,away,Girona FC,Iker Almena,almena-iker,I. Almena,M,30,176,518,M,,1513656,EUR,1083628800,F,30,30,True,,18.0,15.0,,,0.0,1.0,1.0,20.0,,1.0,,,,22.0,24.0,6.7,8.0,0.0119321,0,,14.0,3.0,,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
12437628,away,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,,856250,EUR,924566400,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,,1002347,EUR,1028160000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,donnyvdbeek,361790,EUR,861321600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437628,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
