match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,captain,stat_penaltyWon,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross
10352144,away,Eintracht Frankfurt,Mario Götze,,,mario-gotze,M. Götze,M,27,176,5880,M,66518,EUR,707529600,F,27,27,False,48.0,39.0,2.0,2.0,19.0,21.0,21.0,29.0,7.0,3.0,8.0,,,79.0,70.0,7.4,17.0,0,2.0,7.0,1.0,2.0,5.0,3.0,,1.0,,3.0,1.0,3.0,1.0,,,,,4.0,,,,,,,,,,,,MarioGotze,,,,1.0
10352144,away,Eintracht Frankfurt,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,27.0,18.0,1.0,,8.0,11.0,10.0,16.0,8.0,,4.0,,,74.0,43.0,6.4,18.0,2,,5.0,4.0,,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,rafaelsantosborre,,,1.0,
10352144,away,Eintracht Frankfurt,Makoto Hasebe,,,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,9.0,6.0,3.0,3.0,3.0,5.0,3.0,4.0,,,,,,24.0,13.0,6.9,3.0,0,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Timothy Chandler,,,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,8.0,8.0,,,4.0,4.0,4.0,4.0,1.0,,,,,23.0,16.0,6.7,1.0,0,,2.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Randal Kolo Muani,,,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,871706,EUR,912816000,F,9,9,True,6.0,6.0,1.0,1.0,,,6.0,6.0,6.0,,1.0,,,23.0,19.0,7.0,6.0,2,,5.0,3.0,,,,2.0,1.0,,,,4.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,RKM,,1.0,1.0,
10352144,away,Eintracht Frankfurt,Lucas Alario,,,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,21,21,True,9.0,9.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,,2.0,,,16.0,13.0,7.6,,3,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,
10352144,away,Eintracht Frankfurt,Kristijan Jakić,,,kristijan-jakic,K. Jakić,M,17,181,2257,M,796206,EUR,863568000,M,6,6,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,,,11.0,9.0,6.7,,0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Diant Ramaj,,,ramaj-diant,D. Ramaj,G,41,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Christopher Lenz,,,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Sebastian Rode,,,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,308,M,994197,EUR,995414400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
