match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_totalOffside,stat_clearanceOffLine
12504429,away,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,False,32.0,24.0,6.0,3.0,0.0,9.0,12.0,15.0,22.0,1.0,3.0,,,,,,90.0,50.0,5.9,15.0,0.0216178,0,,2.0,,3.0,2.0,,,,1.0,,,Odogwu,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,,
12504429,away,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,False,15.0,9.0,,,0.0,2.0,2.0,7.0,15.0,,1.0,,,,,,63.0,22.0,6.6,11.0,0.100205,0,,2.0,,4.0,2.0,1.0,,,1.0,,,,3.0,3.0,,,,1.0,,,,,,,,,1.0,,1.0,,,
12504429,away,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,24.0,21.0,1.0,,0.0,16.0,17.0,5.0,7.0,,2.0,,,,,,77.0,32.0,6.2,5.0,0.00611483,0,,,,3.0,1.0,,,,,,,,2.0,7.0,,,1.0,1.0,3.0,2.0,,,,,,,,,1.0,,,
12504429,away,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,False,52.0,42.0,7.0,4.0,0.0,21.0,27.0,21.0,25.0,1.0,8.0,,,,,,90.0,68.0,6.6,14.0,0.0343618,1,,,,10.0,1.0,1.0,,,,0.0332,,,2.0,3.0,2.0,1.0,5.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,3.0,,,
12504429,away,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,False,19.0,14.0,2.0,1.0,0.0,5.0,6.0,9.0,13.0,1.0,5.0,,,,,,56.0,33.0,7.5,9.0,0.138807,1,,,,8.0,2.0,2.0,,,,0.1323,2.0,,4.0,10.0,2.0,1.0,,1.0,5.0,1.0,,,1.0,1.0,,0.6285,3.0,,1.0,,,
12504429,away,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,14.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,9.0,3.0,,,,,,,63.0,27.0,7.6,7.0,0.0162801,3,,1.0,,1.0,,,,,,0.1945,1.0,,1.0,3.0,,,,,3.0,,,2.0,1.0,,1.0,0.5284,,,3.0,,2.0,1.0
12504429,away,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,F,7,7,False,23.0,18.0,3.0,2.0,0.0,13.0,13.0,7.0,14.0,1.0,3.0,,,,,,77.0,34.0,7.3,8.0,0.0901721,1,,4.0,2.0,2.0,1.0,1.0,,,,0.0604,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,
12504429,away,Lecce,Kevin Bonifazi,,,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,21,21,True,25.0,22.0,1.0,,0.0,18.0,20.0,4.0,5.0,1.0,3.0,,,,,,34.0,29.0,6.2,3.0,0.00183108,0,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
12504429,away,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,True,29.0,24.0,5.0,1.0,0.0,17.0,19.0,7.0,10.0,,1.0,,,,,,27.0,32.0,6.0,6.0,0.00437966,0,,,,2.0,,,,,1.0,,,,2.0,5.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,
12504429,away,Lecce,Ante Rebić,,,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,3,3,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,,,,,,,10.0,10.0,4.8,5.0,0.00018417,0,,,,1.0,,,,,,,,_anterebic,1.0,2.0,,,,1.0,,,,,,,,,1.0,,2.0,,,
12504429,away,Lecce,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,37,37,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,,,13.0,8.0,6.5,1.0,0.00454944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504429,away,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185,490,M,1136325,EUR,1075507200,F,23,23,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,2.0,,,,,,13.0,13.0,6.2,8.0,0.00210854,1,,,,,,,,1.0,,0.078,,,,4.0,,,,,1.0,1.0,,,,,,,2.0,,4.0,,,
12504429,away,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504429,away,Lecce,Alexandru Borbei,,,alexandru-borbei,A. Borbei,G,27,183,173,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504429,away,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504429,away,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504429,away,Lecce,Ed McJannet,Ed McJannet,,ed-mcjannet,E. McJannet,M,8,183,120,M,1134085,EUR,1074988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
