match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,player_sofascoreId,stat_goals
12765051,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,889,M,893062,EUR,827452800,D,24,24,False,80.0,63.0,8.0,3.0,0.0,28.0,33.0,36.0,51.0,1.0,4.0,2.0,2.0,,,,90.0,100.0,7.3,22.0,0.0545664,0,,4.0,1.0,3.0,,,1.0,1.0,,,2.0,,2.0,,,,,,2.0,1.0,1.0,True,,,,,,,
12765051,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185.0,1163,M,305278,EUR,745459200,D,3,3,False,90.0,81.0,8.0,3.0,0.0,58.0,60.0,23.0,30.0,4.0,5.0,3.0,1.0,,,,90.0,104.0,7.4,10.0,0.0106497,0,,,1.0,1.0,,,1.0,1.0,,,7.0,,2.0,,,,,,,,,,,,,,,,
12765051,away,Real Betis,Natan,,,natan,Natan,D,4,188.0,3280,M,1015287,EUR,981417600,D,6,6,False,82.0,75.0,6.0,2.0,0.0,52.0,53.0,23.0,29.0,3.0,4.0,4.0,1.0,,,,90.0,88.0,7.1,7.0,0.00762077,1,,,2.0,3.0,,,,1.0,1.0,,1.0,,,,,0.0142,,,,,,,,,,,1.0,,
12765051,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1733,M,67769,EUR,714700800,D,12,12,False,48.0,37.0,3.0,2.0,0.0,16.0,21.0,24.0,34.0,2.0,6.0,3.0,,,,,90.0,78.0,7.5,20.0,0.139526,1,,7.0,3.0,4.0,3.0,1.0,1.0,,3.0,,3.0,,1.0,,,0.019,,,2.0,1.0,3.0,,,,,,1.0,,
12765051,away,Real Betis,Mateo Flores,,,mateo-flores,M. Flores,M,46,178.0,184,M,1893864,EUR,1081296000,M,46,46,False,46.0,41.0,3.0,3.0,0.0,20.0,21.0,22.0,27.0,1.0,6.0,3.0,3.0,,,,90.0,66.0,7.5,8.0,0.154972,1,,2.0,,1.0,2.0,,1.0,,3.0,,4.0,1.0,1.0,,,0.0222,,1.0,,,1.0,,,,1.0,,,,
12765051,away,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186.0,5155,M,990169,EUR,1000944000,M,4,4,False,30.0,26.0,1.0,,0.0,16.0,17.0,10.0,14.0,1.0,4.0,7.0,,,,,45.0,35.0,6.9,5.0,0.00392502,0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,
12765051,away,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185.0,18661,M,1493689,EUR,1126051200,M,38,38,False,33.0,29.0,1.0,,0.0,8.0,9.0,21.0,27.0,4.0,12.0,6.0,5.0,,,,90.0,61.0,7.7,14.0,0.150366,3,,3.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,,,0.1357,,1.0,5.0,1.0,,,,1.0,2.0,,1.0,,
12765051,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171.0,2152,M,789381,EUR,760492800,M,9,9,False,38.0,29.0,5.0,5.0,0.0,6.0,7.0,23.0,33.0,2.0,8.0,2.0,3.0,,,,90.0,59.0,7.2,14.0,0.100303,2,,2.0,1.0,6.0,2.0,,1.0,2.0,,2.0,1.0,,2.0,,,0.0952,,1.0,2.0,2.0,,,,,,,2.0,,
12765051,away,Real Betis,Jesús Rodriguez,,,jesus-rodriguez,J. Rodriguez,M,17,185.0,4183,M,1800245,EUR,1132531200,M,36,36,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,1.0,2.0,,,,,45.0,18.0,6.6,4.0,0.00621104,1,,,,1.0,,,1.0,,,,,,,,,0.0315,,1.0,1.0,1.0,,,,,,,1.0,,
12765051,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182.0,45633,M,115665,EUR,671328000,F,11,11,False,14.0,8.0,,,0.0,4.0,4.0,4.0,10.0,1.0,4.0,1.0,1.0,,,,85.0,29.0,7.4,10.0,0.00604354,3,,,,5.0,1.0,1.0,2.0,3.0,1.0,,,,,1.0,3.0,0.7108,0.7891,1.0,2.0,1.0,,,1.0,,,,,bakambu17,1.0
12765051,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44706,M,1011375,EUR,1008547200,F,10,10,True,21.0,20.0,1.0,1.0,0.0,5.0,5.0,15.0,17.0,,6.0,2.0,2.0,,,,45.0,33.0,7.3,4.0,0.0500896,3,,1.0,,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,0.0867,0.0152,1.0,3.0,3.0,,,,,1.0,,1.0,ez_abde,
12765051,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188.0,1047,M,1137814,EUR,998697600,M,16,16,True,32.0,29.0,,,0.0,12.0,13.0,17.0,19.0,,8.0,2.0,1.0,,,,45.0,46.0,7.3,5.0,0.0241212,0,,,,1.0,4.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,3.0,3.0,,,,,,,,,
12765051,away,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174.0,72751,M,1150391,EUR,1109548800,F,8,8,True,2.0,2.0,,,0.0,,,2.0,2.0,,,1.0,,,,,12.0,4.0,6.4,1.0,0.00165919,0,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,VRoque,
12765051,away,Real Betis,Manu González,Manu González,,manu-gonzalez,M. González,G,41,,203,M,1823954,EUR,1176854400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765051,away,Real Betis,Germán García,Germán García,,german-garcia,G. García,G,30,,71,M,1415725,EUR,1072915200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765051,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183.0,1897,M,99519,EUR,663897600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765051,away,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765051,away,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174.0,5614,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,youssouf_sabaly23,
12765051,away,Real Betis,Carlos Reina,,,carlos-reina,C. Reina,M,10,176.0,33,M,1493688,EUR,1092096000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
