match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceMissed,stat_hitWoodwork
12504430,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,58.0,50.0,7.0,3.0,0.0,31.0,32.0,19.0,26.0,4.0,,,,90.0,69.0,6.1,9.0,0.00753694,0,,,,,3.0,6.0,,,,1.0,,,1.0,5.0,,3.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,,
12504430,away,Udinese,Oumar Solet,oumar-solet,O. Solet,D,28,192.0,1946,M,892979,EUR,949881600,D,28,28,False,38.0,37.0,5.0,4.0,0.0,26.0,27.0,11.0,11.0,3.0,,,,63.0,48.0,6.1,1.0,0.00701914,0,,,,,4.0,6.0,3.0,3.0,,3.0,2.0,,2.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181.0,693,M,1068286,EUR,939254400,M,77,77,False,22.0,15.0,1.0,,0.0,9.0,11.0,7.0,14.0,2.0,,,,65.0,47.0,6.8,12.0,0.00650331,1,,,,3.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,0.0642,1.0,0.0716,,,,,,,,,,,,
12504430,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,8,8,False,41.0,38.0,2.0,,0.0,18.0,18.0,20.0,24.0,5.0,,,,90.0,60.0,6.7,7.0,0.012037,2,,,,1.0,8.0,6.0,1.0,,,5.0,5.0,1.0,2.0,,2.0,,,,3.0,,,,,2.0,0.0633,,,,,,,,,,,,,,
12504430,away,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,227894,EUR,803692800,M,25,25,False,34.0,28.0,5.0,3.0,0.0,16.0,17.0,12.0,17.0,5.0,,,,90.0,40.0,6.3,6.0,0.00730689,1,,,,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,0.2655,,,,,,,,,,,,,1.0,
12504430,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,895592,EUR,905472000,M,5,5,False,21.0,19.0,2.0,1.0,0.0,10.0,10.0,9.0,11.0,6.0,,,,79.0,39.0,7.4,7.0,0.00432842,1,,,,,4.0,8.0,3.0,1.0,,3.0,2.0,4.0,2.0,,,,,3.0,,1.0,,,,,0.0468,1.0,0.4087,1.0,,,,,,,,,,,
12504430,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,11,11,False,9.0,6.0,3.0,1.0,0.0,3.0,3.0,3.0,9.0,2.0,,,,45.0,20.0,6.1,10.0,0.0107346,0,,,,3.0,5.0,1.0,2.0,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,24.0,19.0,3.0,,0.0,6.0,7.0,16.0,27.0,2.0,,,,79.0,50.0,6.7,22.0,0.475368,0,,,,10.0,6.0,4.0,5.0,2.0,,,,2.0,,,2.0,,,4.0,,,1.0,1.0,3.0,,,,,,,1.0,True,,,,,,,,1.0
12504430,away,Udinese,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169.0,29898,M,34120,EUR,598492800,F,7,7,False,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,45.0,10.0,6.2,3.0,0.00321515,1,,,,,3.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,0.1497,,,,2.0,,,1.0,,AlexisS,,,,,
12504430,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,15.0,13.0,,,0.0,6.0,7.0,7.0,10.0,3.0,,,,45.0,24.0,6.2,5.0,0.00168467,0,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,
12504430,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,True,3.0,3.0,,,0.0,3.0,3.0,,1.0,,,,,45.0,9.0,6.4,2.0,5.326e-05,0,,,,1.0,4.0,2.0,,,,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,904887,EUR,954892800,M,32,32,True,15.0,11.0,2.0,2.0,0.0,3.0,3.0,8.0,12.0,,,,,25.0,23.0,6.4,4.0,0.00635086,0,,,,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189.0,2507,M,1444690,EUR,1042502400,M,14,14,True,8.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,,,,11.0,17.0,6.8,4.0,0.00130424,0,,,,1.0,,3.0,3.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184.0,2552,M,1155571,EUR,1105574400,F,21,21,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,,,,11.0,12.0,6.5,3.0,0.00641884,0,,,,,1.0,2.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Egil Selvik,egil-selvik,E. Selvik,G,1,191.0,250,M,798176,EUR,870220800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206.0,1092,M,1012650,EUR,1048809600,D,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164.0,2131,M,1133119,EUR,1142294400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504430,away,Udinese,Brenner,brenner,Brenner,F,20,176.0,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
