match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_lastManTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_penaltyWon,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_clearanceOffLine,stat_penaltyConceded
12448275,away,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,False,18.0,11.0,2.0,1.0,0.0,8.0,10.0,4.0,16.0,,2.0,5.0,,73.0,38.0,6.5,20.0,0.0057681,0,,,7.0,1.0,,,,,2.0,2.0,3.0,2.0,,,2.0,,,2.0,1.0,,8.0,1.0,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193.0,150,M,1010062,EUR,1011484800,M,29,29,False,22.0,14.0,1.0,,0.0,3.0,3.0,11.0,26.0,1.0,3.0,5.0,,90.0,53.0,6.5,29.0,0.020476,0,,,8.0,,4.0,1.0,,,,,8.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,7.0,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,683,M,914392,EUR,889228800,F,9,9,False,13.0,8.0,3.0,1.0,0.0,2.0,3.0,6.0,10.0,5.0,6.0,2.0,,73.0,24.0,6.7,10.0,0.0948133,0,,,5.0,1.0,,,,,,,5.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,34.0,6.0,6.6,,0.00251396,2,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,0.0546,,,,,,,,,,,,
12448275,away,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182.0,81,M,930295,EUR,982022400,M,13,13,True,12.0,10.0,2.0,1.0,0.0,4.0,4.0,6.0,9.0,,1.0,,,17.0,15.0,6.7,4.0,0.0126819,0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,F,7,7,True,5.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,2.0,,,17.0,12.0,6.6,4.0,0.0110385,0,,,1.0,,,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176.0,216,M,1130308,EUR,1069027200,D,2,2,True,12.0,9.0,6.0,3.0,0.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,,11.0,17.0,6.7,6.0,0.0566555,0,Mimeirhel Benita,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173.0,57,M,1482511,EUR,1128211200,F,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,11.0,2.0,6.5,1.0,0.00554909,0,Diego van Oorschot,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Jonah te Fruchte,jonah-te-fruchte,J. t. Fruchte,G,31,,4,M,1923976,EUR,1143244800,G,36,36,True,,,,,,,,,,,,,,,,,,,0,Jonah te Fruchte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Jop Tijink,jop-tijink,J. Tijink,D,27,188.0,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,Jop Tijink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185.0,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,0,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170.0,76,M,825278,EUR,838080000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448275,away,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175.0,86,M,876257,EUR,961718400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
