match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_challengeLost,stat_outfielderBlock,captain,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11002140,away,Grimsby Town,Alex Hunt,alex-hunt,A. Hunt,M,8,170,35,M,943644,EUR,959558400,M,16,16,False,40.0,27.0,8.0,3.0,15.0,20.0,12.0,21.0,9.0,,,90.0,55.0,6.8,15.0,1,1.0,,,1.0,4.0,1.0,,2.0,1.0,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,1.0,,,,,,,
11002140,away,Grimsby Town,Bryn Morris,bryn-morris,B. Morris,M,8,182,15,M,284443,EUR,830390400,M,17,17,False,33.0,20.0,10.0,4.0,9.0,10.0,11.0,23.0,5.0,,,90.0,46.0,6.9,15.0,1,,,4.0,2.0,9.0,,,2.0,,2.0,,1.0,,1.0,1.0,1.0,,5.0,1.0,,,,1.0,,,,,,,,,,,,,1.0
11002140,away,Grimsby Town,Harry Clifton,harry-clifton,H. Clifton,M,15,180,41,M,825822,EUR,897609600,M,15,15,False,23.0,15.0,3.0,1.0,4.0,5.0,11.0,18.0,4.0,,,90.0,42.0,6.9,14.0,3,,4.0,,8.0,5.0,3.0,1.0,3.0,,2.0,3.0,2.0,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,
11002140,away,Grimsby Town,Danilo Orsi-Dadomo,danilo-orsi-dadomo,D. Orsi-Dadomo,F,99,188,62,M,1082492,EUR,829872000,F,20,20,False,17.0,12.0,,,4.0,5.0,8.0,12.0,4.0,,,90.0,25.0,6.9,10.0,0,,3.0,,6.0,2.0,2.0,1.0,,,4.0,,2.0,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11002140,away,Grimsby Town,Kieran Green,kieran-green,K. Green,M,4,175,29,M,754692,EUR,867628800,M,4,4,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002140,away,Grimsby Town,Evan Khouri,evan-khouri,E. Khouri,M,8,179,70,M,994540,EUR,1043107200,M,30,30,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002140,away,Grimsby Town,Ollie Battersby,ollie-battersby,O. Battersby,G,1,188,4,M,959207,EUR,995846400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002140,away,Grimsby Town,Shaun Pearson,shaun-pearson,S. Pearson,D,30,183,3,,177713,EUR,609724800,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002140,away,Grimsby Town,Sean Scannell,sean-scannell,S. Scannell,M,20,175,13,M,31772,EUR,653529600,M,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Sean,Scannell,,,,,,,,,
11002140,away,Grimsby Town,Edwin Essel,edwin-essel,E. Essel,F,,183,8,M,1139373,EUR,1092787200,F,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Edwin,Essel,,,,,,,,,
