match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_accurateCross,stat_aerialLost,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_clearanceOffLine,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals
10447718,away,Ascoli,Marcello Falzerano,marcello-falzerano,M. Falzerano,M,,167,21,M,131007,EUR,671414400,M,23,23,True,,6.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,,,,,22.0,11.0,7.2,3.0,1,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0
10447718,away,Ascoli,Anthony Fontana,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,99,99,True,,5.0,5.0,,,3.0,3.0,2.0,1.0,,,,,10.0,6.0,6.9,,1,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10447718,away,Ascoli,Samuel Giovane,samuel-giovane,S. Giovane,M,17,181,145,M,983574,EUR,1048809600,M,32,32,True,,8.0,8.0,,,6.0,6.0,2.0,,,,,,10.0,8.0,6.1,,0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Andrea De Paoli,andrea-de-paoli,A. D. Paoli,F,10,185,21,M,946943,EUR,933897600,F,17,17,True,,4.0,3.0,,,1.0,2.0,2.0,,,,,,10.0,4.0,6.4,1.0,0,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,
10447718,away,Ascoli,Luca Bolletta,luca-bolletta,L. Bolletta,G,1,190,13,M,1067043,EUR,1101427200,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Enrico Guarna,enrico-guarna,E. Guarna,G,,185,4,,43820,EUR,492566400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Danilo Quaranta,quaranta-danilo,D. Quaranta,D,14,185,39,M,829408,EUR,859075200,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Lorenco Šimić,lorenco-simic,L. Šimić,D,44,195,174,M,791203,EUR,837388800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Nicola Falasco,nicola-falasco,N. Falasco,D,54,182,18,M,259851,EUR,749779200,D,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Mirko Eramo,mirko-eramo,Eramo,M,,184,7,,587716,EUR,616204800,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447718,away,Ascoli,Filippo Palazzino,filippo-palazzino,F. Palazzino,M,29,177,16,M,1067048,EUR,1064880000,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
