match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_wonTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_penaltyMiss,stat_shotOffTarget,stat_hitWoodwork,stat_penaltySave,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_penaltyWon
10385652,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,876643,EUR,927936000,D,19,19,False,14.0,12.0,,,4.0,4.0,8.0,14.0,1.0,3.0,3.0,1.0,,,,,,90.0,32.0,6.5,7.0,0.0,0.0,0.00458552,0,,4.0,1.0,4.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,mikola_16,,,2.0,,,,,1.0,,,,,,,,,,
10385652,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,39.0,30.0,3.0,1.0,9.0,11.0,24.0,36.0,1.0,2.0,1.0,6.0,,,,,,90.0,57.0,6.7,20.0,0.0,0.0,0.0849938,0,,8.0,1.0,4.0,,2.0,1.0,,,,2.0,,2.0,,,,,,,,4.0,,,,,3.0,,,,,,,,,
10385652,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,39.0,34.0,2.0,,17.0,21.0,17.0,18.0,1.0,4.0,1.0,11.0,,,,,,90.0,49.0,6.4,7.0,0.0586,0.0,0.0106473,1,,,1.0,6.0,1.0,2.0,1.0,,,,3.0,,,,,,iganagueye,,,1.0,1.0,,,,2.0,,,,1.0,,,,,,
10385652,away,Everton,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,35.0,27.0,5.0,2.0,9.0,9.0,18.0,32.0,1.0,9.0,,8.0,,,,,,90.0,66.0,8.0,20.0,0.2675,0.4669,0.260611,5,,6.0,1.0,7.0,3.0,4.0,3.0,,5.0,,,,3.0,,2.0,1.0,alexanderiwobi,2.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,
10385652,away,Everton,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,M,16,16,False,21.0,16.0,,,7.0,9.0,9.0,12.0,2.0,7.0,1.0,5.0,,,,,,90.0,36.0,7.0,9.0,0.1907,0.268,0.0366354,2,,,2.0,5.0,1.0,1.0,1.0,,4.0,,,1.0,2.0,,2.0,4.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,
10385652,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,M,7,7,False,28.0,20.0,3.0,1.0,8.0,9.0,15.0,31.0,1.0,3.0,1.0,12.0,,,,,,90.0,70.0,5.9,27.0,0.4542,0.5258,0.164342,4,,12.0,1.0,16.0,5.0,6.0,2.0,,,,1.0,,3.0,,5.0,,,2.0,,4.0,1.0,1.0,,,,3.0,1.0,,1.0,,,,,,
10385652,away,Everton,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,18.0,10.0,,,2.0,3.0,8.0,17.0,7.0,10.0,2.0,1.0,,,,,,90.0,41.0,7.6,17.0,1.7865,2.176,0.0647468,5,,2.0,11.0,13.0,,2.0,1.0,,,,1.0,2.0,2.0,,,,CalvertLewin14,3.0,1.0,,6.0,1.0,,,2.0,,1.0,,1.0,,,,,,1.0
10385652,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,1020141,EUR,1003190400,D,3,3,True,16.0,11.0,3.0,1.0,4.0,5.0,7.0,12.0,1.0,5.0,1.0,4.0,,,,,,45.0,32.0,6.4,10.0,0.0,0.0,0.0072675,0,,1.0,1.0,6.0,3.0,1.0,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,
10385652,away,Everton,Asmir Begović,,,asmir-begovic,A. Begović,G,31,198,823,M,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,yerrymina,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Conor Coady,,,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Demarai Gray,,,demarai-gray,D. Gray,M,10,184,1780,M,355152,EUR,835920000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Tom Davies,,,tom-davies,T. Davies,M,22,179,349,M,795058,EUR,899164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,its_onana,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Neal Maupay,,,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385652,away,Everton,Ellis Simms,,,ellis-simms,E. Simms,F,9,190,906,M,991614,EUR,978652800,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
