match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_fouls,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot,stat_challengeLost,stat_hitWoodwork,stat_bigChanceCreated,stat_goals
12530769,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,False,14.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,4.0,6.0,1.0,1.0,2.0,,,,,,,90.0,30.0,7.2,7.0,0.0801548,6,,,,8.0,4.0,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,0.2716,0.0231,,2.0,1.0,1.0,1.0,,,,,,Osimhen9,,,,,
12530769,away,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,F,21,21,False,27.0,24.0,3.0,3.0,0.0,10.0,10.0,14.0,17.0,2.0,5.0,,4.0,2.0,,,,,,,89.0,43.0,7.4,8.0,0.0219558,3,,,,9.0,2.0,,3.0,2.0,1.0,2.0,,1.0,1.0,0.2602,0.3323,1.0,,2.0,,,2.0,1.0,,,1.0,,,1.0,,,1.0
12530769,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,F,53,53,True,12.0,9.0,,,0.0,4.0,4.0,5.0,10.0,4.0,7.0,,3.0,1.0,,,,,,,27.0,21.0,6.7,8.0,0.0510187,0,,,,7.0,2.0,2.0,3.0,1.0,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,barisalperyilmaz,,,,,
12530769,away,Galatasaray,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,27997,M,125407,EUR,719798400,F,77,77,True,6.0,4.0,2.0,,0.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,21.0,12.0,6.8,5.0,0.275479,0,,,,2.0,,,,2.0,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,ÁMorata,,,,,
12530769,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,1.0,,,,0.0,,1.0,,,,1.0,6.0,,,,,,,,,10.0,11.0,6.7,1.0,1.3e-07,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,0.00018057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,5,5,True,,,,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12530769,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193,1049,M,1210422,EUR,1092614400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Gökdeniz Gürpüz,gokdeniz-gurpuz,G. Gürpüz,M,33,178,1645,M,1417051,EUR,1140825600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Gökdeniz Gürpüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530769,away,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,yusufdemir.10,,,,,
