match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_penaltyWon,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10388489,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,home,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,,43.0,24.0,38.0,19.0,6.0,7.0,18.0,36.0,,1.0,,12.0,2.0,2.0,2.0,,90.0,54.0,6.4,21.0,0.0,0.0,0.0297905,0,-0.0907,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10388489,away,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,False,,10.0,7.0,1.0,1.0,6.0,6.0,1.0,7.0,1.0,1.0,3.0,3.0,,,,,70.0,24.0,6.3,7.0,0.0,0.0,0.00081217,0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,False,,33.0,24.0,4.0,3.0,13.0,13.0,11.0,20.0,4.0,6.0,3.0,5.0,,,,,90.0,46.0,6.8,13.0,0.0941,0.0,0.0536118,2,,,,,2.0,,,,1.0,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,2.0,,,,,
10388489,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,,38.0,27.0,7.0,3.0,15.0,19.0,12.0,19.0,2.0,5.0,2.0,8.0,,,,,90.0,55.0,6.2,14.0,0.0626,0.0,0.0121494,1,,,,4.0,6.0,1.0,,,3.0,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0
10388489,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,,33.0,29.0,2.0,1.0,16.0,17.0,13.0,16.0,3.0,10.0,1.0,8.0,,,,,82.0,56.0,7.1,9.0,0.0,0.0,0.0291862,0,,,,1.0,4.0,1.0,,,4.0,,3.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,True,28.0,18.0,1.0,1.0,8.0,9.0,10.0,19.0,2.0,6.0,1.0,10.0,,,,,83.0,37.0,6.8,11.0,0.0,0.0,0.00929585,0,,,,2.0,4.0,,,,2.0,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,False,,23.0,16.0,6.0,2.0,5.0,7.0,11.0,16.0,,3.0,2.0,5.0,,,,,90.0,35.0,6.6,9.0,0.0,0.0,0.415959,0,,,,4.0,8.0,,,,2.0,2.0,1.0,2.0,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,,13.0,5.0,1.0,1.0,1.0,3.0,5.0,13.0,1.0,3.0,,5.0,,,,,70.0,32.0,6.8,18.0,0.0303,0.0,0.340386,1,,,3.0,,4.0,,2.0,,1.0,3.0,1.0,,,,1.0,,,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,,,,,
10388489,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,,51.0,37.0,7.0,3.0,13.0,14.0,26.0,47.0,,3.0,,11.0,,,,,90.0,75.0,7.4,25.0,0.1551,0.0,0.159394,2,,,10.0,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,,,,4.0,,,2.0,,,,,1.0,,,,,
10388489,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,,7.0,6.0,,,,,6.0,8.0,1.0,3.0,,2.0,,,,,70.0,21.0,6.3,6.0,0.2185,0.4035,0.00399809,2,,,1.0,1.0,2.0,,1.0,,2.0,3.0,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,,
10388489,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,,25.0,16.0,,,5.0,5.0,11.0,21.0,5.0,6.0,,2.0,,,,,90.0,35.0,6.7,13.0,0.0655,0.0,0.211704,1,,,1.0,5.0,9.0,2.0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
10388489,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,,6.0,4.0,,,1.0,1.0,3.0,6.0,2.0,4.0,,4.0,,,,,20.0,13.0,6.6,4.0,0.0287,0.0,0.00301265,1,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,,7.0,4.0,,,2.0,2.0,2.0,7.0,,1.0,,1.0,,,,,20.0,15.0,6.5,7.0,0.0,0.0,0.0228873,0,,,2.0,,4.0,,,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,,7.0,3.0,,,,,3.0,7.0,2.0,2.0,,,,,,,20.0,12.0,6.5,7.0,0.091,0.0,0.00750697,1,,,,1.0,2.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10388489,away,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,788352,EUR,806716800,M,28,28,True,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,2.0,,,,,,,13.0,11.0,6.8,6.0,0.0,0.0,0.00384114,0,,,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,True,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,8.0,4.0,6.6,1.0,0.0,0.0,0.00084045,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Marko Johansson,marko-johansson,M. Johansson,G,30,192,133,M,793276,EUR,904003200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388489,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
