match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_totalContest,stat_errorLeadToAShot,stat_fouls,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
13607777,away,Espanyol,Alex Král,,,alex-kral,A. Král,M,33,185.0,664,M,825740,EUR,895536000,M,20,20,False,19.0,17.0,3.0,3.0,0.0,12.0,13.0,5.0,6.0,,2.0,3.0,1.0,,,,,,61.0,30.0,6.9,4.0,0.0253913,1,,,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,0.0232,,1.0,,,,,,,,,
13607777,away,Espanyol,Antoniu Roca,,,antoniu-roca,A. Roca,M,20,180.0,175,M,1099344,EUR,1031184000,M,31,31,False,18.0,14.0,2.0,1.0,0.0,3.0,3.0,11.0,18.0,,5.0,1.0,3.0,3.0,,,,,76.0,32.0,6.7,10.0,0.0129949,0,,3.0,,3.0,,1.0,,,,1.0,,3.0,,1.0,,,,,,2.0,,,,,,,,,,
13607777,away,Espanyol,Edu Expósito,,,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,36.0,29.0,6.0,2.0,0.0,10.0,10.0,21.0,33.0,,4.0,2.0,4.0,3.0,,,,,76.0,57.0,7.5,15.0,0.424538,1,,7.0,,4.0,,,1.0,,,2.0,,2.0,,3.0,2.0,2.0,1.0,,0.0358,1.0,,1.0,,0.1016,,,,,,
13607777,away,Espanyol,Javi Puado,,,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,28.0,23.0,3.0,2.0,0.0,7.0,9.0,17.0,22.0,,5.0,1.0,2.0,1.0,,,,,90.0,46.0,6.5,10.0,0.194099,4,,3.0,1.0,3.0,,,,2.0,1.0,2.0,,3.0,,1.0,1.0,1.0,,1.0,0.3385,2.0,3.0,,,,True,,,2.0,,
13607777,away,Espanyol,Roberto Fernández,,,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,2,2,False,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,3.0,8.0,5.0,1.0,4.0,,,,,90.0,30.0,7.0,7.0,0.00743217,2,,,,3.0,,,,,,3.0,,3.0,,1.0,,,,,0.1249,1.0,2.0,,,,,,,,,
13607777,away,Espanyol,Jofre Carreras,,,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,F,17,17,True,11.0,8.0,2.0,1.0,0.0,1.0,1.0,9.0,19.0,,4.0,,1.0,3.0,,,,,29.0,30.0,6.7,14.0,0.264367,0,,9.0,,4.0,,2.0,,,,,,3.0,,,1.0,2.0,,,,1.0,,,,,,,,,,
13607777,away,Espanyol,Álvaro Aguado,,,alvaro-aguado,Á. Aguado,M,,174.0,148,M,916136,EUR,830908800,M,18,18,True,20.0,19.0,3.0,2.0,0.0,4.0,5.0,15.0,15.0,,,,2.0,,,,,,14.0,23.0,6.9,1.0,0.0181592,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Alejo Véliz,Alejo Veliz,,alejo-veliz,A. Véliz,F,9,187.0,3243,M,1116987,EUR,1063929600,F,9,9,True,2.0,1.0,,,0.0,1.0,2.0,,,2.0,2.0,1.0,,,,,,,14.0,4.0,6.7,1.0,1.551e-05,1,,,1.0,1.0,,,,,,,aleeveliz,,,,,,,,0.1153,,1.0,,,,,,,,,
13607777,away,Espanyol,Roger Hinojo,Roger Hinojo,,roger-hinojo,R. Hinojo,D,21,,60,M,2065347,EUR,1108944000,D,42,42,True,7.0,4.0,,,0.0,2.0,3.0,2.0,6.0,,,1.0,,,,,,,8.0,11.0,6.5,5.0,0.00120416,0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Pol Lozano,,,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,True,9.0,8.0,3.0,2.0,0.0,2.0,2.0,6.0,7.0,,1.0,,1.0,,,,,,8.0,11.0,6.6,1.0,0.00341446,0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Angel Fortuno,,,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,G,1,186.0,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Fernando Calero,,,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185.0,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Álvaro Tejero,,,alvaro-tejero,Á. Tejero,D,15,173.0,307,M,826679,EUR,837820800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Pere Milla,,,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607777,away,Espanyol,Walid Cheddira,,,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,walo_98,,,,,,,,,,,,,,,,,,,
