match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_bigChanceCreated,stat_penaltyWon,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10389796,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,M,8,8,False,,54.0,46.0,5.0,5.0,35.0,38.0,11.0,16.0,3.0,,,,67.0,69.0,6.8,14.0,0.0,0.0,0.00409476,0,,,,,5.0,6.0,,,1.0,1.0,2.0,,,,,1.0,6.0,,1.0,2.0,,,,1.0,,2.0,,,,,,,,
10389796,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,,59.0,49.0,3.0,2.0,34.0,38.0,15.0,21.0,6.0,,,,71.0,75.0,6.6,16.0,0.0,0.0,0.00701249,0,,,,,5.0,5.0,,,,,3.0,1.0,,,,1.0,3.0,1.0,,3.0,1.0,,,1.0,,1.0,,,hicham_boudaoui,,,,,
10389796,away,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,,23.0,20.0,2.0,1.0,14.0,14.0,6.0,9.0,1.0,,,,43.0,31.0,6.8,4.0,0.0,0.0,0.0074444,0,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,3.0,,,,k_thuram,,,,,
10389796,away,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,35,35,False,,30.0,22.0,,,8.0,9.0,14.0,24.0,3.0,,,,90.0,56.0,7.4,16.0,0.0665,0.0,0.14921,1,,3.0,,,4.0,12.0,,,,,1.0,,3.0,Badredine Bouanani,,3.0,3.0,5.0,,5.0,4.0,,,,,2.0,,,bouanani,1.0,,,,
10389796,away,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,False,,13.0,12.0,,,5.0,6.0,7.0,7.0,1.0,,,,90.0,21.0,6.3,6.0,0.0555,0.3274,0.0184559,1,,,,,8.0,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,5.0,1.0,,,3.0,,,,,,,,,,1.0
10389796,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,,14.0,12.0,,,6.0,6.0,7.0,11.0,4.0,,,,90.0,22.0,6.8,4.0,0.0469,0.0,0.0150054,1,,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,
10389796,away,Nice,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,37,37,True,,31.0,29.0,,,20.0,22.0,9.0,9.0,4.0,,,,47.0,41.0,6.8,4.0,0.0,0.0,0.011194,0,,,,,2.0,4.0,,,,,1.0,1.0,,Reda Belahyane,,,2.0,,1.0,2.0,2.0,,,,,2.0,,,reda.belahyane,,,,,
10389796,away,Nice,Youcef Atal,youcef-atal,Y. Atal,D,20,176,9879,M,894238,EUR,832291200,D,20,20,True,,17.0,15.0,3.0,1.0,7.0,8.0,8.0,10.0,3.0,,,,24.0,23.0,6.9,3.0,0.0721,0.0,0.0106657,1,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,youcefatal,1.0,,,,
10389796,away,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,,12.0,9.0,1.0,1.0,4.0,6.0,7.0,11.0,2.0,,,,24.0,23.0,6.7,7.0,0.0,0.0,0.0252648,0,,5.0,2.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,
10389796,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,True,,24.0,20.0,3.0,2.0,10.0,12.0,10.0,12.0,4.0,,,,23.0,30.0,6.7,6.0,0.0247,0.0,0.0355074,1,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,
10389796,away,Nice,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,11,11,True,,12.0,10.0,2.0,2.0,5.0,5.0,6.0,9.0,2.0,,,,19.0,19.0,6.7,6.0,0.0427,0.1071,0.0764948,1,,2.0,1.0,,4.0,,,1.0,,,,1.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
10389796,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,90,90,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,,,
10389796,away,Nice,Joe Bryan,joe-bryan,J. Bryan,D,23,170,92,M,205028,EUR,748224000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389796,away,Nice,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389796,away,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
