match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches
10583826,away,Damac FC,Ibrahim Alnakhli,,,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,,847004,EUR,857865600.0,D,4,4,False,33.0,24.0,9.0,5.0,16.0,19.0,9.0,15.0,1.0,,,4.0,1.0,,,,,,72.0,41.0,6.3,9.0,0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
10583826,away,Damac FC,Farouk Chafaï,,,farouk-chafai,F. Chafaï,D,5,182.0,329,M,,880083,EUR,646099200.0,D,15,15,False,35.0,31.0,5.0,1.0,26.0,27.0,5.0,8.0,2.0,,,4.0,2.0,,,,,,90.0,47.0,6.6,4.0,1,True,,2.0,,4.0,1.0,,4.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,
10583826,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,,906407,EUR,702172800.0,D,3,3,False,65.0,55.0,11.0,5.0,38.0,43.0,17.0,22.0,7.0,,,3.0,11.0,,,,,,90.0,75.0,6.9,10.0,0,,,2.0,5.0,4.0,,,3.0,2.0,2.0,,,1.0,,,,,,,,,,,,
10583826,away,Damac FC,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000.0,D,13,13,False,41.0,37.0,2.0,,20.0,20.0,17.0,24.0,1.0,1.0,1.0,,5.0,,,,,,90.0,57.0,6.5,8.0,0,,3.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,
10583826,away,Damac FC,El Arbi Hillel Soudani,,,el-arbi-hillel-soudani,E. A. Soudani,M,2,182.0,1269,M,,173713,EUR,564796800.0,M,2,2,False,27.0,17.0,5.0,1.0,4.0,6.0,13.0,22.0,3.0,6.0,1.0,,5.0,,,,,,90.0,42.0,5.8,18.0,1,,1.0,2.0,1.0,10.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,2.0,,,,,,6.0,
10583826,away,Damac FC,Domagoj Antolić,,,domagoj-antolic,D. Antolić,M,8,180.0,103,M,,67645,EUR,646704000.0,M,17,17,False,58.0,51.0,8.0,7.0,26.0,29.0,25.0,30.0,1.0,,,1.0,7.0,,,,,,90.0,67.0,7.0,10.0,1,,1.0,,1.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,
10583826,away,Damac FC,Adam Maher,,,adam-maher,A. Maher,M,,174.0,90,M,,111719,EUR,743126400.0,M,6,6,False,39.0,30.0,3.0,,22.0,23.0,8.0,16.0,3.0,1.0,,1.0,2.0,,,,,,90.0,52.0,6.7,12.0,1,,,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,
10583826,away,Damac FC,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,,818581,EUR,738892800.0,M,7,7,False,23.0,16.0,2.0,,6.0,8.0,10.0,17.0,5.0,3.0,1.0,,6.0,,,,,,90.0,42.0,6.2,15.0,3,,2.0,3.0,1.0,8.0,1.0,2.0,,,1.0,1.0,,,3.0,,,2.0,1.0,1.0,,,1.0,,,
10583826,away,Damac FC,Bruno Duarte,,,bruno-duarte,B. Duarte,F,17,182.0,1525,M,,878830,EUR,827625600.0,F,9,9,False,30.0,21.0,3.0,1.0,8.0,9.0,13.0,22.0,8.0,5.0,5.0,1.0,4.0,,,,,,90.0,55.0,7.9,20.0,2,,1.0,7.0,2.0,12.0,,,,,,2.0,,,1.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,
10583826,away,Damac FC,Hassan Alshammrani,,,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,,923016,EUR,679536000.0,D,40,40,True,16.0,13.0,2.0,,7.0,7.0,6.0,9.0,1.0,,,,1.0,,,,,,18.0,18.0,6.5,3.0,0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10583826,away,Damac FC,Ahmad Zain,,,ahmad-zain,A. Zain,M,49,177.0,14,M,,818809,EUR,678412800.0,F,49,49,True,13.0,8.0,1.0,,2.0,2.0,7.0,13.0,,1.0,,,,,,,,,18.0,19.0,7.4,8.0,0,,2.0,,,1.0,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,
10583826,away,Damac FC,Mohammed Al-Mahasneh,,,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,,1018709,EUR,862185600.0,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,,1214301,EUR,957571200.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Abdullah Hassoun,,,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,,983081,EUR,858729600.0,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,,877163,EUR,826416000.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Ryan Al-Mousa,,,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,,817914,EUR,775008000.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Rian Mansour,Rian Mansour,,rian-mansour,R. Mansour,M,99,,1,M,,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583826,away,Damac FC,Waleed Hizam,Waleed,Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
