match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalClearance,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_totalOffside,stat_outfielderBlock
10434210,home,Blackburn Rovers,Daniel Ayala,,,daniel-ayala,D. Ayala,D,,190,32,M,76343,EUR,657936000,D,4,4,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,home,Blackburn Rovers,Lewis Travis,,,lewis-travis,L. Travis,M,27,183,103,M,864918,EUR,876960000,D,27,27,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,home,Blackburn Rovers,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,19,168,1164,M,354782,EUR,811900800,M,8,8,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,home,Blackburn Rovers,Sam Gallagher,,,sam-gallagher,S. Gallagher,F,20,193,137,M,362704,EUR,811123200,F,9,9,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Ben Killip,Ben,Killip,ben-killip,B. Killip,G,30,188,31,M,788264,EUR,817171200,G,1,1,False,36.0,16.0,35.0,15.0,6.0,10.0,15.0,,4.0,4.0,90.0,51.0,6.6,0,10.0,26.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Rollin Menayese,Rollin,Menayese,rollin-menayese,R. Menayese,D,5,190,21,M,883134,EUR,881193600,D,23,23,False,22.0,16.0,4.0,3.0,13.0,16.0,1.0,,,,90.0,32.0,6.4,1,3.0,6.0,,2.0,1.0,5.0,1.0,,,1.0,,2.0,1.0,,1.0,,6.0,,4.0,,,,,,,,,,,,,1.0
10434210,away,Hartlepool United,Euan Murray,,,euan-murray,E. Murray,D,4,183,9,M,226570,EUR,759024000,D,5,5,False,22.0,15.0,5.0,1.0,13.0,17.0,2.0,,,,90.0,31.0,6.0,0,2.0,5.0,,1.0,1.0,1.0,,1.0,,,3.0,,,,,,8.0,,2.0,,,,,,,,,,,True,,1.0
10434210,away,Hartlepool United,Mouhamed Niang,,,mouhamed-niang,M. Niang,M,17,189,8,M,989820,EUR,939340800,D,4,4,False,25.0,15.0,4.0,1.0,14.0,21.0,4.0,,,,90.0,40.0,6.0,0,1.0,4.0,1.0,,4.0,5.0,1.0,,1.0,,,3.0,2.0,1.0,1.0,2.0,11.0,,5.0,,,,,,1.0,,,,,,,
10434210,away,Hartlepool United,Reghan Tumilty,,,reghan-tumilty,R. Tumilty,D,2,178,1,M,864816,EUR,856915200,M,26,26,False,17.0,11.0,2.0,,7.0,7.0,2.0,,,,90.0,40.0,5.9,0,4.0,12.0,1.0,,5.0,1.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,15.0,,3.0,,,,2.0,,,,,,,,,
10434210,away,Hartlepool United,Mark Shelton,,,mark-shelton,M. Shelton,M,19,178,23,M,789191,EUR,842486400,M,6,6,False,21.0,14.0,3.0,1.0,11.0,13.0,7.0,,,,68.0,35.0,6.4,0,3.0,8.0,2.0,,5.0,3.0,2.0,1.0,,,3.0,3.0,2.0,2.0,,,10.0,,2.0,,,,,,,,,,,,,
10434210,away,Hartlepool United,Tom Crawford,Tom,Crawford,tom-crawford,T. Crawford,M,22,186,6,M,893458,EUR,928022400,M,22,22,False,27.0,18.0,5.0,1.0,15.0,18.0,5.0,,,,90.0,43.0,6.0,0,3.0,10.0,3.0,1.0,7.0,5.0,,1.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,14.0,,2.0,,,,1.0,,1.0,,,,,,,
10434210,away,Hartlepool United,Brody Paterson,,,brody-paterson,B. Paterson,M,3,178,4,M,1083914,EUR,988070400,M,14,14,False,22.0,19.0,2.0,1.0,15.0,15.0,4.0,,,,90.0,44.0,6.6,0,4.0,8.0,1.0,,1.0,4.0,,,1.0,,1.0,1.0,1.0,,2.0,,8.0,,2.0,,,,1.0,,1.0,,,,,,,
10434210,away,Hartlepool United,Mohammad Sylla,,,mohammad-sylla,M. Sylla,M,24,189,28,M,940120,EUR,754704000,F,20,20,False,24.0,13.0,5.0,3.0,8.0,14.0,11.0,,,,87.0,51.0,6.7,0,5.0,11.0,1.0,1.0,8.0,6.0,3.0,1.0,2.0,,4.0,4.0,3.0,4.0,,2.0,19.0,,1.0,,,,1.0,,1.0,,,,,,,
10434210,away,Hartlepool United,Jack Hamilton,,,jack-hamilton,J. Hamilton,F,9,187,19,M,892108,EUR,962323200,F,19,19,False,10.0,2.0,,,1.0,1.0,,,,,68.0,11.0,6.5,0,1.0,9.0,6.0,6.0,9.0,6.0,1.0,,,,,,,1.0,,2.0,9.0,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Ellis Taylor,,,ellis-taylor,E. Taylor,M,21,182,52,M,1082900,EUR,1050278400,F,17,17,False,13.0,7.0,2.0,,6.0,7.0,4.0,,,,68.0,20.0,6.2,0,1.0,6.0,1.0,1.0,5.0,2.0,,1.0,2.0,,,,,1.0,1.0,2.0,10.0,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Jake Hastie,,,jake-hastie,J. Hastie,M,33,181,16,M,845467,EUR,921715200,F,7,7,True,2.0,1.0,,,1.0,1.0,,,,,22.0,8.0,6.5,0,1.0,3.0,,,3.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,5.0,1.0,,,,,2.0,1.0,,,,,,,,
10434210,away,Hartlepool United,Callum Cooke,,,callum-cooke,C. Cooke,M,20,172,11,M,361418,EUR,856483200,M,10,10,True,6.0,6.0,1.0,1.0,4.0,4.0,,,,,22.0,8.0,6.6,0,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
10434210,away,Hartlepool United,Josh Umerah,,,josh-umerah,J. Umerah,F,13,186,18,M,816797,EUR,891388800,F,9,9,True,8.0,5.0,,,2.0,3.0,,,,,22.0,18.0,6.7,3,3.0,5.0,,1.0,3.0,2.0,,,3.0,1.0,,,,1.0,,1.0,7.0,,,2.0,,,,,1.0,,,,,,,
10434210,away,Hartlepool United,Nicky Featherstone,,,nicky-featherstone,N. Featherstone,M,16,170,12,M,19441,EUR,590889600,M,8,8,True,4.0,4.0,,,2.0,2.0,,,,,3.0,5.0,,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Kyle Letheren,,,kyle-letheren,K. Letheren,G,,188,1,,16693,EUR,567475200,G,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,Jamie Sterry,,,sterry-jamie,J. Sterry,D,2,180,30,M,794106,EUR,816912000,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434210,away,Hartlepool United,David Ferguson,,,david-ferguson,D. Ferguson,D,3,178,7,M,219266,EUR,770947200,D,3,3,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
