match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11396250,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,,36.0,26.0,1.0,,15.0,17.0,11.0,20.0,3.0,6.0,3.0,6.0,,,,,,,,75.0,54.0,6.4,16.0,0.012431,0,,1.0,1.0,6.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,6.0,2.0,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,,51.0,31.0,9.0,3.0,8.0,9.0,25.0,47.0,,5.0,,6.0,4.0,,,,,,,90.0,75.0,6.8,31.0,0.270621,0,,5.0,4.0,10.0,,,3.0,2.0,,,,,,,,1.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,False,,17.0,14.0,1.0,,3.0,5.0,11.0,17.0,1.0,4.0,,2.0,,,,,,,,74.0,33.0,6.5,12.0,0.0261679,0,,5.0,3.0,6.0,,,2.0,1.0,,1.0,,,,,,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,False,,4.0,2.0,,,,,2.0,5.0,1.0,1.0,,1.0,,,,,,,,45.0,9.0,6.3,4.0,0.00236074,0,,1.0,10.0,13.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11396250,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,,19.0,10.0,2.0,2.0,3.0,5.0,7.0,16.0,1.0,4.0,,4.0,2.0,,,,,,,90.0,35.0,6.7,17.0,0.0208119,3,,2.0,5.0,10.0,2.0,,2.0,1.0,0.1846,,,,,,3.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,
11396250,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,True,,11.0,6.0,,,2.0,2.0,4.0,9.0,2.0,4.0,1.0,2.0,2.0,,,,,,,45.0,19.0,6.6,6.0,0.00388906,1,,,1.0,2.0,,,,,0.048,,,,,,,,,,,1.0,,,,1.0,0.033,,,,,,,,
11396250,away,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,True,,6.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,,2.0,1.0,3.0,1.0,,,,,,,16.0,11.0,6.7,3.0,0.00183784,1,,,,1.0,1.0,,,1.0,0.058,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,,5.0,4.0,1.0,1.0,,,5.0,6.0,,2.0,,1.0,2.0,,,,,,,16.0,12.0,6.7,2.0,0.0897439,1,,1.0,,1.0,,,,,0.2853,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,,12.0,9.0,1.0,,2.0,3.0,7.0,10.0,1.0,2.0,,,,,,,,,,15.0,18.0,6.8,6.0,0.027421,0,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Andreas Luthe,andreas-luthe,A. Luthe,G,,194,48,M,40372,EUR,542332800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396250,away,VfL Bochum 1848,Agon Elezi,agon-elezi,A. Elezi,M,20,178,208,M,995719,EUR,983404800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
