match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_goals,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436906,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,2.0,5.0,,,,,,,85.0,22.0,6.6,9.0,0.00521435,1,,3.0,,,,,2.0,1.0,4.0,0.095,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436906,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,,1036269,EUR,1065398400,M,26,26,True,25.0,19.0,,,0.0,8.0,12.0,12.0,15.0,,4.0,,5.0,,,,,73.0,37.0,6.6,10.0,0.0649871,2,,1.0,,1.0,,,3.0,1.0,2.0,0.4141,,,,,,1.0,,1.0,1.0,,1.0,1.0,0.1866,,,2.0,,1.0,,,,
12436906,away,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,,946695,EUR,1019260800,F,14,14,True,2.0,,,,0.0,,,,3.0,2.0,3.0,,,,,,,19.0,7.0,6.9,3.0,,3,,,,1.0,,,,,,0.1389,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,
12436906,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,True,19.0,17.0,,,0.0,1.0,1.0,19.0,22.0,,,,,,,,,18.0,25.0,7.2,3.0,0.0743124,2,,,,,,,,,,0.039,,,,,2.0,,,2.0,,,,,,,,4.0,,3.0,,,,
12436906,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,M,10,10,True,7.0,4.0,,,0.0,,,5.0,9.0,1.0,1.0,,,,,,,12.0,9.0,6.8,4.0,0.112239,0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,,,,
12436906,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,simon.adingra,1110842,EUR,1009843200,F,24,24,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,1.0,,,,,12.0,8.0,6.3,3.0,0.00691186,0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12436906,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436906,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436906,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436906,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
