match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_accurateLongBalls,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonContest,stat_goals,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10390122,away,Nice,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,10,182,2882,M,,23571,EUR,662169600,M,16,16,False,54.0,49.0,6.0,23.0,24.0,31.0,,4.0,62.0,66.0,6.9,8.0,0.0,0.0,0.0257104,0,,,,,26.0,1.0,,2.0,5.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,4.0,,,,1.0,1.0,,,1.0,,,,,,
10390122,away,Nice,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,99,99,False,46.0,39.0,4.0,18.0,20.0,26.0,1.0,4.0,76.0,58.0,6.7,10.0,0.0,0.0,0.0210775,0,,,,,21.0,,,3.0,4.0,2.0,,,2.0,1.0,1.0,1.0,,,2.0,,,,2.0,,,,1.0,,,,,,
10390122,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,False,62.0,55.0,2.0,21.0,23.0,40.0,,4.0,90.0,83.0,6.5,16.0,0.0,0.0,0.0640348,0,,,,,34.0,1.0,1.0,6.0,7.0,6.0,,1.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,
10390122,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,13.0,11.0,,3.0,4.0,9.0,,2.0,83.0,25.0,7.0,6.0,0.357,0.9603,0.00219463,1,,,,,8.0,,,6.0,,1.0,,1.0,,,2.0,,,,,,2.0,2.0,1.0,,,1.0,,1.0,,,,,
10390122,away,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,True,26.0,25.0,2.0,12.0,12.0,14.0,1.0,5.0,28.0,36.0,6.9,2.0,0.0807,0.0,0.0305149,1,,,,,13.0,,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,
10390122,away,Nice,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,nicolas_pepe19,593526,EUR,801705600,F,29,29,True,17.0,12.0,,6.0,7.0,11.0,,1.0,28.0,20.0,6.7,6.0,0.0,0.0,0.0341882,0,,,,,7.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,
10390122,away,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,,796279,EUR,907027200,D,23,23,True,3.0,3.0,,2.0,2.0,1.0,1.0,,14.0,8.0,6.8,,0.0,0.0,0.00010736,0,,,,,1.0,,1.0,,4.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10390122,away,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,,1001456,EUR,985824000,M,21,21,True,7.0,7.0,1.0,3.0,3.0,4.0,,,14.0,11.0,6.5,1.0,0.0,0.0,0.00892729,0,,,,,4.0,,,2.0,,,,1.0,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,
10390122,away,Nice,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,LeTigre,84744,EUR,686966400,F,7,7,True,2.0,2.0,,1.0,1.0,1.0,,1.0,10.0,5.0,6.4,2.0,0.0,0.0,0.00530093,0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10390122,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,90,90,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390122,away,Nice,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,,1006409,EUR,915667200,D,5,5,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390122,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390122,away,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,,948250,EUR,952992000,F,14,14,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
