match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_goodHighClaim
11396179,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179.0,157,M,809219,EUR,841536000,D,3,3,False,,39.0,33.0,1.0,1.0,0.0,18.0,20.0,19.0,4.0,4.0,,,,90.0,61.0,6.9,8.0,0.036492,0,,,15.0,,6.0,8.0,1.0,2.0,2.0,6.0,4.0,,1.0,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,
11396179,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187.0,229,M,146853,EUR,679104000,D,6,6,False,,54.0,46.0,6.0,1.0,0.0,32.0,34.0,22.0,4.0,3.0,,,,90.0,66.0,6.6,10.0,0.324839,0,,,16.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,2.0,2.0,1.0,,,2.0,,,,,,,,,
11396179,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193.0,1726,M,792142,EUR,873763200,D,19,19,False,,39.0,34.0,8.0,3.0,0.0,28.0,30.0,9.0,6.0,3.0,,,,90.0,58.0,7.4,5.0,0.00181277,0,,,6.0,2.0,1.0,5.0,,,,3.0,2.0,,,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,
11396179,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181.0,849,M,869644,EUR,859075200,D,22,22,False,,28.0,26.0,2.0,1.0,0.0,16.0,18.0,10.0,,6.0,,,,90.0,47.0,6.1,8.0,0.0810169,1,,,10.0,,5.0,4.0,1.0,3.0,,3.0,,1.0,1.0,,,1.0,1.0,,0.0356,,,,1.0,,,,,,,,,,,
11396179,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183.0,359,M,836706,EUR,915753600,M,10,10,False,,38.0,28.0,1.0,,1.0,11.0,14.0,31.0,2.0,4.0,,,,89.0,50.0,6.7,16.0,0.102997,0,,,19.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,7.0,2.0,,,,1.0,1.0,,,,,,,,
11396179,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192.0,115,M,1049177,EUR,1013040000,M,18,18,False,,22.0,21.0,,,0.0,17.0,17.0,5.0,1.0,4.0,,,,41.0,30.0,6.5,2.0,0.00358677,0,,,4.0,2.0,4.0,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,2.0,,,,,,,,
11396179,away,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175.0,332,M,794995,EUR,884822400,M,30,30,False,,43.0,41.0,,,0.0,27.0,29.0,14.0,3.0,5.0,,,,90.0,54.0,6.6,4.0,0.103524,1,,,14.0,,3.0,2.0,2.0,,,,,2.0,,1.0,,1.0,,,0.0434,,,,,,1.0,1.0,,,,,,,,
11396179,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183.0,897,M,1390682,EUR,1121558400,M,36,36,False,,19.0,16.0,,,0.0,1.0,3.0,16.0,,1.0,,,,74.0,30.0,7.1,8.0,0.064364,1,,,15.0,,4.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,1.0,,0.1022,,,,,,,,1.0,1.0,0.3946,,,,,
11396179,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184.0,5628,M,878081,EUR,890784000,F,9,9,False,True,19.0,12.0,,,0.0,3.0,5.0,14.0,1.0,3.0,,,,89.0,32.0,6.8,11.0,0.0374723,4,,e.demirovic29,9.0,2.0,7.0,3.0,,,,,,1.0,3.0,3.0,,1.0,4.0,1.0,0.1928,,,,1.0,,,3.0,,,,,,,,
11396179,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190.0,467,M,822340,EUR,868406400,F,21,21,False,,25.0,16.0,1.0,,0.0,3.0,5.0,20.0,,2.0,,,,74.0,33.0,6.7,14.0,0.0487672,0,,,13.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,
11396179,away,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185.0,1608,M,1001867,EUR,1062979200,M,27,27,True,,18.0,16.0,,,0.0,9.0,9.0,10.0,1.0,1.0,,,,49.0,24.0,6.7,3.0,0.00766903,1,,,7.0,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,0.1264,1.0,,,1.0,,,1.0,,,,,,,,
11396179,away,FC Augsburg,Pep Biel,pep-biel,P. Biel,M,16,167.0,907,M,914857,EUR,841881600,M,11,11,True,,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,,16.0,7.0,6.1,1.0,0.00075788,2,,,1.0,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,0.6735,,,,,,,,1.0,,0.4927,2.0,,,,
11396179,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178.0,166,M,246431,EUR,648000000,F,20,20,True,,5.0,1.0,,,0.0,,,7.0,,,,,,16.0,11.0,7.1,7.0,0.0290837,0,,,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,
11396179,away,FC Augsburg,Mahmut Kücüksahin,mahmut-kucuksahin,M. Kücüksahin,M,42,182.0,84,M,1388328,EUR,1081296000,M,42,42,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,,,1.0,4.0,,,0.00197431,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396179,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195.0,3455,M,995773,EUR,1014940800,F,7,7,True,,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396179,away,FC Augsburg,Marcel Łubik,marcel-lubik,M. Łubik,G,1,190.0,209,M,1390683,EUR,1084924800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396179,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189.0,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396179,away,FC Augsburg,Daniel Hausmann,hausmann-daniel,D. Hausmann,M,13,,3,M,1102066,EUR,1045008000,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel,Hausmann,,
