match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_gender,stat_goalAssist,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_jerseyNumber,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_wonContest,stat_wasFouled,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle,stat_ownGoals
10411490,away,Sassuolo,Martin Erlić,,,martin-erlic,M. Erlić,D,192,1953,789234,EUR,885600000,D,28,28,False,,48.0,39.0,5.0,3.0,19.0,24.0,20.0,24.0,4.0,9.0,,,90.0,59.0,6.6,9.0,0.0,0.0,0.0202404,0,,M,,1.0,,,,6,,,4.0,,,4.0,3.0,,,,,,,,1.0,,,,,,,,,1.0,
10411490,away,Sassuolo,Ruan,,,ruan,Ruan,D,187,1238,914487,EUR,928713600,D,44,44,False,,18.0,18.0,,,15.0,15.0,3.0,3.0,1.0,4.0,,,64.0,31.0,6.4,,0.0,0.0,0.00056021,0,,M,,5.0,,1.0,,4,,,7.0,,,5.0,3.0,,,2.0,,2.0,,2.0,2.0,,,,,,,,,,1.0
10411490,away,Sassuolo,Rogério,,,rogerio,Rogério,D,178,289,830551,EUR,884649600,D,6,6,False,,53.0,49.0,5.0,4.0,17.0,19.0,36.0,40.0,,5.0,,,90.0,71.0,7.3,9.0,0.0363,0.1512,0.553086,2,,M,1.0,1.0,2.0,,4.0,13,,,,1.0,1.0,,,6.0,,,,,,,,2.0,,4.0,1.0,1.0,,,,,
10411490,away,Sassuolo,Davide Frattesi,,,davide-frattesi,D. Frattesi,M,178,5601,835600,EUR,937958400,M,16,16,False,,27.0,23.0,3.0,3.0,3.0,3.0,20.0,24.0,,4.0,,,90.0,45.0,7.5,8.0,1.1614,1.3667,0.0202352,5,,M,,,3.0,,,16,davidefrrattesi_22,,6.0,1.0,1.0,2.0,2.0,,,,,,1.0,3.0,,,,,2.0,3.0,1.0,1.0,,,
10411490,away,Sassuolo,Maxime López,,,maxime-lopez,M. López,M,167,1284,352802,EUR,881193600,M,27,27,False,,98.0,91.0,7.0,6.0,28.0,31.0,63.0,67.0,,4.0,,,90.0,105.0,7.1,8.0,0.0,0.0,0.157823,0,,M,,,,,2.0,21,,,3.0,3.0,1.0,,,,,,,,3.0,,,,,,,,,,,,
10411490,away,Sassuolo,Matheus Henrique,,,matheus-henrique,M. Henrique,M,175,2961,912786,EUR,882489600,M,7,7,False,,32.0,28.0,,,8.0,9.0,20.0,24.0,,5.0,,,76.0,47.0,7.4,9.0,0.8013,0.7494,0.0598006,3,,M,,2.0,4.0,3.0,,8,,2.0,7.0,2.0,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,,,
10411490,away,Sassuolo,Domenico Berardi,,,domenico-berardi,D. Berardi,M,185,5071,253367,EUR,775699200,F,10,10,False,,41.0,29.0,6.0,5.0,4.0,6.0,29.0,43.0,,2.0,,,90.0,60.0,8.2,19.0,0.0557,0.0,0.92264,2,,M,1.0,4.0,1.0,2.0,6.0,10,berardi25,1.0,6.0,2.0,1.0,2.0,1.0,8.0,,,,,1.0,2.0,1.0,2.0,2.0,4.0,,,,,,,
10411490,away,Sassuolo,Grégoire Defrel,,,gregoire-defrel,G. Defrel,F,179,185,148566,EUR,677116800,F,92,92,False,,16.0,14.0,,,6.0,7.0,8.0,9.0,,1.0,,,57.0,23.0,6.2,6.0,0.0,0.0,0.0189418,0,,M,,6.0,1.0,1.0,,92,,,1.0,,,,,,3.0,,1.0,,,1.0,2.0,,,,,,,,,,
10411490,away,Sassuolo,Armand Laurienté,,,armand-lauriente,A. Laurienté,M,177,2531,932643,EUR,912729600,F,45,45,False,,13.0,9.0,1.0,,4.0,5.0,6.0,12.0,,3.0,,,57.0,27.0,6.4,13.0,0.0,0.0,0.0403408,0,,M,,4.0,3.0,1.0,1.0,45,,,2.0,2.0,,1.0,1.0,4.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,
10411490,away,Sassuolo,Nedim Bajrami,,,nedim-bajrami,N. Bajrami,M,179,1671,825861,EUR,920160000,M,20,20,True,,14.0,13.0,,,1.0,1.0,12.0,15.0,,,,,33.0,20.0,6.5,4.0,0.0751,0.0,0.0331652,1,,M,,1.0,1.0,,,14,,,2.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,
10411490,away,Sassuolo,Andrea Pinamonti,,,andrea-pinamonti,A. Pinamonti,F,185,2688,826198,EUR,927072000,F,9,9,True,,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,33.0,14.0,6.7,2.0,0.1573,0.0,0.00216608,3,,M,,,1.0,,,99,,,2.0,,,,,,,,,,,2.0,,,1.0,,2.0,,,,,,
10411490,away,Sassuolo,Gian Marco Ferrari,,,gian-marco-ferrari,G. M. Ferrari,D,189,224,170887,EUR,705888000,D,13,13,True,,21.0,21.0,2.0,2.0,5.0,5.0,16.0,18.0,,1.0,,,26.0,27.0,6.6,3.0,0.0,0.0,0.00753997,0,,M,,,1.0,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Kristian Thorstvedt,,,kristian-thorstvedt,K. Thorstvedt,M,187,1387,924973,EUR,921283200,M,42,42,True,,7.0,7.0,,,1.0,1.0,6.0,6.0,,2.0,,,14.0,8.0,6.5,,0.0,0.0,0.00266433,0,,M,,,,,,42,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10411490,away,Sassuolo,Nadir Zortea,,,zortea-nadir,N. Zortea,M,187,1108,928104,EUR,929750400,D,21,21,True,,9.0,8.0,1.0,,3.0,3.0,5.0,8.0,,1.0,,,14.0,14.0,6.4,4.0,0.0,0.0,0.00361597,0,,M,,1.0,,,,20,,,2.0,2.0,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,
10411490,away,Sassuolo,Gianluca Pegolo,,,gianluca-pegolo,G. Pegolo,G,182,58,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Alessandro Russo,,,alessandro-russo,A. Russo,G,190,75,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Mert Müldür,,,mert-muldur,M. Müldür,D,184,2835,836683,EUR,923097600,D,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Riccardo Marchizza,,,marchizza-riccardo,R. Marchizza,D,185,121,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Filippo Romagna,,,filippo-romagna,F. Romagna,D,185,187,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Pedro Obiang,,,pedro-obiang,P. Obiang,M,192,280,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Abdou Harroui,,,abdou-harroui,A. Harroui,M,181,1064,915812,EUR,884649600,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Agustín Álvarez,,,agustin-alvarez,A. Álvarez,F,180,1490,1065937,EUR,990230400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
10411490,away,Sassuolo,Emil Konradsen Ceide,,,emil-konradsen-ceide,E. K. Ceide,F,175,915,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,M,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
