match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_totalCross,stat_accurateCross,captain,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAShot
10909913,away,Newcastle United,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,208,M,210082,EUR,768096000,D,19,19,False,76.0,66.0,3.0,2.0,36.0,38.0,32.0,42.0,2.0,,3.0,,,,,,90.0,98.0,6.9,13.0,0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,4.0,2.0,,,1.0,1.0,,,3.0,,,,,,,1.0,,
10909913,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1028,M,153444,EUR,752976000,D,6,6,False,78.0,72.0,7.0,4.0,59.0,63.0,13.0,15.0,3.0,,10.0,,,,,,90.0,94.0,7.1,8.0,0,4.0,8.0,,3.0,1.0,4.0,2.0,1.0,,,,3.0,,,,True,,,,2.0,,,,,,,,,,,
10909913,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3363,M,910046,EUR,947635200,D,4,4,False,89.0,76.0,14.0,9.0,53.0,58.0,23.0,31.0,5.0,,5.0,,,,,,90.0,102.0,6.9,16.0,3,4.0,8.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,3.0,,,,,2.0,,,2.0,1.0,,,,,,,,,,
10909913,away,Newcastle United,Jamal Lewis,jamal-lewis,J. Lewis,D,18,178,937,M,891803,EUR,885686400,D,12,12,False,37.0,29.0,3.0,1.0,16.0,19.0,13.0,18.0,5.0,,2.0,,,,,,69.0,52.0,5.6,13.0,0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,
10909913,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10165,M,560128,EUR,839980800,M,7,7,False,66.0,59.0,2.0,1.0,24.0,26.0,35.0,43.0,6.0,,9.0,,,,,,90.0,92.0,7.0,18.0,2,1.0,6.0,2.0,,2.0,,,3.0,1.0,,,1.0,,3.0,,,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,,1.0,joelinton34,
10909913,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1663,M,866191,EUR,878169600,M,36,36,False,43.0,40.0,3.0,3.0,25.0,27.0,15.0,16.0,2.0,,9.0,,,,,,60.0,54.0,6.8,5.0,0,,4.0,,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
10909913,away,Newcastle United,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7782,M,994546,EUR,1036540800,M,32,32,False,30.0,22.0,2.0,1.0,6.0,9.0,16.0,21.0,8.0,1.0,4.0,,,,,,60.0,43.0,6.1,14.0,2,3.0,7.0,2.0,,,2.0,2.0,1.0,2.0,,,1.0,,,,,1.0,3.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,1.0
10909913,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,299,M,42699,EUR,621388800,F,11,11,False,51.0,43.0,4.0,3.0,15.0,17.0,30.0,42.0,4.0,,1.0,,,,,,90.0,74.0,7.3,19.0,3,2.0,4.0,3.0,,1.0,,,1.0,1.0,,,1.0,,8.0,2.0,,2.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,
10909913,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100918,M,823941,EUR,937872000,F,14,14,False,6.0,3.0,,,2.0,2.0,1.0,4.0,5.0,,,,,,,,45.0,19.0,6.3,9.0,3,,2.0,,,,,,2.0,,,,2.0,,,,,,3.0,,3.0,1.0,,,1.0,2.0,,,,,AlexIsak,
10909913,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3587,M,372336,EUR,793584000,F,23,23,False,18.0,14.0,3.0,2.0,2.0,2.0,13.0,19.0,8.0,,1.0,,,,,,60.0,35.0,6.7,13.0,2,,3.0,4.0,,,,,1.0,2.0,,,,,3.0,1.0,,,4.0,2.0,1.0,,1.0,1.0,,2.0,,,,,,1.0
10909913,away,Newcastle United,Chris Wood,chris-wood,C. Wood,F,11,191,7444,M,50480,EUR,692064000,F,20,20,True,17.0,14.0,,,8.0,10.0,6.0,7.0,3.0,,2.0,,,,,,45.0,23.0,6.3,6.0,3,,,,,,,,,,,,,,,,,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,wodsy39,1.0
10909913,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8474,M,333373,EUR,760838400,M,24,24,True,20.0,16.0,,,1.0,1.0,15.0,19.0,,,,,,,,,30.0,23.0,6.7,5.0,1,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,miguel_almiron,
10909913,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2664,M,888550,EUR,935107200,M,28,28,True,19.0,18.0,2.0,2.0,1.0,1.0,17.0,19.0,2.0,,2.0,,,,,,30.0,31.0,6.8,6.0,2,,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,3.0,2.0,2.0,,,,,,,,,
10909913,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31704,M,866469,EUR,879638400,M,39,39,True,45.0,43.0,2.0,2.0,11.0,11.0,32.0,37.0,2.0,,3.0,,,,,,30.0,55.0,7.4,7.0,1,1.0,4.0,3.0,,,,,1.0,,,,,,3.0,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,BrunoGuimarães,
10909913,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8330,M,69256,EUR,653702400,D,2,2,True,28.0,24.0,4.0,1.0,3.0,3.0,26.0,33.0,1.0,,2.0,,,,,,21.0,42.0,7.0,9.0,0,,2.0,,,,1.0,1.0,1.0,,,,,,8.0,5.0,,,1.0,,,,1.0,,,,,,,,ktrippier2,
10909913,away,Newcastle United,Karl Darlow,karl-darlow,K. Darlow,G,26,185,578,M,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909913,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4556,M,99090,EUR,705369600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909913,away,Newcastle United,Paul Dummett,paul-dummett,P. Dummett,D,,183,154,M,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909913,away,Newcastle United,Ryan Fraser,ryan-fraser,R. Fraser,M,7,163,553,M,138261,EUR,762048000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
