match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_lastManTackle,stat_fouls,captain,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10407292,away,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,,1047509,EUR,1047945600,M,14,14,False,30.0,27.0,2.0,,13.0,14.0,14.0,17.0,,1.0,,,,82.0,44.0,6.6,5.0,1.0,0,Bjorn Meijer,,2.0,1.0,4.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
10407292,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,,949962,EUR,917827200,F,9,9,False,23.0,18.0,,,7.0,9.0,11.0,14.0,1.0,3.0,,,,85.0,45.0,8.5,13.0,4.0,2,,,,,6.0,3.0,,,1.0,,1.0,,,,,2.0,1.0,2.0,3.0,4.0,,,1.0,,2.0,,,,,,,,
10407292,away,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,841,M,,927440,EUR,947376000,F,19,19,False,39.0,29.0,,,8.0,8.0,21.0,32.0,,3.0,,,,90.0,51.0,7.0,16.0,2.0,4,,,3.0,1.0,7.0,2.0,,,1.0,,,,1.0,,,3.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,,,,1.0
10407292,away,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,,103928,EUR,659750400,D,28,28,True,2.0,1.0,,,1.0,2.0,,,,1.0,,,,11.0,5.0,6.8,1.0,,0,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Lynnt Audoor,lynnt-audoor,L. Audoor,M,62,184,229,M,,1067539,EUR,1066003200,M,89,89,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,8.0,7.0,6.5,1.0,,0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,,790179,EUR,798076800,F,11,11,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,,10.0,8.0,6.4,4.0,1.0,0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27298,M,,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,556,M,,1004449,EUR,1071532800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1003,M,,1100321,EUR,1104883200,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11477,M,nusaantonio,1121923,EUR,1113696000,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
