match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_punches,stat_outfielderBlock,stat_goals,stat_goalAssist,player_sofascoreId
11369888,away,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189.0,1673,M,16921,EUR,546220800,D,14,14,False,True,42.0,37.0,11.0,7.0,23.0,25.0,14.0,17.0,5.0,4.0,,,,,86.0,60.0,7.9,5.0,0.00625291,0,,,,3.0,8.0,,4.0,1.0,,2.0,5.0,,,,3.0,,,,,,,,,,,,,,,4.0,,,
11369888,away,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,15,15,False,,45.0,31.0,8.0,3.0,10.0,19.0,22.0,29.0,,6.0,,,,,90.0,67.0,6.7,19.0,0.0732948,0,,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182.0,1294,M,66477,EUR,683856000,M,25,25,False,,25.0,14.0,4.0,1.0,7.0,10.0,7.0,16.0,2.0,4.0,,,,,70.0,42.0,7.1,15.0,0.00917965,1,,1.0,,8.0,8.0,2.0,1.0,5.0,4.0,1.0,2.0,,,,3.0,2.0,1.0,,,,0.264,,,,,1.0,,1.0,,,,,
11369888,away,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,,42.0,25.0,9.0,4.0,13.0,20.0,12.0,23.0,4.0,5.0,,,,,90.0,54.0,6.7,21.0,0.011762,0,,1.0,,5.0,3.0,,,1.0,1.0,,2.0,2.0,2.0,,1.0,2.0,,,,,,1.0,,,,,,,,1.0,,,
11369888,away,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,,36.0,27.0,1.0,1.0,17.0,24.0,10.0,12.0,2.0,12.0,,,,,79.0,54.0,7.5,17.0,0.0105393,2,,,,5.0,4.0,1.0,1.0,3.0,3.0,,1.0,5.0,1.0,,,1.0,2.0,,,,0.3259,,2.0,0.8195,,,,,,1.0,1.0,,
11369888,away,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,,35.0,25.0,5.0,3.0,12.0,19.0,14.0,19.0,,4.0,,,,,90.0,49.0,8.2,16.0,0.284644,1,,3.0,1.0,1.0,2.0,,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,0.2063,3.0,1.0,0.6554,1.0,,,,,,1.0,1.0,
11369888,away,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,,21.0,18.0,1.0,,8.0,9.0,10.0,12.0,3.0,3.0,,,,,86.0,45.0,8.1,15.0,0.066088,1,,,,8.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,3.0,,3.0,1.0,,,0.2166,1.0,1.0,0.7659,1.0,,,,,,1.0,1.0,KDolberg
11369888,away,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174.0,3646,M,94286,EUR,733363200,F,11,11,False,,47.0,39.0,5.0,5.0,18.0,21.0,21.0,28.0,,12.0,,,,,86.0,86.0,8.6,22.0,0.0593599,2,,2.0,,9.0,18.0,2.0,1.0,8.0,5.0,4.0,1.0,7.0,1.0,1.0,1.0,3.0,7.0,5.0,,,0.1161,,1.0,0.3247,,1.0,1.0,,,1.0,,,THazard
11369888,away,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171.0,574,M,984989,EUR,1062892800,M,61,61,True,,12.0,7.0,,,4.0,6.0,3.0,6.0,,3.0,,,,,20.0,18.0,6.3,9.0,0.00332076,0,,,,3.0,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170.0,1932,M,901889,EUR,935366400,M,7,7,True,,7.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,,,,,,,11.0,7.0,6.6,2.0,0.00051944,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,True,,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,10.0,4.0,6.5,1.0,1.039e-05,0,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Alexis Flips,,,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,8,8,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,10.0,5.0,6.5,,1.077e-05,0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,10.0,6.0,6.5,2.0,0.00067544,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186.0,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369888,away,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183.0,1862,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
