match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_ownGoals,stat_clearanceOffLine,stat_errorLeadToAGoal
14109615,away,Fatih Karagümrük,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,293,M,171625,EUR,779068800,D,29,29,False,42.0,32.0,13.0,3.0,0.0,28.0,29.0,4.0,13.0,1.0,5.0,13.0,2.0,,,,,,90.0,67.0,6.9,10.0,0.00301833,,1,,0.1,0.04,0.19,,,,,,,1.0,1.0,,,,,1.0,2.0,,,2.0,,0.0352,,0.0,,2.0,,,,2.0,,,,,,,
14109615,away,Fatih Karagümrük,Çağtay Kurukalıp,cagtay-kurukalip,Ç. Kurukalıp,D,33,172.0,81,M,962620,EUR,1014508800,D,33,33,False,23.0,17.0,1.0,,0.0,9.0,10.0,8.0,13.0,1.0,5.0,2.0,3.0,,,,,,90.0,43.0,7.4,9.0,0.00267363,,0,,-0.14,0.07,-0.23,,,,,2.0,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,1.0,,,,,,2.0,
14109615,away,Fatih Karagümrük,Daniel Johnson,daniel-johnson,D. Johnson,M,11,174.0,141,M,291237,EUR,718502400,M,11,11,False,31.0,24.0,1.0,,0.0,16.0,20.0,8.0,11.0,,3.0,1.0,5.0,,,,,,90.0,37.0,5.9,8.0,0.00615565,,0,,-0.16,0.13,-0.56,,,,,,,,3.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0
14109615,away,Fatih Karagümrük,Marius Tresor Doh,marius-tresor-doh,M. T. Doh,M,14,177.0,351,M,1907330,EUR,1071619200,M,14,14,False,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,3.0,,1.0,,,,,,23.0,12.0,3.0,3.0,0.00264251,,2,,0.05,-0.13,-0.42,,Marius Tresor Doh,,,,,,3.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,1.0,0.0897,,-0.29,1.0,,,,,,,,,,,,1.0
14109615,away,Fatih Karagümrük,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178.0,157,M,806964,EUR,887500800,M,8,8,False,23.0,17.0,4.0,,0.0,7.0,7.0,10.0,16.0,1.0,3.0,1.0,2.0,,,,,,82.0,38.0,6.4,11.0,0.0371429,,0,,0.04,0.17,-0.04,,,,,3.0,1.0,1.0,6.0,,2.0,1.0,,,2.0,2.0,,,2.0,,2.0,,,1.0,,,,2.0,,,,,,,
14109615,away,Fatih Karagümrük,Serginho,serginho,Serginho,M,70,180.0,333,M,849301,EUR,797126400,F,70,70,False,5.0,2.0,1.0,,0.0,1.0,2.0,1.0,3.0,,3.0,1.0,,,,,,,63.0,14.0,6.4,5.0,6.974e-05,,0,,-0.31,0.0,0.0,,,,,1.0,,1.0,3.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,3.0,,,
14109615,away,Fatih Karagümrük,Tiago Cukur,tiago-cukur,T. Cukur,F,21,196.0,189,M,1134447,EUR,1038614400,F,21,21,False,12.0,8.0,,,0.0,4.0,4.0,4.0,8.0,3.0,5.0,,,,,,,,82.0,24.0,6.8,8.0,0.0607131,,2,,0.13,0.31,-0.09,,,,,1.0,1.0,3.0,8.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,0.5684,,0.04,,,,1.0,1.0,,,,0.4107,,,,
14109615,away,Fatih Karagümrük,Ahmet Sivri,ahmet-sivri,A. Sivri,F,17,185.0,31,M,941378,EUR,931219200,F,17,17,False,12.0,6.0,4.0,1.0,0.0,2.0,2.0,4.0,10.0,,3.0,1.0,7.0,,,,,,63.0,28.0,6.2,15.0,0.00620888,,1,,0.03,0.07,-0.03,,,,,2.0,,1.0,8.0,,,3.0,,,3.0,2.0,3.0,,4.0,0.0311,,-0.09,,,,,1.0,,,,0.0402,,,,
14109615,away,Fatih Karagümrük,Ömer Faruk Gümüş,omer-faruk-gumus,Ö. F. Gümüş,M,88,175.0,15,M,1134270,EUR,1057536000,M,88,88,True,5.0,4.0,1.0,,0.0,3.0,3.0,1.0,2.0,,,,1.0,,,,,,27.0,7.0,6.2,2.0,0.00025807,,0,,-0.05,0.0,-0.16,,Omer Faruk Gumus,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Tarik Bugra Kalpakli,tarik-bugra-kalpakli,T. B. Kalpaklı,F,20,,70,M,2018983,EUR,1238976000,F,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,27.0,6.0,6.3,1.0,0.00079225,,0,,0.03,0.0,0.14,,,,,,,3.0,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Baris Kalayci,baris-kalayci,B. Kalaycı,F,72,175.0,76,M,1534046,EUR,1125360000,F,72,72,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,1.0,,,,,,8.0,4.0,6.5,,4.673e-05,,0,,0.0,-0.01,0.13,,Baris Kalayci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Andre Gray,andre-gray,A. Gray,F,45,178.0,271,M,73951,EUR,677894400,F,91,91,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,8.0,5.0,6.5,3.0,0.00080981,,0,,0.0,-0.09,-0.01,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Furkan Bekleviç,furkan-beklevic,F. Bekleviç,G,99,192.0,20,M,934507,EUR,917740800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Kerem Yandal,kerem-yandal,K. Yandal,G,96,197.0,10,M,1634332,EUR,1147132800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kerem Yandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Anıl Yiğit Çınar,anil-yigit-cinar,A. Y. Çınar,D,94,193.0,44,M,1198959,EUR,1057795200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Anil Yigit Cinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Alper Demirol,alper-demirol,A. Demirol,M,21,184.0,93,M,1145695,EUR,1033430400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alper Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109615,away,Fatih Karagümrük,Tuğbey Akgün,tugbey-akgun,T. Akgün,M,16,177.0,22,M,1082393,EUR,1049846400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
