match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox
13472836,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,,928134,EUR,904348800,M,23,23,False,39.0,29.0,9.0,2.0,0.0,18.0,21.0,18.0,1.0,8.0,,,,90.0,59.0,6.7,17.0,0.0102971,0,,,,11.0,2.0,2.0,2.0,4.0,5.0,1.0,,3.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
13472836,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,,1177404,EUR,1061424000,M,5,5,False,27.0,21.0,4.0,2.0,0.0,12.0,14.0,13.0,1.0,5.0,,,,90.0,37.0,6.8,9.0,0.00308587,1,,,,9.0,1.0,1.0,,4.0,4.0,,1.0,3.0,3.0,,1.0,1.0,,,1.0,,0.0162,0.0128,,1.0,,,,,,,,,
13472836,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,,1067671,EUR,1002240000,M,8,8,False,16.0,13.0,1.0,,0.0,7.0,7.0,9.0,,5.0,,,,64.0,22.0,6.7,6.0,0.00290895,0,,,,6.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,,
13472836,away,Fluminense,Renê,rene,Renê,D,6,174,1464,M,,243113,EUR,716428800,M,6,6,False,26.0,19.0,2.0,1.0,0.0,11.0,14.0,12.0,3.0,2.0,,,,90.0,51.0,7.0,18.0,0.00789434,0,,,,8.0,4.0,,3.0,1.0,6.0,,,2.0,2.0,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,
13472836,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,,807850,EUR,834451200,F,45,45,False,29.0,27.0,,,0.0,14.0,15.0,14.0,1.0,4.0,,,,77.0,42.0,7.1,6.0,0.00910853,1,,,,13.0,,1.0,,4.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,0.0229,,,,1.0,,,,2.0,,,,
13472836,away,Fluminense,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,F,17,17,False,7.0,6.0,,,0.0,1.0,2.0,5.0,,2.0,,,,64.0,19.0,6.9,4.0,0.0501875,1,,,,5.0,2.0,,,1.0,5.0,1.0,,2.0,1.0,2.0,,3.0,,1.0,,,0.0339,,1.0,,1.0,,1.0,,,,,,
13472836,away,Fluminense,Everaldo,everaldo,Everaldo,F,9,181,2414,M,,386212,EUR,678672000,F,9,9,False,15.0,11.0,,,0.0,3.0,3.0,12.0,2.0,1.0,,,,77.0,25.0,6.8,6.0,0.0720111,0,,,,8.0,,2.0,6.0,5.0,9.0,,2.0,,,,1.0,1.0,,,,,,,,2.0,,,,,2.0,1.0,,,
13472836,away,Fluminense,Hércules,hercules,Hércules,M,35,178,3079,M,,1104068,EUR,972000000,M,35,35,True,6.0,4.0,1.0,,0.0,2.0,2.0,4.0,,,,,,26.0,9.0,6.5,2.0,0.0005528,0,,,,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
13472836,away,Fluminense,Kevin Serna,serna-kevin,K. Serna,M,90,181,3425,M,,981374,EUR,882748800,F,90,90,True,9.0,8.0,,,0.0,7.0,7.0,2.0,,3.0,,,,26.0,14.0,6.6,2.0,0.00015674,1,,,,1.0,,,2.0,1.0,3.0,,1.0,,,,,1.0,,,,,0.0677,,,,,1.0,,,,,,,
13472836,away,Fluminense,Nonato,nonato,Nonato,M,16,174,1213,M,,922566,EUR,888883200,M,16,16,True,6.0,5.0,,,0.0,3.0,3.0,3.0,,,,,,13.0,10.0,6.6,2.0,0.00038906,1,,,,2.0,,,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,,1.0,,0.0621,0.1664,,,,,,,,,,,
13472836,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,,1087399,EUR,1021680000,F,99,99,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,13.0,2.0,6.5,1.0,2.458e-05,0,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
13472836,away,Fluminense,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,yefersonsoteldo1006,789960,EUR,867628800,F,7,7,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,,,,2.0,8.0,,,0.0275759,0,,,,2.0,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,
13472836,away,Fluminense,Marcelo Pitaluga,marcelo-pitaluga,M. Pitaluga,G,27,192,1308,M,,1093974,EUR,1040342400,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,,795773,EUR,644630400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Gabriel Fuentes,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,,927551,EUR,855446400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Rubén Lezcano,ruben-lezcano,R. Lezcano,M,18,175,1157,M,,1393308,EUR,1076284800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472836,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,,787607,EUR,621388800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
