match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_punches,stat_outfielderBlock
10385740,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,18.0,12.0,5.0,2.0,8.0,11.0,4.0,7.0,6.0,,,88.0,32.0,7.0,8.0,0.0,0.0,0.00115518,0,,,,,3.0,7.0,1.0,,,,3.0,2.0,5.0,4.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,,,,,,,,
10385740,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,M,10,10,False,31.0,24.0,7.0,5.0,9.0,14.0,15.0,18.0,8.0,,,79.0,53.0,7.4,15.0,0.0,0.0,0.13693,0,,1.0,,1.0,8.0,10.0,,1.0,,,,,,,1.0,1.0,,,2.0,,3.0,8.0,4.0,7.0,,2.0,,1.0,,,,,,
10385740,away,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,wilfriedzaha,111850,EUR,721353600,F,11,11,False,8.0,6.0,,,3.0,4.0,3.0,4.0,2.0,,,90.0,29.0,6.6,15.0,0.6791,1.0322,0.00302051,4,,,,,6.0,3.0,,,1.0,,1.0,,1.0,,,1.0,,,7.0,,1.0,3.0,3.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,,
10385740,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,True,8.0,7.0,,,3.0,3.0,4.0,6.0,,,,27.0,14.0,6.7,4.0,0.0,0.0,0.109756,0,,1.0,,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,
10385740,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,11.0,13.0,7.5,1.0,0.0718,0.0,0.00340871,1,,,,3.0,,3.0,,1.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0
10385740,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,4.0,1.0,,,1.0,2.0,,2.0,2.0,,,11.0,6.0,6.7,4.0,0.0,0.0,2.25e-06,0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10385740,away,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,,50294,EUR,670982400,M,4,4,True,1.0,1.0,,,1.0,1.0,,,1.0,,,11.0,3.0,6.5,1.0,0.0,0.0,6.36e-06,0,,,,,2.0,1.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
10385740,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,True,,,,,,,1.0,1.0,1.0,,,8.0,5.0,6.2,4.0,0.0,0.0,0.0351064,0,,1.0,1.0,,3.0,,,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,
10385740,away,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385740,away,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385740,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385740,away,Crystal Palace,Luke Plange,luke-plange,L. Plange,F,7,188,230,M,,1082694,EUR,1036454400,F,48,48,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
