match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_penaltyWon,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_goals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_outfielderBlock
10437954,away,Portimonense SAD,Yago Cariello,,,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600.0,F,99,99,False,17.0,12.0,,,8.0,8.0,4.0,9.0,11.0,2.0,5.0,5.0,,90.0,36.0,6.3,10.0,1,,,3.0,6.0,9.0,,,,4.0,,,,1.0,,,,,2.0,,,2.0,1.0,,1.0,2.0,,,,,,,,
10437954,away,Portimonense SAD,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000.0,D,19,19,True,9.0,2.0,,,,2.0,3.0,8.0,4.0,,1.0,1.0,,27.0,20.0,6.9,9.0,0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,
10437954,away,Portimonense SAD,Rui Gomes,,,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200.0,F,70,70,True,,,,,,,,,,,1.0,,,2.0,3.0,,3.0,0,,,,,3.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
10437954,away,Portimonense SAD,Henrique Jocu,,,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600.0,M,6,6,True,4.0,2.0,,,2.0,4.0,,,1.0,,2.0,,,2.0,4.0,,2.0,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,Ricardo Matos,,,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400.0,F,17,17,True,1.0,,,,,1.0,,,,1.0,,,,2.0,2.0,,1.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,João,João,,joao,João,G,88,191,1,M,1445231,EUR,,G,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800.0,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,Yong-hak Kim,,,yong-hak-kim,Y. Kim,M,73,172,162,M,1000238,EUR,1053388800.0,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,Bruno Reis,,,bruno-reis,Bruninho,M,8,176,19,M,976064,EUR,932428800.0,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437954,away,Portimonense SAD,Bryan Róchez,,,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400.0,F,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
