match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,player_sofascoreId
14053646,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,804,M,35193,EUR,601862400,F,9,9,False,15.0,9.0,2.0,2.0,0.0,1.0,1.0,8.0,14.0,,,1.0,,,,,,,90.0,36.0,5.9,14.0,0.103901,,8,,-0.8,0.2,-0.01,,2.0,,1.0,,3.0,,,,,,2.0,,1.2601,0.7526,-0.85,1.0,,,,3.0,1.0,1.0,,,1.0,,2.0,6.0,,
14053646,away,FC Twente,Naci Ünüvar,,,naci-unuvar,N. Ünüvar,M,9,168.0,1157,M,954317,EUR,1055462400,F,37,37,True,17.0,15.0,2.0,2.0,0.0,,,15.0,17.0,1.0,1.0,1.0,,,,,,,50.0,31.0,6.4,9.0,0.114693,,0,,0.19,0.07,0.14,,5.0,3.0,,,6.0,1.0,,,2.0,,,,,,,3.0,,,,2.0,3.0,,,,1.0,1.0,1.0,,,
14053646,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180.0,148,M,339879,EUR,777081600,D,5,5,True,22.0,20.0,2.0,2.0,0.0,6.0,6.0,14.0,16.0,3.0,1.0,2.0,1.0,,,,,,31.0,38.0,6.7,7.0,0.0394131,,2,,0.19,0.01,-0.13,,3.0,1.0,,1.0,1.0,,,1.0,,,,,0.1236,,-0.52,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,
14053646,away,FC Twente,Sondre Ørjasæter,,,sondre-orjasaeter,S. Ørjasæter,M,27,180.0,619,M,1200962,EUR,1069977600,M,27,27,True,18.0,12.0,,,0.0,2.0,2.0,10.0,16.0,7.0,,3.0,,,,,,,31.0,33.0,6.7,11.0,0.160943,,1,,-0.23,0.16,-0.03,,3.0,1.0,1.0,1.0,2.0,,,1.0,,,,,0.0397,,0.01,5.0,,,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,,
14053646,away,FC Twente,Lucas Vennegoor of Hesselink,,,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,150,M,1634542,EUR,1142294400,F,25,25,True,6.0,3.0,,,0.0,,,3.0,6.0,2.0,,,,,,,,,16.0,11.0,6.3,4.0,0.236324,,2,,0.12,-0.19,-0.01,,1.0,1.0,,2.0,,,,,,,,,0.1437,,-0.56,,,,,1.0,2.0,1.0,2.0,,,,,,,
14053646,away,FC Twente,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,13.0,9.0,1.0,1.0,0.0,2.0,5.0,7.0,8.0,2.0,,,,,,,,,15.0,18.0,6.9,4.0,0.197729,,1,,0.28,0.05,-0.07,,1.0,1.0,,2.0,,,,,,,1.0,,0.0607,0.0374,-0.13,,1.0,,,,1.0,,,,,,,,,
14053646,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195.0,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Sam Karssies,Sam Karssies,,sam-karssies,S. Karssies,G,21,186.0,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,118,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Guilherme Peixoto,Guilherme Peixoto,,guilherme-peixoto,G. Peixoto,D,12,181.0,136,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Stav Lemkin,,,stav-lemkin,S. Lemkin,D,23,190.0,315,M,1091923,EUR,1049241600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
