match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_totalCross,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_shotOffTarget,captain,stat_accurateCross,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goalAssist
10411555,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,190,15025,M,kiminjae3,896569,EUR,848016000,D,3,3,False,72.0,66.0,3.0,1.0,51.0,53.0,15.0,19.0,5.0,5.0,1.0,1.0,,,90.0,78.0,6.9,7.0,0.0,0.0,0.0200928,0,,3,4.0,5.0,,1.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,185,2485,M,,108484,EUR,676512000,D,5,5,False,85.0,75.0,9.0,6.0,61.0,63.0,14.0,22.0,6.0,6.0,2.0,1.0,,,90.0,95.0,7.5,11.0,0.0559,0.0,0.00690513,1,,5,4.0,1.0,,,1.0,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
10411555,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,184,3517,M,,805078,EUR,878256000,D,17,17,False,53.0,44.0,2.0,,21.0,24.0,24.0,30.0,8.0,8.0,4.0,2.0,,,90.0,97.0,7.1,19.0,0.0,0.0,0.0529102,0,,17,,8.0,,2.0,1.0,3.0,,2.0,,1.0,3.0,,,3.0,1.0,4.0,,2.0,,,1.0,1.0,,,,,,,,
10411555,away,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,181,2715,M,,845486,EUR,851731200,M,91,91,False,31.0,26.0,1.0,1.0,12.0,15.0,14.0,16.0,7.0,1.0,2.0,1.0,,,57.0,42.0,6.5,9.0,0.0,0.0,0.028345,0,,22,1.0,4.0,,3.0,1.0,,,,,,2.0,,,2.0,,1.0,,,,,,2.0,,,1.0,,,,,
10411555,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,42.0,39.0,1.0,,30.0,31.0,9.0,11.0,2.0,6.0,1.0,,,,90.0,44.0,6.8,3.0,0.0,0.0,0.00267303,0,,68,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,43.0,34.0,,,10.0,14.0,25.0,32.0,3.0,2.0,1.0,1.0,,,75.0,57.0,7.0,15.0,0.02,0.1817,0.27998,1,,7,,4.0,,4.0,,1.0,,,1.0,1.0,,,,1.0,3.0,1.0,,4.0,,,1.0,2.0,,,,1.0,,,,
10411555,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,175,6583,M,hirvinglozano,385320,EUR,807062400,F,11,11,False,16.0,11.0,1.0,,3.0,5.0,8.0,12.0,4.0,3.0,1.0,1.0,,,75.0,39.0,6.9,15.0,0.169,0.2754,0.016119,3,,11,,6.0,,5.0,2.0,1.0,,,,1.0,1.0,,,,1.0,6.0,,1.0,1.0,,,2.0,,,,2.0,1.0,,,
10411555,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,16.0,11.0,,,1.0,2.0,10.0,14.0,5.0,2.0,,,,,90.0,33.0,7.3,10.0,0.3566,0.645,0.127557,3,,45,1.0,7.0,,1.0,2.0,4.0,,3.0,1.0,,3.0,,,1.0,,4.0,,1.0,1.0,,,1.0,,,,2.0,,1.0,1.0,
10411555,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,183,97764,M,Kvaradona,889259,EUR,981936000,F,77,77,False,22.0,17.0,3.0,1.0,5.0,6.0,12.0,17.0,11.0,4.0,3.0,,,,90.0,52.0,6.7,17.0,0.1922,0.0,0.0126635,2,,7,,8.0,1.0,10.0,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,4.0,,,1.0,,,5.0,,,,,,,,
10411555,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,182,3699,M,,838232,EUR,938131200,M,7,7,True,18.0,15.0,3.0,2.0,3.0,3.0,12.0,15.0,2.0,1.0,1.0,,,,33.0,22.0,6.7,4.0,0.1155,0.0,0.0173511,1,,20,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10411555,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,183,1108,M,,902019,EUR,957484800,M,70,70,True,15.0,12.0,,,3.0,3.0,9.0,12.0,3.0,3.0,1.0,1.0,,,15.0,22.0,5.8,6.0,0.041,0.0,0.00569791,1,,10,,3.0,,2.0,1.0,,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,
10411555,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,171,4493,M,,235672,EUR,744336000,F,21,21,True,8.0,7.0,1.0,1.0,,,7.0,13.0,1.0,2.0,1.0,,,,15.0,16.0,7.4,6.0,0.0,0.0,0.051017,0,,21,,,,,,,,,,2.0,,,,,5.0,,,1.0,,,,,,,,,,,,1.0
10411555,away,Napoli,Hubert Idasiak,hubert-idasiak,H. Idasiak,G,188,332,M,,970829,EUR,1012694400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,182,85,M,,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,182,1809,M,,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Mário Rui,mario-rui,M. Rui,D,168,1034,M,,99546,EUR,675302400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,186,923,M,,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,182,1060,M,,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Diego Demme,diego-demme,D. Demme,M,170,333,M,,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Karim Zedadka,karim-zedadka,K. Zedadka,M,182,578,M,,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411555,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,81,81,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
