match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,player_firstName,player_lastName,stat_clearanceOffLine,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot
11352651,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,8.0,7.0,1.0,1.0,2.0,2.0,6.0,7.0,3.0,2.0,1.0,2.0,,,,,,90.0,33.0,6.6,12.0,0.0958,0.0167,0.173675,1.0,3,,1.0,,11.0,,5.0,2.0,1.0,1.0,,,,1.0,,4.0,1.0,1.0,5.0,,,,1.0,,1.0,,,,,,,,
11352651,away,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,20.0,18.0,2.0,,8.0,8.0,11.0,14.0,1.0,,3.0,,,,,,,45.0,25.0,6.5,4.0,0.0,0.0,0.0220356,1.0,0,,2.0,,3.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,
11352651,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,12.0,9.0,,,2.0,2.0,7.0,11.0,5.0,,,,,,,,,33.0,19.0,6.9,6.0,0.0,0.0,0.247485,2.0,0,,1.0,1.0,4.0,2.0,,2.0,2.0,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
11352651,away,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,9.0,5.0,,,2.0,4.0,3.0,5.0,3.0,,1.0,1.0,,,,,,24.0,13.0,7.1,5.0,0.216,0.0448,0.240396,1.0,2,,,2.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
11352651,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,7.0,4.0,1.0,1.0,2.0,2.0,3.0,7.0,,,2.0,,,,,,,23.0,14.0,6.6,6.0,0.0,0.0,0.0156453,,0,,2.0,,3.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,
11352651,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,10.0,6.0,6.4,1.0,0.0,0.0,0.00015013,,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352651,away,Bournemouth,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,,815202,EUR,864777600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352651,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352651,away,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352651,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
