match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
14083126,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,F,23,23,False,,46.0,40.0,5.0,4.0,0.0,20.0,21.0,20.0,25.0,1.0,2.0,,,,,,,75.0,62.0,7.8,13.0,0.0966029,101.96302189345,16.0,-4.305,11.13,,1,,0.2,0.17,0.15,,,,1.0,4.0,2.0,,1.0,1.0,,,2.0,,1.0,,1.0,,,2.0,1.0,0.0824,0.5817,2.0,0.52,2.0,1.0,1.0,,,,,
14083126,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,True,,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,4.0,,,,,,,30.0,19.0,7.0,2.0,0.0571555,106.66329912162,9.0,-48.51,1.575,,2,,0.08,0.39,0.21,,,,,1.0,2.0,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,0.204,0.0727,,-0.19,,1.0,,,,,KuboTake,
14083126,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,,14.0,11.0,4.0,2.0,0.0,4.0,4.0,7.0,10.0,,4.0,,,,,,,30.0,27.0,8.1,7.0,0.0136762,150.36000548461,10.0,-101.22,4.095,,1,,-0.05,0.28,0.15,,,,1.0,2.0,5.0,,,3.0,,,,,1.0,,1.0,,,2.0,,0.0123,0.0165,1.0,0.55,1.0,1.0,3.0,,1.0,,,
14083126,away,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,F,17,17,True,,12.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,8.0,,,,,,,,,15.0,14.0,6.8,,0.0101262,43.50474820384,6.0,-35.07,2.73,,0,,0.17,0.02,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,sergiogm_10,
14083126,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,True,,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,1.0,,,,,,,15.0,10.0,6.5,,0.0742942,20.916187276637,3.0,-9.555,1.68,,0,,-0.06,0.06,-0.04,,Pablo Marín,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
14083126,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,True,,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,,,,12.0,4.0,6.7,1.0,0.00010206,,,,,,0,,0.01,,0.13,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083126,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083126,away,Real Sociedad,Luken Beitia,luken-beitia,L. Beitia,D,4,191,107,M,1539149,EUR,1088553600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Luken,Beitia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083126,away,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083126,away,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luka_sucic,
14083126,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083126,away,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
