match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialWon,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_clearanceOffLine,stat_errorLeadToAShot
12499811,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,,59.0,50.0,4.0,3.0,0.0,42.0,46.0,8.0,13.0,,,,90.0,82.0,7.7,10.0,0.00386382,0,,,,1.0,3.0,7.0,,,13.0,3.0,3.0,1.0,,1.0,kiminjae3,4.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
12499811,away,FC Bayern München,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,,39.0,29.0,7.0,1.0,0.0,16.0,20.0,13.0,19.0,4.0,,,68.0,54.0,7.5,11.0,0.00428814,0,,,,,2.0,4.0,,,6.0,1.0,,,1.0,2.0,hiroki_ito38,4.0,,,,,,,,,1.0,,,,,,,,,,,1.0,
12499811,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,,51.0,47.0,6.0,3.0,0.0,28.0,29.0,19.0,22.0,4.0,,,90.0,63.0,7.1,5.0,0.0178384,0,,,,1.0,5.0,5.0,,,,1.0,4.0,3.0,1.0,2.0,Jok_32,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
12499811,away,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,False,,41.0,35.0,1.0,,0.0,18.0,22.0,17.0,19.0,2.0,,,68.0,48.0,6.6,7.0,0.0147018,0,,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,alekspavlovic_,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12499811,away,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,,22.0,17.0,1.0,1.0,0.0,11.0,12.0,6.0,10.0,3.0,,,68.0,35.0,6.4,12.0,0.00881561,0,,,,2.0,4.0,4.0,2.0,2.0,,,1.0,,3.0,,MOlise,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0
12499811,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,,18.0,17.0,,,0.0,11.0,11.0,6.0,7.0,4.0,,,86.0,45.0,6.8,10.0,0.0123579,0,,,,2.0,8.0,11.0,5.0,2.0,,,2.0,1.0,4.0,1.0,Bambi,,,,,,,,2.0,,,7.0,,,,,,,,,,,
12499811,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,,25.0,17.0,3.0,1.0,0.0,11.0,16.0,6.0,9.0,5.0,,,68.0,39.0,6.4,15.0,0.0150302,0,,,,1.0,6.0,5.0,1.0,,1.0,,3.0,2.0,3.0,1.0,KingComan,,,,,,,,3.0,,,2.0,,,,,,,,,,,
12499811,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,,26.0,21.0,2.0,1.0,0.0,11.0,12.0,11.0,15.0,2.0,,,90.0,35.0,6.5,9.0,0.011317,1,,,1.0,,2.0,2.0,2.0,,,,,,1.0,,HurriKane,1.0,,,,,0.0158,1.0,,1.0,,1.0,,,1.0,,,,,,,,
12499811,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,,8.0,5.0,1.0,,0.0,5.0,6.0,,2.0,2.0,,,22.0,17.0,6.6,5.0,9.906e-05,0,,,,,2.0,1.0,,,3.0,,1.0,1.0,,,josip_stanisic,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,True,,6.0,2.0,,,0.0,1.0,1.0,1.0,5.0,,,,22.0,15.0,6.8,4.0,0.00123257,1,,,,,,2.0,,,1.0,1.0,1.0,,,,leon_goretzka,1.0,,,,1.0,0.0295,,,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,2.0,,,22.0,9.0,6.4,3.0,0.00119156,0,,,,,1.0,,1.0,,,,,,1.0,,sergegnabry,,,,,,,,,,,,,,1.0,,,,,,,,
12499811,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,F,10,10,True,,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,,,22.0,8.0,6.7,3.0,0.11962,0,,,,,1.0,,,,,,,,1.0,,LeroySane,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,
12499811,away,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,980418,EUR,968803200,D,23,23,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,2.0,6.5,,0.00112469,0,,,,1.0,1.0,,,,1.0,,,,,,sacha_boey,,,,,,,,,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,Jonas Urbig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,raphaelguerreiro14,,,,,,,,,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,ericdier,,,,,,,,,,,,,,,,,,,,,,
12499811,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,esmuellert,,,,,,,,,,,,,,,,,,,,,,
