match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded
10381992,away,FC Groningen,Ramon Pascal Lundqvist,ramon-pascal-lundqvist,R. Lundqvist,M,10,178,118,M,363902,EUR,863222400,M,22,22,False,8.0,6.0,2.0,,5.0,5.0,1.0,3.0,2.0,,,45.0,13.0,6.4,3.0,0,,,,1.0,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,19.0,17.0,1.0,1.0,13.0,15.0,4.0,4.0,2.0,,,90.0,30.0,6.8,2.0,0,,,,1.0,2.0,6.0,,,,,,,4.0,3.0,,1.0,,,1.0,,,,,,3.0,1.0,1.0,True,,,,,,,,
10381992,away,FC Groningen,Laros Duarte,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,18.0,15.0,1.0,,9.0,11.0,6.0,7.0,2.0,,,79.0,23.0,5.8,6.0,0,,,,,4.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10381992,away,FC Groningen,Tomáš Suslov,tomas-suslov,T. Suslov,F,10,175,1255,M,964154,EUR,1023408000,M,7,7,False,11.0,8.0,3.0,2.0,6.0,7.0,3.0,7.0,3.0,,,45.0,20.0,6.5,8.0,0,,3.0,1.0,,3.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,
10381992,away,FC Groningen,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,7573,M,876599,EUR,949795200,F,9,9,False,12.0,10.0,1.0,,3.0,4.0,7.0,9.0,3.0,,,90.0,26.0,6.8,10.0,0,1.0,1.0,,,3.0,4.0,2.0,2.0,1.0,,,1.0,2.0,2.0,4.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
10381992,away,FC Groningen,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,15.0,11.0,1.0,1.0,4.0,5.0,7.0,11.0,1.0,,,45.0,25.0,6.4,11.0,0,,1.0,,,2.0,1.0,,1.0,,,,,1.0,,5.0,,,0ratmangoen,,1.0,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Paulos Abraham,paulos-abraham,P. Abraham,F,7,176,378,M,1021266,EUR,1026777600,F,11,11,True,8.0,5.0,,,1.0,3.0,4.0,7.0,3.0,,,45.0,21.0,6.5,7.0,1,,2.0,,,6.0,3.0,,3.0,1.0,,,,2.0,1.0,,1.0,,,,3.0,,,,,1.0,,,,1.0,,1.0,,,,,
10381992,away,FC Groningen,Patrick Joosten,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,37,37,True,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,,,28.0,10.0,6.3,4.0,0,,,,,3.0,1.0,3.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,True,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,,,11.0,6.0,6.1,2.0,0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,Luciano Valente,,,,,,,,,,,,,
10381992,away,FC Groningen,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,19,19,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Jan de Boer,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Peter Leeuwenburgh,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Wessel Dammers,wessel-dammers,W. Dammers,D,4,185,95,M,363794,EUR,794016000,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Yahya Kalley,kalley-yahya,Y. Kalley,D,2,185,50,M,1050457,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yahya Kalley,,,,,,,,,,,,,
10381992,away,FC Groningen,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Daleho Irandust,daleho-irandust,D. Irandust,M,,175,412,M,860148,EUR,896918400,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381992,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
