match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_clearanceOffLine
14035946,away,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,38.0,25.0,5.0,2.0,0.0,10.0,12.0,15.0,26.0,2.0,4.0,,,,,,90.0,54.0,7.0,16.0,0.283135,236.85968176597,23.0,-140.49,14.91,,1,,0.43,0.29,-0.34,,,3.0,3.0,5.0,9.0,,1.0,,,,4.0,3.0,2.0,0.4796,-0.56,Ibrahim Diakité,,,,2.0,2.0,2.0,,1.0,,,1.0,,,1.0,,,
14035946,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,41.0,33.0,7.0,3.0,0.0,23.0,26.0,10.0,15.0,6.0,3.0,,,,,,90.0,62.0,6.4,11.0,0.0121558,70.516789654958,11.0,-16.485,7.035,,1,,0.19,0.02,-0.06,,,1.0,,4.0,2.0,,1.0,,2.0,5.0,2.0,1.0,1.0,0.1151,-0.01,,,2.0,,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,59.0,45.0,8.0,3.0,0.0,31.0,36.0,14.0,23.0,8.0,3.0,,,,,,90.0,77.0,7.0,15.0,0.00877554,122.28058216729,16.0,-38.955,5.46,,1,,0.12,0.04,-0.05,,,1.0,6.0,2.0,8.0,,,1.0,1.0,2.0,2.0,1.0,1.0,0.1153,0.0,,,,,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,35.0,21.0,7.0,1.0,0.0,9.0,10.0,12.0,25.0,5.0,1.0,,,,,,84.0,60.0,6.3,20.0,0.484753,92.528196416418,13.0,-31.395,6.405,,0,,0.55,0.05,-0.12,,,3.0,,8.0,5.0,1.0,,,,1.0,4.0,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,1.0,2.0,,,2.0,,1.0,,,,
14035946,away,Cercle Brugge,Abdoul Kader Ouattara,ouattara-abdoul-kader,A. K. Ouattara,F,7,171.0,568,M,1652684,EUR,1117065600,M,7,7,False,13.0,8.0,1.0,,0.0,2.0,2.0,6.0,11.0,,4.0,,,,,,62.0,26.0,6.3,13.0,0.201404,85.300877723587,11.0,-13.125,11.025,,0,,-0.1,0.21,-0.05,,,1.0,2.0,4.0,5.0,1.0,,,,,,,,,,,,,4.0,,2.0,,4.0,,,,1.0,,,,,2.0,
14035946,away,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,27.0,25.0,,,0.0,11.0,11.0,14.0,16.0,2.0,3.0,,,,,,69.0,41.0,6.9,5.0,0.054419,81.221383880813,11.0,3.045,8.4,,1,,0.09,0.04,-0.02,,,2.0,1.0,3.0,7.0,,1.0,,,1.0,1.0,1.0,1.0,0.0288,-0.06,Lawrence Agyekum,,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,
14035946,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,52.0,41.0,4.0,2.0,0.0,21.0,26.0,20.0,26.0,1.0,11.0,,,,,,84.0,64.0,6.7,13.0,0.02007,58.305901256346,9.0,18.27,9.66,,0,,0.25,0.0,-0.17,,True,1.0,2.0,4.0,6.0,,,,,3.0,1.0,1.0,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Edan Diop,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,False,33.0,28.0,2.0,1.0,0.0,14.0,15.0,14.0,18.0,1.0,5.0,,,,,,90.0,53.0,7.1,13.0,0.0150009,148.75667207569,21.0,-13.125,7.77,,1,,-0.07,-0.51,0.34,,,2.0,1.0,6.0,6.0,,1.0,,1.0,,2.0,2.0,1.0,0.0393,-0.28,Edan Diop,,,2.0,,4.0,1.0,4.0,,,,1.0,,,,,,1.0
14035946,away,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,6.0,,1.0,,,,,,69.0,22.0,6.1,12.0,0.00633976,82.961193359227,6.0,-50.505,10.08,,1,,-0.25,-0.04,-0.01,,,3.0,1.0,8.0,3.0,2.0,,1.0,,,,,,0.1024,0.02,,,,1.0,1.0,4.0,1.0,4.0,,,,,,,,,2.0,
14035946,away,Cercle Brugge,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,True,6.0,6.0,,,0.0,,,6.0,6.0,,,,,,,,28.0,12.0,6.4,5.0,0.00146122,16.419946597188,2.0,8.715,11.025,,1,,-0.13,-0.16,-0.01,,,2.0,2.0,4.0,2.0,1.0,,,,,,,,0.1678,-0.55,,,,,,1.0,,2.0,,1.0,0.3104,,cheick_diakite,,,,1.0,
14035946,away,Cercle Brugge,Oluwaseun Adewumi,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,21.0,6.0,6.3,2.0,0.0220399,,,,,,1,,-0.05,,0.0,,,2.0,,2.0,,,1.0,,,,,,,0.1183,-0.41,,,,,,,,1.0,,,,,,,1.0,,1.0,
14035946,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,6.0,5.0,2.0,1.0,0.0,,,5.0,6.0,2.0,,,,,,,21.0,17.0,6.9,4.0,0.00639069,27.612300691696,4.0,3.36,3.045,,0,,0.0,0.03,0.18,,,,1.0,,4.0,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,
14035946,away,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,,,,,,,,10.0,9.0,6.6,4.0,0.00213129,13.366655636557,3.0,-4.515,1.785,,0,,0.06,-0.04,,,,,,1.0,,1.0,,,,,,,,,,Emmanuel Kakou,,,,1.0,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Makaya Ibrahima Diaby,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600,M,19,19,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,1.0,,,,,,10.0,10.0,6.7,,0.00098323,7.0984241208877,1.0,-6.405,-6.405,,0,,0.0,0.01,-0.05,,,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
14035946,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Heriberto Jurado,heriberto-jurado,H. Jurado,M,23,172.0,1086,M,1153538,EUR,1104710400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Heriberto De Jesus,,,,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035946,away,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
