match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_fouls,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed
11450060,away,Kayserispor,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,,595396,EUR,780019200,D,11,11,False,15.0,9.0,2.0,,4.0,5.0,2.0,2.0,,,,,,,90.0,31.0,7.0,0.0380343,0,,6.0,13.0,3.0,1.0,2.0,,5.0,1.0,2.0,1.0,,,,1.0,,,,9.0,,,,,,,1.0,1.0,1.0,,
11450060,away,Kayserispor,Dimitris Kolovetsios,,,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,,68228,EUR,687571200,D,4,4,False,34.0,30.0,6.0,3.0,23.0,23.0,,3.0,,,,,,,90.0,39.0,7.0,0.00356135,0,,7.0,11.0,,,,,3.0,,,,,,,1.0,,,,4.0,,,,3.0,True,,2.0,,,,
11450060,away,Kayserispor,Arif Kocaman,,,kocaman-arif,A. Kocaman,D,43,184,69,M,,1173638,EUR,1063497600,D,54,54,False,61.0,53.0,8.0,1.0,44.0,47.0,6.0,2.0,,,,,,,90.0,76.0,7.7,0.00428701,0,,9.0,14.0,,,1.0,2.0,4.0,4.0,2.0,,,,,1.0,,,,8.0,,1.0,,1.0,,,4.0,2.0,2.0,,
11450060,away,Kayserispor,Hasan Ali Kaldırım,,,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,,39847,EUR,629164800,D,33,33,False,26.0,20.0,2.0,,15.0,17.0,2.0,3.0,,,,,,,90.0,47.0,7.3,0.0489223,0,,6.0,10.0,1.0,1.0,2.0,,3.0,2.0,,,,,,1.0,,1.0,,8.0,,1.0,,1.0,,,2.0,1.0,1.0,,
11450060,away,Kayserispor,Mehdi Bourabia,,,mehdi-bourabia,M. Bourabia,M,,183,403,M,,98003,EUR,681523200,M,10,10,False,46.0,41.0,8.0,6.0,26.0,26.0,2.0,2.0,,,,,,,90.0,61.0,7.3,0.00814335,1,,15.0,21.0,1.0,,1.0,1.0,4.0,4.0,2.0,1.0,,,,2.0,1.0,,,8.0,0.0855,,,,,1.0,2.0,3.0,2.0,,
11450060,away,Kayserispor,Aylton Boa Morte,,,aylton-boa-morte,A. B. Morte,M,10,182,83,M,,883918,EUR,748742400,M,70,70,False,13.0,11.0,2.0,1.0,3.0,4.0,,5.0,,,,,,,89.0,37.0,7.0,0.0869564,2,,8.0,10.0,1.0,,,,7.0,5.0,1.0,6.0,2.0,1.0,2.0,3.0,5.0,1.0,,13.0,0.0847,2.0,,1.0,,,,2.0,1.0,1.0,
11450060,away,Kayserispor,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,2967,M,,358890,EUR,835401600,M,29,29,False,43.0,35.0,3.0,2.0,20.0,24.0,2.0,7.0,,,,,,,90.0,58.0,7.2,0.0217818,1,,15.0,19.0,,,,,3.0,6.0,2.0,3.0,3.0,,1.0,,4.0,1.0,,13.0,0.0512,3.0,,,,,,2.0,1.0,1.0,
11450060,away,Kayserispor,Ramazan Civelek,,,ramazan-civelek,R. Civelek,M,28,172,61,M,,781408,EUR,822268800,M,28,28,False,23.0,20.0,3.0,2.0,11.0,11.0,1.0,3.0,,,,,,,78.0,30.0,6.7,0.123889,0,,9.0,12.0,,,3.0,,5.0,1.0,,1.0,,1.0,,1.0,3.0,1.0,,7.0,,2.0,,1.0,,,,,,,
11450060,away,Kayserispor,Miguel Cardoso,,,miguel-cardoso,M. Cardoso,M,7,176,326,M,,344009,EUR,771984000,M,7,7,False,25.0,19.0,1.0,1.0,8.0,11.0,1.0,2.0,,,,,,,90.0,44.0,7.4,0.245767,5,,11.0,16.0,2.0,,2.0,2.0,7.0,6.0,3.0,4.0,3.0,,3.0,,3.0,,,12.0,0.2498,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0
11450060,away,Kayserispor,Stéphane Bahoken,,,stephane-bahoken,S. Bahoken,F,,185,234,M,,153220,EUR,707011200,F,13,13,False,16.0,14.0,,,8.0,9.0,1.0,3.0,,,,,,,78.0,29.0,7.0,0.0132492,3,,7.0,8.0,1.0,1.0,3.0,3.0,11.0,5.0,2.0,1.0,,,2.0,,1.0,2.0,,5.0,0.0928,2.0,,4.0,,1.0,1.0,,,1.0,
11450060,away,Kayserispor,Carlos Mané,,,carlos-mane,C. Mané,M,20,172,381,M,,859748,EUR,763344000,M,20,20,True,5.0,2.0,,,2.0,5.0,1.0,1.0,,,,,,,12.0,10.0,6.9,4.088e-05,0,,,,,,1.0,,2.0,3.0,1.0,,,,,1.0,,,,3.0,,,,,,,,3.0,3.0,,
11450060,away,Kayserispor,Duckens Nazon,,,duckens-nazon,D. Nazon,F,9,181,19636,M,nazon,796023,EUR,765676800,F,9,9,True,2.0,2.0,,,,,1.0,,,,,,,,12.0,6.0,6.7,0.00358731,1,,2.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,0.1057,,,,,1.0,,,,,1.0
11450060,away,Kayserispor,Yaw Ackah,,,yaw-ackah,Y. Ackah,M,79,169,85,M,,984096,EUR,928195200,M,89,89,True,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,1.0,5.0,,4.229e-05,0,,,1.0,,,,,2.0,,,,,,,1.0,,,,3.0,,,,,,,,,,2.0,
11450060,away,Kayserispor,Onurcan Piri,,,onurcan-piri,O. Piri,G,1,190,61,M,,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Joseph Attamah,,,joseph-attamah,J. Attamah,D,3,180,183,M,,332963,EUR,769564800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Muhammed Arıkan,Muhammed Arikan,,muhammed-arikan,M. Arıkan,D,14,179,15,M,,1066099,EUR,1106956800,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Mehmet Eray Özbek,,,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Baran Ali Gezek,Baran Ali Gezek,,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Yiğit Emre Çeltik,Yigit Celtik,,yigit-emre-celtik,Y. E. Çeltik,M,21,164,63,M,,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450060,away,Kayserispor,Talha Sariarslan,,,talha-sariarslan,T. Sariarslan,F,99,186,87,M,,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
