match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_aerialLost,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_shotOffTarget,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_goalAssist,stat_hitWoodwork,stat_outfielderBlock,stat_ownGoals
11352381,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,40,40,False,56.0,44.0,10.0,3.0,31.0,34.0,13.0,22.0,9.0,3.0,,,,,,,90.0,73.0,6.4,15.0,0.0083493,1,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,,0.056,,,Murillo,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0
11352381,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,D,43,43,False,33.0,26.0,3.0,1.0,13.0,14.0,13.0,21.0,,4.0,,,,,,,90.0,55.0,6.7,14.0,0.0640539,0,,2.0,1.0,6.0,1.0,,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,,2.0,2.0,2.0,,,,,,,,,,
11352381,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,34.0,30.0,3.0,2.0,17.0,19.0,13.0,15.0,1.0,4.0,,,,,,,81.0,45.0,6.6,6.0,0.00705193,1,,,7.0,2.0,1.0,1.0,,,2.0,2.0,5.0,,0.1452,0.2096,,,,,1.0,2.0,,,,,,,,,,True,,,,
11352381,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,21.0,19.0,1.0,,12.0,13.0,7.0,8.0,1.0,6.0,,,,,,,81.0,38.0,6.7,5.0,0.00569293,0,,,3.0,,,,,3.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,
11352381,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,M,21,21,False,36.0,33.0,,,11.0,11.0,22.0,27.0,,1.0,,,,,,,90.0,54.0,7.3,11.0,0.138026,1,,2.0,5.0,6.0,,1.0,,,,,,,0.082,0.0282,3.0,,,,1.0,2.0,,8.0,4.0,2.0,,,,,1.0,,1.0,1.0,,
11352381,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,25.0,18.0,2.0,1.0,5.0,8.0,15.0,23.0,,2.0,,,,,,,68.0,40.0,6.8,12.0,0.0217318,1,,6.0,5.0,5.0,,,,,,,1.0,1.0,0.0414,,2.0,,,2.0,3.0,,,2.0,1.0,2.0,1.0,,2.0,,,,,,1.0,
11352381,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,M,14,14,False,26.0,22.0,1.0,1.0,10.0,13.0,12.0,14.0,1.0,7.0,,,,,,,90.0,44.0,6.9,9.0,0.0216645,3,,1.0,4.0,5.0,,1.0,,1.0,,,,,0.1296,0.0356,,,,,,,2.0,6.0,4.0,1.0,2.0,,,,,,,,,
11352381,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,11,11,False,13.0,10.0,1.0,1.0,5.0,6.0,5.0,7.0,,3.0,,,,,,,68.0,21.0,6.5,6.0,0.00180167,3,,,7.0,,,2.0,1.0,,,,1.0,1.0,1.1056,0.9784,,,,,6.0,3.0,,,,,1.0,2.0,,,,,,1.0,,
11352381,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,True,15.0,15.0,,,5.0,5.0,10.0,10.0,,1.0,,,,,,,22.0,19.0,7.0,,0.005023,1,,,,1.0,,1.0,,1.0,,,,,0.0632,0.1515,,,,,,,,,,1.0,,,,,,,,,1.0,
11352381,away,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,divockorigi,190399,EUR,798163200,F,27,27,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,22.0,7.0,6.7,2.0,0.00046053,1,,,,2.0,,,,,,,,,0.0195,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
11352381,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,True,8.0,8.0,,,4.0,4.0,4.0,4.0,,1.0,,,,,,,9.0,8.0,6.6,,0.00362223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352381,away,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5030,M,gioareyna,989056,EUR,1037145600,M,20,20,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,,,,,9.0,14.0,6.6,2.0,0.00500334,0,,,3.0,4.0,1.0,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
11352381,away,Nottingham Forest,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,29,29,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,1.0,,,,,,,10.0,7.0,6.5,,0.00059448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352381,away,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352381,away,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352381,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352381,away,Nottingham Forest,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
