match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_totalOffside
12514010,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,25.0,18.0,13.0,7.0,0.0,14.0,16.0,4.0,9.0,6.0,1.0,90.0,35.0,6.7,8.0,0.00159129,0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,True,,,,2.0,3.0,-0.6032,
12514010,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,38.0,27.0,4.0,,0.0,15.0,20.0,13.0,21.0,5.0,,90.0,73.0,6.3,16.0,0.00857064,0,,,3.0,1.0,,7.0,4.0,1.0,1.0,,,,3.0,,,,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
12514010,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,45.0,33.0,9.0,5.0,0.0,31.0,36.0,2.0,9.0,3.0,,90.0,54.0,6.5,13.0,0.00289329,0,,,,,2.0,5.0,3.0,,,,4.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,,,,,,,,,,,,,,,
12514010,away,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,29.0,22.0,7.0,3.0,0.0,20.0,21.0,2.0,8.0,1.0,,76.0,36.0,6.6,9.0,0.00045735,0,,,,,2.0,1.0,4.0,,,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,False,27.0,17.0,9.0,3.0,0.0,12.0,13.0,5.0,18.0,3.0,,90.0,66.0,6.6,21.0,0.00740838,2,,,4.0,,1.0,6.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,0.0265,,1.0,,,2.0,,,,,,,,
12514010,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,M,7,7,False,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,4.0,,60.0,23.0,6.3,10.0,0.027878,3,,,1.0,,,4.0,,,1.0,,1.0,,,,,5.0,,,1.0,1.0,1.0,0.0938,,2.0,,,2.0,,,,,,,,1.0
12514010,away,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,21.0,15.0,3.0,1.0,0.0,11.0,13.0,4.0,8.0,2.0,,52.0,28.0,6.4,8.0,0.00957018,1,,,,,,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,2.0,,0.0101,,1.0,,,,,,,,,,,
12514010,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,27.0,18.0,7.0,4.0,0.0,7.0,8.0,11.0,19.0,7.0,,90.0,49.0,7.1,13.0,0.0246712,3,,,,,,8.0,6.0,,3.0,2.0,4.0,3.0,,2.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,0.1141,,1.0,,,1.0,,,,,,,,
12514010,away,SC Farense,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,M,19,19,False,9.0,4.0,2.0,,0.0,2.0,4.0,2.0,5.0,3.0,,52.0,15.0,6.2,8.0,0.00735882,0,,,,,,4.0,,,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0
12514010,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,F,8,8,False,18.0,16.0,5.0,4.0,0.0,6.0,7.0,11.0,18.0,3.0,,76.0,35.0,7.1,11.0,0.179034,1,,,7.0,1.0,,3.0,2.0,,,,,,,,,,2.0,3.0,1.0,,,0.0184,,1.0,,,2.0,,,,,,,,
12514010,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,18.0,12.0,,,0.0,4.0,5.0,8.0,13.0,,,90.0,32.0,6.8,11.0,0.0526519,0,,,,,6.0,7.0,9.0,,,,2.0,,,,,4.0,3.0,2.0,5.0,1.0,,,,,,,1.0,,,,,,,,3.0
12514010,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,True,12.0,9.0,2.0,1.0,0.0,5.0,6.0,4.0,7.0,1.0,,38.0,26.0,6.6,8.0,0.00556691,1,,,1.0,,,8.0,4.0,1.0,1.0,,,,1.0,3.0,1.0,2.0,1.0,,4.0,2.0,1.0,0.0246,,,,,,,,,,,,,
12514010,away,SC Farense,Jaime Pinto,jaime-pinto,J. Pinto,F,21,183,30,M,829583,EUR,875404800,F,71,71,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,38.0,18.0,6.4,6.0,0.00596758,1,,,1.0,,,9.0,3.0,2.0,4.0,2.0,,1.0,,,,1.0,1.0,,2.0,1.0,,0.0363,,1.0,,,2.0,,,,,,,,
12514010,away,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,8.0,6.0,3.0,2.0,0.0,,,6.0,8.0,1.0,,30.0,11.0,6.6,2.0,0.00942587,1,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,0.0173,,,,,,,,,,,,,
12514010,away,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,7.0,6.0,2.0,1.0,0.0,5.0,5.0,1.0,2.0,2.0,,14.0,9.0,6.5,2.0,0.00024727,0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12514010,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,4.0,1.0,3.0,,0.0,,,1.0,6.0,,,14.0,9.0,6.4,7.0,0.00080055,0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514010,away,SC Farense,Gio Almeida,geovanny-almeida,G. Almeida,M,16,185,26,M,1890492,EUR,1089763200,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
