match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_dispossessed,stat_interceptionWon,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11369487,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,,188107,EUR,815097600,G,1,1,False,28.0,10.0,20.0,3.0,8.0,14.0,2.0,14.0,,11.0,2.0,2.0,,90.0,35.0,5.8,18.0,0.00074952,0,-1.4346,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,
11369487,away,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,,590404,EUR,780019200,D,20,20,False,19.0,15.0,,,10.0,11.0,5.0,10.0,3.0,5.0,,,,57.0,33.0,6.5,8.0,0.0404499,0,,,,,,2.0,,,2.0,3.0,4.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,
11369487,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,,300522,EUR,818640000,D,24,24,False,30.0,20.0,6.0,1.0,17.0,18.0,3.0,12.0,5.0,,,,,90.0,40.0,5.8,11.0,0.00194338,0,,,,,,,,,1.0,5.0,2.0,1.0,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,1.0
11369487,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,,807116,EUR,686880000,D,21,21,False,38.0,34.0,4.0,3.0,27.0,29.0,7.0,9.0,4.0,4.0,,,,90.0,53.0,6.9,6.0,0.00845201,1,,,,True,,,,3.0,3.0,4.0,4.0,,,,1.0,1.0,2.0,,1.0,,,0.0328,1.0,,0.0787,,,5.0,,,,,,1.0
11369487,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,,913695,EUR,939513600,D,6,6,False,19.0,16.0,,,14.0,17.0,2.0,2.0,2.0,1.0,,,,45.0,32.0,6.6,5.0,0.00055478,0,,,,,,,,2.0,,4.0,5.0,,,,4.0,3.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,
11369487,away,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,,44577,EUR,574646400,D,11,11,False,36.0,25.0,3.0,,17.0,21.0,8.0,18.0,1.0,8.0,,,,90.0,60.0,6.3,16.0,0.0106836,0,,,,,,3.0,,3.0,1.0,5.0,5.0,1.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,1.0,,,,,,1.0
11369487,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,,949722,EUR,861667200,M,18,18,False,16.0,11.0,2.0,1.0,3.0,7.0,8.0,9.0,1.0,4.0,,,,57.0,27.0,6.5,9.0,0.010773,1,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,,,,1.0,0.0728,,,,,,,,1.0,,,,
11369487,away,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,,255999,EUR,728611200,M,5,5,False,36.0,26.0,4.0,2.0,17.0,20.0,9.0,16.0,1.0,8.0,,,,90.0,46.0,6.2,12.0,0.00930801,1,,,,,,,,2.0,1.0,6.0,5.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,0.0911,,,,,1.0,,,,,,,
11369487,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,,826004,EUR,916099200,M,8,8,False,39.0,33.0,6.0,4.0,23.0,25.0,10.0,15.0,2.0,5.0,,,,90.0,53.0,7.0,8.0,0.00771782,0,,,,,,1.0,,1.0,1.0,3.0,8.0,,2.0,,4.0,2.0,,1.0,1.0,,,,,,,2.0,1.0,2.0,,,,,,1.0
11369487,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,,349526,EUR,581558400,M,14,14,False,17.0,12.0,1.0,,8.0,9.0,6.0,12.0,1.0,2.0,,,,76.0,38.0,7.0,12.0,0.0845535,1,,,,,,4.0,2.0,3.0,,9.0,7.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.009,,,,2.0,2.0,1.0,,,,,,
11369487,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,,790179,EUR,798076800,F,17,17,False,12.0,9.0,,,7.0,9.0,2.0,3.0,,4.0,,,,76.0,19.0,6.6,5.0,0.00510316,0,,,,,,,,6.0,2.0,9.0,6.0,,3.0,,,,,2.0,1.0,,,,,,,2.0,1.0,,,3.0,,,,
11369487,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,vedatmuriqi,310874,EUR,767145600,F,7,7,True,8.0,3.0,,,2.0,2.0,1.0,6.0,,2.0,,,,45.0,14.0,6.5,9.0,0.00014217,0,,,,,,,,1.0,2.0,3.0,3.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,
11369487,away,Mallorca,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,22,22,True,11.0,7.0,,,5.0,5.0,2.0,6.0,1.0,,,,,33.0,18.0,6.2,5.0,0.00056044,1,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,0.1056,1.0,,0.0235,,,,,,1.0,,,
11369487,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,,110783,EUR,756518400,M,10,10,True,11.0,10.0,2.0,1.0,4.0,4.0,6.0,8.0,,2.0,,,,33.0,23.0,6.9,4.0,0.0583186,0,,,,,,1.0,,,,1.0,6.0,,3.0,,,,1.0,3.0,,,,,,,,3.0,1.0,2.0,,,,,,
11369487,away,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,,1162309,EUR,1031702400,F,19,19,True,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,14.0,7.0,6.5,4.0,0.0404816,0,,Javi Llabrés,,,,1.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
11369487,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,,146852,EUR,724550400,F,9,9,True,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,14.0,9.0,6.5,5.0,0.00011008,1,,,,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,,,,1.0,0.0552,,,,,1.0,,,,,,,
11369487,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369487,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,,988351,EUR,975283200,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
