match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
10411527,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,184,263,M,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,190,65,M,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,185,687,M,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,186,410,M,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,José Machín,jose-machin,J. Machín,M,184,178,M,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,181,99,M,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Franco Carboni,carboni-franco,F. Carboni,M,190,965,M,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Andrea Barberis,andrea-barberis,A. Barberis,M,177,41,M,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Marco D'Alessandro,marco-dalessandro,M. D'Alessandro,M,173,92,M,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
