match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11451049,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,,60510,EUR,627177600,M,7,7,False,True,18.0,12.0,1.0,,10.0,15.0,3.0,4.0,6.0,,,,67.0,37.0,6.4,0.0639234,0,,,,1.0,,6.0,5.0,3.0,2.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,,14.0,,,,2.0,,,1.0,1.0,,,,,,,
11451049,away,Alanyaspor,Pione Sisto,pione-sisto,P. Sisto,M,77,171,409,M,,287943,EUR,791856000,M,18,18,False,,6.0,5.0,,,5.0,6.0,,,1.0,,,,45.0,15.0,6.3,5.778e-05,0,,,,,,2.0,1.0,,1.0,,,2.0,,,,2.0,,1.0,4.0,,,,,,1.0,,,,,,,,,
11451049,away,Alanyaspor,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,,795295,EUR,844905600,F,28,28,False,,9.0,4.0,1.0,,2.0,5.0,2.0,4.0,2.0,,,,45.0,14.0,6.6,0.0158217,0,,,,,3.0,3.0,3.0,,,,,1.0,,1.0,,,2.0,,5.0,,,,,,,,,,,,,1.0,,
11451049,away,Alanyaspor,João Novais,joao-novais,J. Novais,M,7,183,160,M,,233370,EUR,742262400,M,10,10,True,,18.0,18.0,3.0,3.0,10.0,10.0,8.0,9.0,,,,,45.0,25.0,6.5,0.00598679,1,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,0.0157,,,1.0,,,,,1.0,,,,,,
11451049,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188,672,M,,881222,EUR,871084800,F,9,9,True,,10.0,5.0,1.0,1.0,2.0,2.0,3.0,8.0,2.0,,,,45.0,24.0,6.6,0.00253531,1,,,,,2.0,6.0,4.0,2.0,3.0,1.0,,2.0,,2.0,2.0,2.0,,,11.0,0.0144,,1.0,,,1.0,,,1.0,,,,,,
11451049,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,,354860,EUR,775612800,D,94,94,True,,12.0,10.0,,,4.0,4.0,6.0,9.0,,,,,23.0,16.0,6.5,0.00221462,0,,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,F,27,27,True,,11.0,9.0,,,3.0,3.0,6.0,8.0,,,,,23.0,17.0,6.8,0.00214519,0,,Loide Augusto,,,,1.0,4.0,,2.0,2.0,,,,1.0,1.0,3.0,,1.0,5.0,,,,,,1.0,,,,,,,,,
11451049,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182,320,M,,385296,EUR,749606400,D,5,5,True,,5.0,4.0,1.0,,3.0,3.0,1.0,2.0,1.0,,,,9.0,8.0,6.5,0.00013144,0,,,,,1.0,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
11451049,away,Alanyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,0,,Yavuz,Aygün,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,0,,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Yunus Bahadir,yunus-bahadir,Y. Bahadir,D,2,170,42,M,,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Eren Altıntaş,altintas-eren,E. Altıntaş,M,26,183,20,M,,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,Eren Altintas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Anderson Silva,anderson-silva,A. Silva,F,33,186,521,M,,892272,EUR,880070400,F,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
