match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_wonContest,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
12421218,away,Royale Union Saint-Gilloise,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182.0,634,M,928033,EUR,905904000,M,24,24,False,59.0,52.0,5.0,4.0,0.0,22.0,24.0,32.0,38.0,11.0,,,76.0,83.0,8.2,11.0,0.255609,1,,3.0,1.0,4.0,8.0,7.0,4.0,,3.0,1.0,3.0,1.0,,1.0,,1.0,3.0,0.0514,1.0,1.0,0.0386,,2.0,,3.0,2.0,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Ousseynou Niang,,,ousseynou-niang,O. Niang,M,22,168.0,3149,M,880780,EUR,1002844800,M,22,22,False,29.0,21.0,3.0,,0.0,7.0,8.0,15.0,25.0,6.0,,,85.0,58.0,6.6,19.0,0.642142,0,,4.0,2.0,1.0,11.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,,,1.0,,,,,,1.0,1.0,2.0,4.0,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Mohammed Fuseini,Mohammed Fuseini,,mohammed-fuseini,M. Fuseini,F,7,169.0,1062,M,1212237,EUR,1021507200,F,77,77,False,14.0,10.0,,,0.0,2.0,2.0,8.0,12.0,5.0,,,90.0,34.0,7.1,16.0,0.0883604,3,,,1.0,,5.0,3.0,1.0,3.0,,,,6.0,1.0,,2.0,,,0.7326,1.0,1.0,0.538,,,2.0,,2.0,,,1.0,,,3.0,
12421218,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167.0,2677,M,964764,EUR,1019260800,F,10,10,False,41.0,33.0,7.0,6.0,0.0,13.0,15.0,21.0,28.0,4.0,,,90.0,56.0,7.5,13.0,0.203183,2,,2.0,1.0,,2.0,2.0,,2.0,,,,3.0,1.0,,,,,0.1742,2.0,,0.6969,,1.0,1.0,3.0,,,1.0,,,,,
12421218,away,Royale Union Saint-Gilloise,Franjo Ivanović,,,franjo-ivanovic,F. Ivanović,F,9,185.0,6334,M,1103333,EUR,1064966400,F,9,9,False,16.0,9.0,1.0,,1.0,2.0,6.0,7.0,10.0,3.0,,,76.0,33.0,7.2,14.0,0.184074,2,,,3.0,,6.0,4.0,1.0,4.0,2.0,,,3.0,1.0,,1.0,,,0.1214,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,
12421218,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175.0,9946,M,895327,EUR,878860800,D,5,5,True,21.0,20.0,2.0,2.0,0.0,17.0,18.0,3.0,3.0,2.0,,,45.0,26.0,6.5,3.0,0.00065557,0,,,2.0,,2.0,2.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,True,8.0,4.0,,,0.0,3.0,5.0,1.0,5.0,1.0,,,14.0,14.0,6.6,6.0,0.00030442,0,,2.0,,,1.0,2.0,1.0,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190.0,3056,M,1431770,EUR,952128000,F,13,13,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,4.0,,,14.0,11.0,6.7,3.0,0.00264785,0,,,2.0,,4.0,2.0,,,,,2.0,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Koki Machida,,,koki-machida,K. Machida,D,28,190.0,1344,M,790977,EUR,872467200,D,28,28,True,6.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,,,,11.0,13.0,6.2,3.0,0.00118891,0,,,2.0,,5.0,,,,4.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190.0,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186.0,215,M,1406947,EUR,1080345600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Henok Teklab,,,henok-teklab,H. Teklab,M,14,174.0,150,M,940558,EUR,911174400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174.0,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421218,away,Royale Union Saint-Gilloise,Soulaimane Berradi,,,soulaimane-berradi,S. Berradi,F,33,176.0,93,M,1171417,EUR,1100908800,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
