match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385077,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,54.0,35.0,8.0,3.0,10.0,14.0,26.0,46.0,8.0,,,90.0,88.0,6.4,26.0,0,,,6.0,1.0,,4.0,5.0,1.0,2.0,,,,2.0,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,
10385077,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,33,33,False,47.0,41.0,7.0,4.0,25.0,26.0,16.0,21.0,3.0,,,62.0,59.0,6.8,7.0,0,,,,,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,3.0,,2.0,,,,,,,1.0,,,,,,,,,,
10385077,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,104.0,92.0,18.0,13.0,37.0,40.0,55.0,64.0,11.0,,,90.0,111.0,7.3,12.0,0,,,,,2.0,3.0,5.0,,3.0,2.0,,,1.0,,2.0,,,1.0,,,,2.0,,,,,,,True,,,
10385077,away,FC Utrecht,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,17,17,False,81.0,71.0,10.0,6.0,40.0,41.0,31.0,40.0,3.0,,,90.0,88.0,6.7,11.0,2,,,,,1.0,2.0,3.0,,,,1.0,,,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,False,18.0,15.0,1.0,,6.0,7.0,10.0,15.0,3.0,,,67.0,32.0,6.4,8.0,0,,,4.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,
10385077,away,FC Utrecht,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,55.0,48.0,6.0,5.0,16.0,16.0,34.0,42.0,5.0,,,90.0,64.0,7.4,10.0,0,,,3.0,2.0,2.0,3.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,
10385077,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,47.0,33.0,9.0,4.0,5.0,7.0,29.0,43.0,6.0,,,90.0,71.0,6.9,21.0,3,,,3.0,1.0,,6.0,5.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,,,4.0,4.0,3.0,,1.0,,,,
10385077,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,29.0,21.0,3.0,1.0,8.0,11.0,15.0,27.0,4.0,,,45.0,48.0,7.0,18.0,0,,,9.0,2.0,,2.0,6.0,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,4.0,,,,,
10385077,away,FC Utrecht,Daishawn Redan,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,False,28.0,20.0,,,6.0,8.0,14.0,20.0,2.0,,,77.0,32.0,6.3,11.0,1,,,,,,1.0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
10385077,away,FC Utrecht,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,6.0,4.0,,,4.0,4.0,1.0,3.0,,,,45.0,19.0,6.6,8.0,0,,,1.0,1.0,2.0,4.0,2.0,,1.0,,4.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,
10385077,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,True,35.0,32.0,2.0,2.0,10.0,10.0,22.0,28.0,3.0,,,45.0,48.0,6.6,9.0,0,,,3.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
10385077,away,FC Utrecht,Bas Dost,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,28,28,True,12.0,6.0,1.0,,1.0,3.0,5.0,9.0,,,,45.0,18.0,8.6,6.0,5,,,,,2.0,2.0,6.0,,,,,,,,6.0,,3.0,,,2.0,2.0,,,,,,,,,,,
10385077,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,30.0,29.0,4.0,4.0,15.0,15.0,14.0,15.0,3.0,,,28.0,36.0,7.0,1.0,0,,,,,,3.0,1.0,,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Mimoun Mahi,mimoun-mahi,M. Mahi,F,,181,195,M,252253,EUR,763516800,F,11,11,True,5.0,1.0,,,,1.0,1.0,6.0,,,,23.0,12.0,6.2,9.0,0,Mimoun,Mahi,2.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,
10385077,away,FC Utrecht,Moussa Sylla,sylla-moussa,M. Sylla,F,9,181,2073,M,861980,EUR,943488000,F,29,29,True,2.0,2.0,,,,,2.0,3.0,1.0,,,13.0,6.0,6.2,3.0,0,,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
10385077,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Calvin Raatsie,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Albert Lottin,lottin-albert,A. Lottin,M,18,181,44,M,980528,EUR,999043200,M,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385077,away,FC Utrecht,Rocco Robert Shein,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
