match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_totalTackle,stat_outfielderBlock,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated
10913531,away,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,19.0,13.0,9.0,3.0,10.0,11.0,3.0,8.0,7.0,,1.0,3.0,90.0,28.0,6.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,39.0,28.0,2.0,1.0,8.0,9.0,23.0,37.0,9.0,,,,90.0,73.0,7.5,16.0,1,,,7.0,2.0,7.0,1.0,,2.0,2.0,,,,,1.0,,2.0,4.0,,,2.0,1.0,1.0,,,,3.0,2.0,1.0,1.0
10913531,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,36.0,30.0,4.0,2.0,15.0,16.0,15.0,20.0,2.0,,,,90.0,44.0,6.7,6.0,1,,,,3.0,2.0,,,,,,,1.0,,2.0,,2.0,2.0,2.0,,2.0,,,1.0,,True,,,,
10913531,away,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,34.0,29.0,10.0,7.0,23.0,24.0,6.0,10.0,1.0,,,,90.0,45.0,6.8,5.0,1,Mohammed,Salem,,2.0,4.0,,,,,1.0,,,,2.0,3.0,2.0,,2.0,1.0,,1.0,,,,,,,,
10913531,away,Al Raed,Pablo Santos,pablo-santos,P. Santos,D,27,185.0,62,M,874392,EUR,700876800,D,28,28,False,50.0,43.0,9.0,4.0,29.0,31.0,14.0,19.0,9.0,,,,90.0,55.0,6.3,8.0,0,,,,3.0,2.0,1.0,,,,,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
10913531,away,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,29.0,24.0,3.0,2.0,10.0,10.0,14.0,21.0,6.0,,,,90.0,51.0,6.3,11.0,0,,,2.0,5.0,7.0,2.0,1.0,5.0,3.0,,,,,,,3.0,1.0,,,1.0,3.0,,,,,,,,
10913531,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,28.0,22.0,2.0,2.0,6.0,7.0,16.0,24.0,3.0,,,,66.0,46.0,6.7,14.0,0,,,3.0,6.0,5.0,1.0,,2.0,,,3.0,3.0,,,,,2.0,,,1.0,3.0,,,,,,1.0,1.0,
10913531,away,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,40.0,36.0,,,19.0,21.0,17.0,19.0,7.0,,,,89.0,55.0,7.2,4.0,0,,,,1.0,7.0,,,2.0,2.0,1.0,,1.0,,,,,4.0,1.0,,2.0,1.0,,,,,,,,
10913531,away,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,44.0,33.0,8.0,6.0,13.0,14.0,20.0,31.0,3.0,,,,90.0,53.0,6.4,15.0,0,,,1.0,4.0,2.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,2.0,,,,,,,,
10913531,away,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,M,82,82,False,28.0,22.0,2.0,,2.0,2.0,21.0,32.0,1.0,,,,82.0,43.0,6.5,15.0,3,,,6.0,3.0,1.0,2.0,1.0,,,,3.0,1.0,,,,,1.0,,2.0,1.0,,1.0,,,,1.0,3.0,,
10913531,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,22.0,17.0,1.0,,5.0,5.0,12.0,17.0,2.0,,,,90.0,38.0,8.1,11.0,2,,,,12.0,8.0,1.0,2.0,2.0,,,2.0,1.0,,6.0,3.0,1.0,,,,,5.0,2.0,,2.0,,,,,
10913531,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,True,10.0,5.0,1.0,,,1.0,5.0,9.0,3.0,,,,24.0,17.0,7.1,6.0,2,,,,,3.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,
10913531,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,1.0,,,,,,,1.0,,,,,8.0,3.0,6.5,2.0,0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10913531,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,1.0,1.0,,,0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
10913531,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Abdullah Al-Shaflut,abdullah-saad-al-shaflut,A. S. A. Shaflut,D,66,170.0,2,M,1429813,EUR,1020038400,D,66,66,True,,,,,,,,,,,,,,,,,0,Abdullah,Al-Shaflut,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913531,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
