match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_height,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_challengeLost,stat_wonContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork
12765145,away,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,272,M,1092662,EUR,1020556800,M,19,19,False,14.0,13.0,,,0.0,,,16.0,22.0,1.0,,,,,,45.0,26.0,6.5,9.0,0.148763,0,,184.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,8.0,3.0,,3.0,,,
12765145,away,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,1082,M,1019125,EUR,958435200,M,6,6,False,23.0,18.0,1.0,,0.0,5.0,5.0,13.0,18.0,2.0,,,,,,90.0,35.0,7.0,9.0,0.0319855,4,,188.0,,3.0,3.0,7.0,3.0,1.0,1.0,2.0,,,,,,2.0,0.3668,0.8063,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,,1.0,
12765145,away,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,176,M,1396529,EUR,1131148800,M,27,27,False,24.0,18.0,1.0,1.0,0.0,9.0,10.0,9.0,15.0,3.0,,,,,,60.0,38.0,6.8,12.0,0.016846,0,,182.0,,1.0,1.0,3.0,5.0,1.0,,,,,,1.0,3.0,3.0,,,,1.0,,,,,,1.0,,,4.0,,,
12765145,away,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,951,M,982523,EUR,1012262400,F,9,9,False,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,1.0,,,,,,90.0,19.0,6.9,4.0,0.113465,3,,188.0,,2.0,4.0,2.0,6.0,,,1.0,,,,1.0,1.0,,0.4337,0.4415,1.0,,1.0,1.0,1.0,,,,,,,,1.0,
12765145,away,KAA Gent,Gilles De Meyer,Gilles De Meyer,,gilles-de-meyer,G. D. Meyer,D,35,120,M,1425339,EUR,1158451200,D,35,35,True,57.0,53.0,2.0,1.0,0.0,12.0,13.0,42.0,47.0,6.0,,,,,,45.0,75.0,7.2,11.0,0.271444,0,,179.0,,2.0,1.0,5.0,4.0,1.0,2.0,,,4.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,3.0,1.0,,2.0,,,
12765145,away,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,579,M,1135616,EUR,1107129600,F,11,11,True,29.0,22.0,1.0,1.0,0.0,2.0,2.0,21.0,30.0,1.0,,,,,,45.0,43.0,6.5,16.0,0.112767,1,,176.0,,,,6.0,1.0,2.0,4.0,1.0,,,,,,1.0,0.0411,0.0929,1.0,,,,,,1.0,3.0,1.0,,1.0,,,
12765145,away,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,584,M,1124749,EUR,1091232000,M,16,16,True,31.0,25.0,5.0,2.0,0.0,6.0,6.0,21.0,30.0,1.0,,,,,,30.0,40.0,6.9,10.0,0.142049,1,,189.0,,,1.0,,2.0,,,,,1.0,,,1.0,,0.0351,,,,,,,,,5.0,2.0,,1.0,,1.0,
12765145,away,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,400,M,1065233,EUR,1077321600,F,21,21,True,13.0,10.0,1.0,,0.0,1.0,2.0,9.0,11.0,3.0,,,,,,30.0,23.0,6.6,10.0,0.0302265,0,,178.0,,2.0,,7.0,2.0,4.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,
12765145,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,616,M,801003,EUR,870912000,D,23,23,True,14.0,11.0,3.0,,0.0,3.0,3.0,8.0,11.0,2.0,,,,,,13.0,17.0,6.5,4.0,0.0170987,0,,189.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
12765145,away,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765145,away,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,141,M,1082541,EUR,1041206400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765145,away,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,181,M,190401,EUR,808272000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765145,away,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,600,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
