match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalOffside
12437519,away,Atlético Madrid,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,2.0,,,,,,31.0,17.0,6.2,5.0,0.00583648,0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
12437519,away,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180.0,54582,M,249399,EUR,769737600,M,5,5,True,36.0,29.0,4.0,3.0,0.0,11.0,12.0,19.0,25.0,,,,,,,31.0,39.0,6.8,8.0,0.180687,0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,RodridePaul,,,
12437519,away,Atlético Madrid,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178.0,4642,M,21555,EUR,620265600,D,3,3,True,17.0,14.0,3.0,1.0,0.0,7.0,7.0,7.0,10.0,1.0,,,,,,25.0,29.0,6.6,4.0,0.00232301,0,,,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,Dave,,,
12437519,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176.0,100258,M,85859,EUR,669513600,F,7,7,True,15.0,14.0,,,0.0,9.0,9.0,5.0,6.0,,,,,,,25.0,19.0,6.7,2.0,0.00998033,1,,,1.0,1.0,,1.0,,,,,,,,,,,0.0891,,1.0,,,,,,,1.0,,,1.0,AGriez,,,
12437519,away,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171.0,16959,M,316152,EUR,794707200,F,10,10,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,,,,15.0,5.0,6.5,3.0,0.0118332,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,angelcorrea32,,,
12437519,away,Atlético Madrid,Juan Musso,,,juan-musso,J. Musso,G,1,191.0,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,
12437519,away,Atlético Madrid,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186.0,7982,M,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clement_lenglet,,,
12437519,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175.0,13426,M,831799,EUR,891820800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nahuelmolina_35,,,
12437519,away,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,axelwitsel28,,,
12437519,away,Atlético Madrid,Reinildo Mandava,,,reinildo-mandava,R. Mandava,D,17,180.0,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReinildoMandava,,,
12437519,away,Atlético Madrid,Thomas Lemar,,,thomas-lemar,T. Lemar,M,11,170.0,3300,M,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437519,away,Atlético Madrid,Samuel Lino,,,samuel-lino,S. Lino,M,16,178.0,22125,M,874705,EUR,945907200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,osamuellino,,,
