match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_aerialLost,captain,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,player_firstName,stat_bigChanceCreated,stat_bigChanceMissed,player_lastName,stat_clearanceOffLine,stat_totalOffside,stat_hitWoodwork
15197273,home,Fulham,Samuel Amissah,samuel-amissah,S. Amissah,D,4,,117,M,1514221,EUR,1173225600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Amissah,,,,,,
15197273,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190.0,2370,M,362682,EUR,833500800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,home,Fulham,Seth Ridgeon,seth-ridgeon,S. Ridgeon,M,38,171.0,145,M,1899771,EUR,1221177600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seth,,,Ridgeon,,,
15197273,away,Middlesbrough,Solomon Brynn,solomon-brynn,S. Brynn,G,31,184.0,58,M,1007050,EUR,972864000,G,31,31,False,22.0,15.0,11.0,4.0,0.0,13.0,14.0,2.0,8.0,10.0,5.0,5.0,90.0,31.0,7.0,7.0,18.363940797268,3.0,5.67,8.4,0.4227,0,0.09,-0.05,-0.17,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Alan Browne,alan-browne,A. Browne,M,16,179.0,247,M,247459,EUR,797904000,D,16,16,False,43.0,32.0,1.0,1.0,0.0,20.0,22.0,12.0,21.0,8.0,,,90.0,56.0,5.6,18.0,83.964822607192,11.0,26.775,7.56,,0,-0.21,0.26,-0.57,,,,3.0,9.0,6.0,1.0,3.0,,1.0,1.0,,1.0,,7.227721701892,1.0,,,1.0,1.0,,,,3.0,,4.0,2.0,,,,,,,,,,
15197273,away,Middlesbrough,Luke Ayling,luke-ayling,L. Ayling,D,12,183.0,340,M,102624,EUR,683078400,D,12,12,False,57.0,50.0,7.0,4.0,0.0,39.0,43.0,11.0,14.0,6.0,,,80.0,70.0,7.7,7.0,189.75409828099,20.0,77.385,38.85,,0,0.27,0.03,0.17,,,,1.0,,5.0,,2.0,,3.0,1.0,,,1.0,39.372327388662,1.0,,,,,,4.0,,,,,2.0,,,,,,,,1.0,,
15197273,away,Middlesbrough,Adilson Malanda,adilson-malanda,A. Malanda,D,29,185.0,220,M,1095645,EUR,1004313600,D,29,29,False,68.0,61.0,5.0,3.0,0.0,46.0,50.0,15.0,18.0,6.0,,,90.0,79.0,6.0,11.0,166.66595555109,20.0,94.395,26.355,,0,0.18,0.11,-0.39,,,,,8.0,2.0,,1.0,,2.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,5.0,,1.0,,,,,Adilson Malanda,,,,,,
15197273,away,Middlesbrough,Matt Targett,matt-targett,M. Targett,D,3,183.0,811,M,368134,EUR,811382400,D,3,3,False,35.0,30.0,3.0,1.0,0.0,20.0,21.0,10.0,14.0,2.0,,,86.0,44.0,6.2,6.0,35.296910736893,6.0,20.16,16.38,,0,0.17,0.01,-0.29,,1.0,,,2.0,1.0,2.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Aidan Morris,aidan-morris,A. Morris,M,18,173.0,554,M,1014841,EUR,1005868800,M,18,18,False,79.0,75.0,2.0,1.0,0.0,48.0,49.0,27.0,30.0,3.0,,,90.0,92.0,6.8,9.0,258.55704535819,31.0,142.8,24.99,,0,0.17,0.23,-0.19,,,,,4.0,4.0,1.0,3.0,,,1.0,1.0,2.0,1.0,36.843987072882,2.0,1.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,
15197273,away,Middlesbrough,Hayden Hackney,hayden-hackney,H. Hackney,M,7,178.0,1282,M,1008471,EUR,1025049600,M,7,7,False,58.0,52.0,4.0,4.0,0.0,37.0,37.0,15.0,21.0,5.0,,,81.0,69.0,7.5,9.0,170.52325774044,23.0,51.45,11.865,,2,-0.13,0.07,-0.07,,1.0,,,3.0,,,2.0,1.0,1.0,,,,,11.97671277939,1.0,,0.38,,,1.0,1.0,,1.0,True,,,,,1.0,,,,,,,
15197273,away,Middlesbrough,Samuel Silvera,samuel-silvera,S. Silvera,M,22,179.0,210,M,991166,EUR,972432000,M,22,22,False,32.0,27.0,,,1.0,8.0,10.0,19.0,22.0,5.0,,,90.0,58.0,7.2,14.0,128.72949438352,16.0,67.83,24.465,,0,0.51,0.32,-0.14,,2.0,1.0,,4.0,8.0,,7.0,,1.0,2.0,2.0,4.0,2.0,30.710882777934,1.0,4.0,,,,,,,,,1.0,4.0,,,,,2.0,,,,1.0,
15197273,away,Middlesbrough,Alexander Gilbert,gilbert-alexander,A. Gilbert,F,14,183.0,135,M,1005765,EUR,1009497600,M,14,14,False,39.0,33.0,3.0,3.0,0.0,17.0,17.0,16.0,22.0,1.0,,,90.0,51.0,5.9,10.0,136.63001968752,15.0,68.565,14.28,,0,-0.39,0.13,-0.23,,,,,8.0,3.0,1.0,2.0,,1.0,1.0,1.0,,2.0,9.1182169857928,1.0,2.0,,1.0,2.0,,,,1.0,,2.0,,,,,,,,,,,
15197273,away,Middlesbrough,Morgan Whittaker,morgan-whittaker,M. Whittaker,M,11,183.0,925,M,990222,EUR,978825600,F,11,11,False,28.0,22.0,4.0,1.0,0.0,7.0,8.0,15.0,20.0,4.0,,,80.0,43.0,6.9,12.0,153.11637933758,16.0,107.625,26.565,,3,-0.14,0.49,-0.01,,1.0,,,2.0,5.0,,3.0,1.0,,1.0,,1.0,2.0,61.50028521041,3.0,,-0.57,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,
15197273,away,Middlesbrough,Tommy Conway,tommy-conway,T. Conway,F,9,185.0,633,M,1104987,EUR,1028592000,F,9,9,False,15.0,14.0,1.0,1.0,0.0,9.0,9.0,5.0,6.0,2.0,,,63.0,21.0,6.5,2.0,46.595659475509,7.0,-1.365,6.195,,2,-0.29,0.21,0.13,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,-0.52,,1.0,1.0,,,,,,1.0,,,,Tommy Conway,,1.0,,,1.0,1.0
15197273,away,Middlesbrough,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185.0,220,M,914276,EUR,910396800,F,10,10,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,27.0,7.0,6.3,3.0,27.572901978915,3.0,26.985,14.595,,0,-0.28,0.11,0.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Dael Fry,dael-fry,D. Fry,D,6,185.0,117,M,548194,EUR,872899200,D,6,6,True,10.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,3.0,,,,10.0,12.0,6.4,,14.03095524738,3.0,4.515,4.515,,0,0.03,0.01,-0.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Sverre Nypan,sverre-halseth-nypan,S. H. Nypan,M,41,182.0,9396,M,1146511,EUR,1166486400,M,19,19,True,3.0,1.0,1.0,,0.0,1.0,1.0,0.0,2.0,1.0,,,10.0,6.0,6.4,2.0,20.635643823249,1.0,19.53,19.53,,0,-0.01,0.01,-0.04,,1.0,1.0,,,,,,,,,,,,20.635643823249,1.0,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Cruz Ibeh,cruz-ibeh,C. Ibeh,F,44,,36,M,1914059,EUR,1232928000,F,44,44,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,9.0,6.0,6.7,1.0,7.3165621025178,1.0,-4.305,-4.305,,0,-0.03,-0.02,-0.02,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,F,27,27,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,10.0,2.0,6.5,,24.395529234487,2.0,21.525,11.34,,0,-0.02,0.05,0.13,,,,,,,,,,,,,,,13.153117349131,1.0,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Jon McLaughlin,jon-mclaughlin,J. McLaughlin,G,33,188.0,85,M,42691,EUR,543801600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,George McCormick,george-mccormick,G. McCormick,D,3,,19,M,1637690,EUR,1106784000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197273,away,Middlesbrough,Abdoulaye Kanté,abdoulaye-kante,A. Kanté,M,14,180.0,293,M,1512625,EUR,1120867200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoulaye Kante,,,,,,
15197273,away,Middlesbrough,Micah Hamilton,micah-hamilton,M. Hamilton,M,10,177.0,839,M,1082714,EUR,1068681600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
