match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_totalOffside,stat_totalCross,stat_aerialWon,stat_fouls,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_accurateCross
10385426,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,89.0,78.0,4.0,1.0,41.0,43.0,37.0,50.0,5.0,90.0,105.0,6.6,18.0,0.0243,0.0,0.0296199,1,,,1.0,2.0,,,,,,,,1.0,,4.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,
10385426,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,109.0,101.0,4.0,1.0,68.0,70.0,33.0,40.0,6.0,90.0,119.0,7.4,9.0,0.0,0.0,0.00759484,0,,2.0,2.0,4.0,,,,,2.0,,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,
10385426,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,106.0,102.0,7.0,5.0,74.0,75.0,28.0,31.0,8.0,90.0,111.0,6.8,4.0,0.0,0.0,0.009353,0,,2.0,3.0,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,João Cancelo,,,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,7,7,False,76.0,63.0,1.0,,30.0,30.0,34.0,48.0,1.0,90.0,99.0,6.4,21.0,0.0,0.0,0.083917,0,,1.0,6.0,7.0,5.0,3.0,,3.0,,,,,,2.0,2.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,1.0
10385426,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,43.0,31.0,,,9.0,10.0,24.0,38.0,3.0,90.0,61.0,6.9,20.0,0.0,0.0,1.28527,0,,,3.0,2.0,1.0,,,,,1.0,,,,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0,True,1.0,,,,,,,,,,2.0
10385426,away,Manchester City,Rodri,,,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,108.0,102.0,9.0,8.0,55.0,58.0,47.0,50.0,12.0,90.0,116.0,6.9,7.0,0.0,0.0,0.0624773,0,,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,
10385426,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,68.0,57.0,,,34.0,35.0,23.0,38.0,2.0,90.0,83.0,6.4,18.0,0.0245,0.0,0.0174422,1,,1.0,5.0,4.0,2.0,1.0,1.0,,,2.0,1.0,,,5.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,
10385426,away,Manchester City,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,False,53.0,46.0,,,15.0,17.0,32.0,38.0,4.0,90.0,70.0,7.1,11.0,0.0,0.0,0.0853617,0,,1.0,5.0,8.0,,,,,1.0,2.0,,,,2.0,,2.0,6.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0
10385426,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,15.0,14.0,,,9.0,10.0,5.0,5.0,,90.0,20.0,6.6,2.0,0.158,0.0,0.0483574,2,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
10385426,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,12.0,11.0,,,2.0,2.0,9.0,10.0,1.0,57.0,15.0,6.5,4.0,0.0,0.0,0.00858166,0,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,
10385426,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,12.0,11.0,,,2.0,2.0,9.0,11.0,1.0,33.0,24.0,6.7,6.0,0.4432,0.9045,0.0134694,1,,,6.0,4.0,3.0,1.0,,,,,,,,1.0,,1.0,3.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,,
10385426,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,8,8,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Sergio Gómez,,,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385426,away,Manchester City,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
