match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_penaltyConceded,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyWon,stat_blockedScoringAttempt
10382121,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,65.0,55.0,8.0,4.0,27.0,28.0,28.0,38.0,6.0,,,90.0,79.0,8.0,15.0,5,1.0,1.0,,,4.0,3.0,1.0,,,1.0,1.0,,,2.0,2.0,,2.0,,,orkunkokcu,1.0,,,3.0,,,,2.0,1.0,,,,,,
10382121,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,M,4,4,False,54.0,50.0,2.0,1.0,28.0,29.0,22.0,25.0,9.0,,,90.0,61.0,6.9,6.0,0,,,,,2.0,5.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,19.0,15.0,,,3.0,5.0,12.0,15.0,5.0,,,85.0,38.0,6.4,11.0,1,,1.0,,,5.0,3.0,1.0,,,1.0,1.0,,3.0,2.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,
10382121,away,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,F,17,17,False,28.0,23.0,3.0,3.0,5.0,6.0,18.0,23.0,2.0,,,86.0,50.0,7.8,9.0,4,,1.0,,1.0,6.0,5.0,3.0,,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,,1.0,szymanski_11,2.0,2.0,,2.0,,,,2.0,1.0,,,,1.0,,
10382121,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,12.0,11.0,,,2.0,2.0,9.0,10.0,2.0,,,76.0,24.0,6.9,9.0,0,,,,1.0,4.0,4.0,,,,,1.0,,5.0,1.0,2.0,1.0,1.0,,,sant.gimenez,3.0,1.0,,,,,1.0,,,,,,,1.0,
10382121,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,False,22.0,18.0,,,1.0,1.0,19.0,24.0,2.0,,,85.0,41.0,7.2,9.0,2,,3.0,2.0,1.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,,1.0,,3.0,,,,3.0,3.0,,1.0,,,,,,,,,,,1.0
10382121,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,7.0,4.0,,,2.0,3.0,2.0,4.0,1.0,,,24.0,16.0,7.0,4.0,0,,,,,,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,6.0,2.0,2.0,,2.0,3.0,,3.0,2.0,,,14.0,8.0,7.3,5.0,1,,,,1.0,1.0,3.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,
10382121,away,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,True,6.0,4.0,1.0,,3.0,3.0,1.0,3.0,2.0,,,10.0,8.0,6.5,2.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,3.0,3.0,,,3.0,3.0,,,4.0,,,9.0,5.0,6.5,1.0,0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,alirezajb,1.0,,,,,,,,,,,,,,
10382121,away,Feyenoord,Patrik Wålemark,,,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,23,23,True,1.0,1.0,,,1.0,1.0,,,,,,9.0,4.0,6.7,,0,,,,,,3.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382121,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
