match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_hitWoodwork,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_goals,player_sofascoreId,stat_penaltyWon
12450877,home,Saint-Étienne,Lamine Fomba,,,lamine-fomba,L. Fomba,M,11,188.0,111,M,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450877,away,Le Havre,Arthur Desmas,,,arthur-desmas,A. Desmas,G,16,196.0,105,M,798306,EUR,765676800,G,30,30,False,23.0,12.0,16.0,5.0,0.0,9.0,10.0,3.0,13.0,,9.0,3.0,,5.0,,,,90.0,34.0,7.9,11.0,0.0004648,0,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12450877,away,Le Havre,Loic Négo,,,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,25.0,17.0,6.0,1.0,0.0,7.0,8.0,11.0,19.0,3.0,6.0,,,,,,,90.0,45.0,7.4,12.0,0.051709,2,,2.0,1.0,,2.0,4.0,,,,1.0,2.0,0.131,,1.0,,,,2.0,,,,2.0,,2.0,1.0,2.0,2.0,,1.0,,,,,
12450877,away,Le Havre,Arouna Sangante,,,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,24.0,22.0,4.0,3.0,0.0,16.0,17.0,6.0,7.0,2.0,1.0,,,,,,,69.0,30.0,7.5,2.0,0.0026332,1,,,,2.0,3.0,3.0,,,1.0,,1.0,0.1009,0.1255,,,,,,True,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,
12450877,away,Le Havre,Étienne Youte Kinkoue,,,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400,D,6,6,False,26.0,23.0,3.0,1.0,0.0,20.0,21.0,3.0,5.0,3.0,2.0,,,,,,,90.0,33.0,7.2,3.0,0.0216056,0,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,
12450877,away,Le Havre,Gautier Lloris,,,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,39.0,29.0,7.0,2.0,0.0,17.0,20.0,12.0,19.0,7.0,5.0,,,,,,,90.0,53.0,7.5,10.0,0.171087,0,,,,5.0,5.0,8.0,,1.0,,,,,,1.0,,,,3.0,,,,,,,5.0,,2.0,,,,,,,
12450877,away,Le Havre,Yanis Zouaoui,Yanis Zouaoui,,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600,D,18,18,False,25.0,21.0,2.0,2.0,1.0,7.0,7.0,18.0,27.0,,2.0,,,,,,,75.0,48.0,7.8,9.0,0.269925,0,,9.0,4.0,,1.0,4.0,,,,,,,,4.0,3.0,3.0,,,,,,,,1.0,1.0,,,,1.0,,,,,
12450877,away,Le Havre,Yassine Kechta,,,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200,M,8,8,False,17.0,11.0,,,0.0,5.0,8.0,6.0,10.0,,2.0,,,,,,,85.0,32.0,7.1,10.0,0.0248758,3,,1.0,,,7.0,5.0,,,2.0,1.0,,0.0437,0.1392,,1.0,,,2.0,,5.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,
12450877,away,Le Havre,Abdoulaye Touré,,,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800,M,94,94,False,33.0,30.0,3.0,3.0,0.0,15.0,16.0,15.0,17.0,1.0,7.0,,,,,,,90.0,49.0,7.6,6.0,0.0273792,4,,,,1.0,2.0,5.0,,,1.0,3.0,2.0,1.3788,0.5869,,1.0,1.0,,2.0,,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,
12450877,away,Le Havre,Oussama Targhalline,Oussama Targhalline,,oussama-targhalline,O. Targhalline,M,28,186.0,7779,M,1095731,EUR,1021852800,M,5,5,False,38.0,35.0,1.0,1.0,0.0,15.0,17.0,20.0,21.0,,3.0,,,,,,,69.0,49.0,7.0,8.0,0.0317252,0,,,,,3.0,2.0,,,,3.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,targhaoussama,
12450877,away,Le Havre,Antoine Joujou,Antoine Joujou,,joujou-antoine,A. Joujou,F,77,189.0,199,M,1463265,EUR,1047427200,M,21,21,False,14.0,7.0,,,0.0,1.0,1.0,7.0,17.0,,3.0,,,,,,,90.0,39.0,7.0,18.0,0.108008,3,,4.0,1.0,,5.0,6.0,,,,6.0,,0.1472,,,5.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,,,,,,,
12450877,away,Le Havre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,23,23,False,15.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,11.0,1.0,1.0,,,,,,,68.0,25.0,6.9,7.0,0.0122028,0,,1.0,,,4.0,3.0,,,,1.0,2.0,,,,1.0,,,,,,,,,3.0,1.0,,,,1.0,,,,,1.0
12450877,away,Le Havre,Rassoul Ndiaye,,,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,19,19,True,6.0,3.0,,,0.0,1.0,3.0,2.0,3.0,,3.0,,,,,,,22.0,8.0,6.3,4.0,0.00311236,0,,,,,4.0,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,
12450877,away,Le Havre,Issa Soumaré,,,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,F,45,45,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,,,,,,21.0,10.0,6.4,4.0,0.00257142,1,,,,1.0,4.0,2.0,1.0,,1.0,2.0,,0.5763,0.585,,1.0,1.0,,,,,1.0,,1.0,,3.0,,,,,,,,,
12450877,away,Le Havre,Emmanuel Sabbi,,,emmanuel-sabbi,E. Sabbi,F,11,175.0,311,M,880765,EUR,882921600,F,11,11,True,3.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,,21.0,12.0,6.8,3.0,0.00387044,0,,2.0,,,1.0,4.0,,,,,,,,,3.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,
12450877,away,Le Havre,Yoann Salmier,,,yoann-salmier,Y. Salmier,D,21,188.0,61,M,785518,EUR,722304000,D,22,22,True,8.0,6.0,1.0,,0.0,4.0,4.0,2.0,4.0,3.0,,,,,,,,15.0,16.0,6.7,2.0,0.00232905,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450877,away,Le Havre,Samuel Grandsir,,,samuel-grandsir,S. Grandsir,M,,168.0,123,M,839112,EUR,839980800,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,12.0,6.0,7.4,1.0,0.253557,0,,,,,,2.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,
12450877,away,Le Havre,Mathieu Gorgelin,,,mathieu-gorgelin,M. Gorgelin,G,16,187.0,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450877,away,Le Havre,Ismail Bouneb,,,bouneb-ismail,I. Bouneb,M,44,182.0,458,M,1426243,EUR,1149638400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450877,away,Le Havre,Daren Nbenbege Mosengo,Daren,Nbenbege Mosengo,daren-nbenbege-mosengo,D. N. Mosengo,M,78,188.0,135,M,1895829,EUR,1155254400,M,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450877,away,Le Havre,Daler Kuzyaev,,,daler-kuzyaev,D. Kuzyaev,M,14,182.0,744,M,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
