match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,captain,stat_interceptionWon,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals
14566781,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52195,M,1046795,EUR,1081555200,M,26,26,False,43.0,37.0,1.0,1.0,1.0,9.0,9.0,28.0,34.0,,6.0,,6.0,,,,,,,,86.0,59.0,7.6,15.0,0.765395,30.528,8.88248,11.0,,1,,-0.24,0.76,0.13,,2.98,3.58,1.44,0.63,0.25,3.0,2.0,,2.0,5.0,,1.0,1.0,3.0,1.0,0.0732,0.02,Savinho,,,,,,1.0,1.0,0.1297,,5.0,5.0,3.0,,,
14566781,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,M,82,82,False,20.0,16.0,,,1.0,4.0,5.0,12.0,15.0,,2.0,1.0,1.0,,,,,,,,73.0,31.0,6.7,8.0,0.433472,27.252,9.03004,4.0,,1,,0.08,0.19,-0.01,,2.09,4.61,1.7,0.55,0.09,1.0,4.0,,,3.0,,1.0,,2.0,2.0,0.0903,-0.51,Rico_Lewis,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,
14566781,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62462,M,331209,EUR,776476800,M,20,20,False,67.0,61.0,3.0,2.0,0.0,30.0,33.0,31.0,34.0,,2.0,3.0,6.0,,,,,,,,90.0,84.0,8.1,12.0,0.189787,25.704,12.38478,4.0,,1,,0.28,0.19,0.17,,2.48,6.7,2.41,0.73,0.07,7.0,1.0,,,,,2.0,1.0,1.0,1.0,0.302,0.51,BSilva,True,,2.0,,,,1.0,0.7325,1.0,1.0,,,,,1.0
14566781,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,71179,M,934386,EUR,1022457600,M,11,11,False,18.0,14.0,1.0,,0.0,2.0,3.0,12.0,15.0,,8.0,1.0,6.0,5.0,,,,,,,72.0,42.0,6.8,14.0,0.0179938,29.16,8.04338,7.0,,2,,-0.24,0.27,-0.02,,2.44,3.63,1.29,0.54,0.15,,7.0,1.0,,7.0,,1.0,,2.0,1.0,0.3223,0.15,Dokss,,,,,,1.0,2.0,0.7221,,,2.0,,,,
14566781,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,849024,M,839956,EUR,964137600,F,9,9,False,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,,,1.0,,,,,,,,86.0,12.0,8.2,3.0,0.107561,31.176,8.51313,9.0,,4,,0.02,0.38,-0.02,,3.24,3.62,0.98,0.44,0.23,,2.0,,,,1.0,,,,2.0,0.4959,0.63,EHaaland,,,,,,,3.0,0.9952,,,,,,,1.0
14566781,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33771,M,136710,EUR,768182400,M,8,8,True,35.0,35.0,1.0,1.0,0.0,20.0,20.0,15.0,15.0,,2.0,1.0,1.0,1.0,,,,,,,33.0,40.0,7.0,1.0,0.0734199,25.668,4.51372,1.0,,1,,0.26,0.19,0.15,,1.0,2.36,0.94,0.2,0.02,,1.0,,1.0,,1.0,1.0,,,,0.0606,-0.25,Kova8,,,,,,,,,,2.0,,1.0,,,
14566781,away,Manchester City,Oscar Bobb,Oscar Bobb,,oscar-bobb,O. Bobb,M,14,174,21379,M,1065216,EUR,1057968000,M,52,52,True,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,,2.0,,,1.0,,,,,,,18.0,15.0,6.6,2.0,0.020342,27.9,2.61858,3.0,,0,,-0.11,0.13,0.13,,0.69,1.2,0.44,0.23,0.06,,2.0,,,1.0,,1.0,1.0,,1.0,,,oscarbobb,,,,,,,,,,1.0,,,,,
14566781,away,Manchester City,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,893549,EUR,901670400,M,4,4,True,8.0,5.0,2.0,,0.0,3.0,4.0,2.0,4.0,,,,1.0,,,,,,,,17.0,10.0,6.3,5.0,0.00424419,28.224,2.56797,2.0,,0,,0.02,-0.09,0.14,,0.64,1.2,0.5,0.19,0.04,,4.0,,1.0,1.0,,,,,1.0,,,tijjanireijnders,,,,1.0,,,,,,,,,,,
14566781,away,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,77290,M,979128,EUR,1061078400,M,10,10,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,1.0,,,,,,,,9.0,5.0,6.8,1.0,0.16999,31.176,1.04482,3.0,,0,,0.09,0.32,0.0,,0.26,0.44,0.17,0.06,0.11,,,,,,,,,,,,,rayan_cherki,,,,,,,,,,,,,,,
14566781,away,Manchester City,Omar Marmoush,,,omar-marmoush,O. Marmoush,F,7,183,196101,M,873554,EUR,918345600,F,7,7,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,9.0,6.0,6.2,2.0,0.00112851,31.392,1.00174,3.0,,0,,-0.03,,-0.02,,0.25,0.37,0.18,0.09,0.12,,2.0,,,,,,,1.0,2.0,,,OMarmoush,,,,,,,,,,,,,,,
14566781,away,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197,21835,M,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566781,away,Manchester City,Marcus Bettinelli,,,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,marcusbettss,,,,,,,,,,,,,,,
14566781,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21204,M,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,nathanake,,,,,,,,,,,,,,,
14566781,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,1142703,EUR,1111363200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566781,away,Manchester City,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,r_aitnouri,,,,,,,,,,,,,,,
14566781,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Foden,,,,,,,,,,,,,,,
