match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10583878,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,15.0,13.0,3.0,2.0,4.0,4.0,9.0,11.0,,5.0,2.0,,,78.0,30.0,6.7,6.0,2,,,,3.0,7.0,2.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,
10583878,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,62.0,49.0,8.0,4.0,25.0,29.0,24.0,33.0,1.0,4.0,11.0,,,90.0,75.0,6.9,13.0,0,,,,,4.0,2.0,2.0,,,,4.0,3.0,True,,,,1.0,3.0,,,1.0,,,,,,,,,,,
10583878,away,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,8,8,False,12.0,11.0,,,3.0,3.0,8.0,9.0,,1.0,4.0,,,45.0,15.0,6.2,2.0,0,,,,,4.0,,,,2.0,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,
10583878,away,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,174895,EUR,701136000,F,9,9,False,21.0,18.0,,,8.0,8.0,10.0,13.0,2.0,2.0,,,,90.0,28.0,6.2,9.0,0,,,,1.0,9.0,,,2.0,2.0,,,,,2.0,,,,3.0,,,1.0,,,,,,,,,,,
10583878,away,Al Wehda,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400,F,10,10,False,15.0,13.0,,,6.0,6.0,7.0,12.0,2.0,2.0,2.0,,,58.0,29.0,6.4,13.0,2,,,3.0,,4.0,,,4.0,2.0,,1.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,
10583878,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,True,20.0,16.0,2.0,2.0,6.0,10.0,10.0,11.0,,2.0,3.0,,,45.0,25.0,6.6,6.0,0,Hawsawi Islam Ahmed,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10583878,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,True,30.0,28.0,2.0,2.0,10.0,11.0,18.0,19.0,,2.0,8.0,,,45.0,36.0,6.8,4.0,0,,,,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
10583878,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,True,11.0,8.0,,,1.0,1.0,7.0,11.0,,2.0,1.0,,,32.0,21.0,6.2,9.0,1,Abdulaziz Noor,,1.0,1.0,6.0,,,1.0,4.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,
10583878,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,7,7,True,6.0,5.0,,,3.0,3.0,4.0,6.0,,2.0,2.0,,,32.0,19.0,6.6,5.0,0,,,3.0,,2.0,1.0,1.0,,,,,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,,
10583878,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,,1.0,,,,12.0,9.0,6.5,3.0,0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10583878,away,Al Wehda,Basem Al-Baqi,basem-al-baqi,B. Al-Baqi,G,,188.0,2,M,832639,EUR,626400000,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583878,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583878,away,Al Wehda,Alberto Botía,alberto-botia,A. Botía,D,4,189.0,71,M,31877,EUR,601776000,D,14,14,True,,,,,,,,,,,,,,,,,,0,Alberto,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583878,away,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
