match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_totalCross,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_hitWoodwork,stat_totalOffside
12448351,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,35.0,22.0,22.0,9.0,0.0,17.0,19.0,5.0,16.0,5.0,,1.0,2.0,90.0,41.0,6.9,13.0,0.0018331,0,-0.4624,,,1.0,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,
12448351,away,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,35.0,27.0,6.0,4.0,0.0,9.0,14.0,20.0,24.0,4.0,,,,90.0,70.0,7.6,15.0,0.184808,0,,2.0,10.0,10.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,,1.0,,,6.0,2.0,,5.0,3.0,,2.0,2.0,,,,,,,,
12448351,away,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,51.0,43.0,9.0,4.0,0.0,34.0,37.0,9.0,14.0,5.0,,,,90.0,58.0,6.9,9.0,0.0110308,0,,1.0,3.0,1.0,,,,3.0,3.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
12448351,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,61.0,53.0,11.0,5.0,0.0,41.0,43.0,12.0,18.0,5.0,,,,90.0,76.0,7.0,8.0,0.00382909,0,,1.0,2.0,7.0,,,,8.0,,1.0,1.0,4.0,,3.0,,,,,,,,,,,1.0,,,,,,,,
12448351,away,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,30.0,24.0,5.0,1.0,0.0,16.0,17.0,9.0,15.0,2.0,,,,90.0,56.0,7.2,12.0,0.0859025,0,,1.0,5.0,3.0,,1.0,,4.0,,3.0,1.0,2.0,3.0,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,
12448351,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,58.0,50.0,11.0,6.0,0.0,24.0,26.0,26.0,32.0,10.0,,,,90.0,70.0,7.2,10.0,0.0268554,0,,,2.0,3.0,1.0,,,3.0,,2.0,2.0,1.0,,,,,,1.0,1.0,,2.0,,True,,1.0,,,,,,,,
12448351,away,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,41.0,35.0,3.0,1.0,0.0,17.0,18.0,18.0,25.0,3.0,,,,76.0,52.0,6.9,8.0,0.0682809,0,,1.0,2.0,2.0,,,,3.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,
12448351,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,M,11,11,False,27.0,20.0,3.0,,0.0,6.0,7.0,14.0,22.0,4.0,,,,85.0,53.0,8.0,19.0,0.0722676,5,,2.0,12.0,3.0,3.0,4.0,1.0,1.0,,,,2.0,4.0,,,,2.0,,4.0,0.6723,1.0,2.0,,,,,3.0,2.0,1.0063,,,,
12448351,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,51.0,37.0,8.0,2.0,0.0,14.0,18.0,24.0,37.0,6.0,,,,90.0,70.0,6.9,22.0,0.0903547,2,,1.0,5.0,3.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,0.1259,2.0,4.0,,1.0,,,,,,,,,
12448351,away,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,30.0,26.0,1.0,1.0,1.0,10.0,10.0,16.0,20.0,5.0,,,,85.0,40.0,7.3,5.0,0.25391,2,,1.0,4.0,6.0,,,,,,,4.0,,,2.0,1.0,2.0,,1.0,1.0,0.0459,1.0,,,,3.0,,,,,,,,
12448351,away,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,16.0,12.0,,,0.0,3.0,4.0,9.0,12.0,1.0,,,,76.0,25.0,6.8,7.0,0.0150212,4,,2.0,3.0,2.0,1.0,,,1.0,,,,,1.0,2.0,,2.0,,,1.0,0.4523,,,,,,3.0,2.0,,0.2139,,,1.0,
12448351,away,AZ Alkmaar,Kristijan Belić,,,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,True,9.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,2.0,,,,14.0,20.0,7.0,4.0,0.011508,3,,,2.0,4.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,2.0,1.0,,0.0825,,,,,1.0,,1.0,,0.035,,,,
12448351,away,AZ Alkmaar,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,14.0,6.0,6.7,,0.00206323,1,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,0.0335,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,5.0,4.0,1.0,,0.0,1.0,1.0,4.0,6.0,,,,,12.0,8.0,6.9,2.0,0.0409846,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,
12448351,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,12.0,6.0,6.6,2.0,0.0506907,1,,,,,,,,,,,,,,,,,1.0,,,0.0281,1.0,,,,,,,,,,,,1.0
12448351,away,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186,197,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448351,away,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
