match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_punches,stat_bigChanceMissed
13981490,away,Sassuolo,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,6,6,False,,24.0,22.0,1.0,1.0,0.0,15.0,16.0,7.0,8.0,1.0,,,,90.0,36.0,6.7,4.0,0.00251458,,0,,0.02,0.02,-0.04,,1.0,1.0,1.0,4.0,3.0,,,,2.0,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,
13981490,away,Sassuolo,Filippo Romagna,,,filippo-romagna,F. Romagna,D,19,185,187,M,356032,EUR,864604800,D,19,19,False,True,48.0,39.0,13.0,5.0,0.0,33.0,37.0,6.0,11.0,3.0,,,,74.0,57.0,7.6,9.0,0.00321623,,0,,0.09,0.08,0.72,,,1.0,2.0,1.0,3.0,,,,1.0,2.0,,,,,1.0,,,,,,,,3.0,,,,,,,
13981490,away,Sassuolo,Jay Idzes,,,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,21,21,False,,49.0,47.0,1.0,1.0,0.0,38.0,40.0,9.0,9.0,6.0,,,,90.0,53.0,7.0,3.0,0.00432283,,0,,0.14,0.06,0.13,,,3.0,2.0,3.0,3.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,jayidzes,,
13981490,away,Sassuolo,Josh Doig,,,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,False,,36.0,29.0,1.0,,0.0,21.0,24.0,8.0,12.0,3.0,,,,90.0,70.0,7.0,15.0,0.00550072,,0,,-0.08,0.1,-0.03,,1.0,1.0,2.0,6.0,8.0,2.0,,,6.0,2.0,4.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,2.0,,,
13981490,away,Sassuolo,Aster Vranckx,,,vranckx-aster,A. Vranckx,M,40,183,1108,M,989371,EUR,1033689600,M,40,40,False,,21.0,17.0,2.0,1.0,0.0,13.0,16.0,4.0,5.0,,,,,57.0,28.0,6.8,5.0,0.0286706,,1,,0.17,0.08,0.16,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,1.0,1.0,2.0,0.0177,,-0.02,1.0,,,,,,1.0,,,,
13981490,away,Sassuolo,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,18,18,False,,51.0,41.0,6.0,3.0,0.0,22.0,24.0,19.0,27.0,5.0,,,,90.0,64.0,7.1,15.0,0.0169831,,0,,0.11,0.05,0.15,,2.0,,1.0,2.0,6.0,,,,2.0,,2.0,2.0,,2.0,3.0,,,,,,,,,1.0,1.0,,1.0,Mati,,
13981490,away,Sassuolo,Kristian Thorstvedt,,,kristian-thorstvedt,K. Thorstvedt,M,42,187,1387,M,924973,EUR,921283200,M,42,42,False,,38.0,26.0,3.0,,0.0,9.0,13.0,17.0,25.0,4.0,,,,90.0,51.0,6.5,14.0,0.0252412,,2,,0.14,0.26,0.18,,,2.0,,6.0,3.0,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,0.066,,-0.27,1.0,,1.0,,1.0,1.0,,,,,
13981490,away,Sassuolo,Domenico Berardi,,,domenico-berardi,D. Berardi,M,10,185,5071,M,253367,EUR,775699200,F,10,10,False,,25.0,13.0,5.0,1.0,0.0,4.0,9.0,9.0,16.0,3.0,,,,90.0,43.0,6.1,18.0,0.0161273,,2,,-0.24,-0.19,-0.13,,3.0,2.0,,7.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,3.0,2.0,0.2168,0.1596,-0.43,1.0,,,,,1.0,,2.0,berardi25,,2.0
13981490,away,Sassuolo,Andrea Pinamonti,,,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,99,99,False,,9.0,4.0,,,0.0,4.0,5.0,,4.0,,,,,74.0,16.0,6.4,6.0,6.937e-05,,1,,-0.11,-0.1,-0.01,,,2.0,1.0,4.0,2.0,,,,1.0,,1.0,1.0,,,,,0.0154,,-0.1,1.0,1.0,,,1.0,,,1.0,,,
13981490,away,Sassuolo,Armand Laurienté,,,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,F,45,45,False,,18.0,14.0,2.0,,0.0,4.0,4.0,10.0,14.0,,,,,57.0,28.0,6.0,10.0,0.0520798,,1,,-0.07,0.01,-0.01,,2.0,1.0,,6.0,,,,1.0,1.0,,,,,2.0,,1.0,0.0173,0.1098,-0.02,,,,,3.0,2.0,1.0,1.0,,,
13981490,away,Sassuolo,Edoardo Iannoni,,,edoardo-iannoni,E. Iannoni,M,44,185,147,M,1013239,EUR,986947200,M,44,44,True,,14.0,12.0,1.0,,0.0,6.0,6.0,6.0,8.0,4.0,,,,33.0,21.0,6.3,5.0,0.00580046,,0,,0.07,0.05,0.15,,,,,5.0,,2.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,
13981490,away,Sassuolo,Nicholas Pierini,,,pierini-nicholas,N. Pierini,F,77,176,186,M,829581,EUR,902361600,F,77,77,True,,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,4.0,,,,33.0,19.0,6.8,5.0,0.00653938,,1,,-0.11,0.05,0.13,,2.0,,1.0,1.0,4.0,2.0,1.0,,,,,,,,2.0,,0.0296,,0.0,,,1.0,,,,,,,,
13981490,away,Sassuolo,Fali Candé,,,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,,7.0,5.0,1.0,,0.0,5.0,6.0,,1.0,1.0,,,,16.0,7.0,6.5,2.0,8.065e-05,,0,,0.0,0.01,0.13,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Walid Cheddira,,,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,9,9,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,16.0,7.0,6.3,2.0,0.0118426,,1,,0.02,0.09,0.0,,,1.0,,2.0,,,,,,,,,,1.0,,,0.0277,,-0.16,,,1.0,,1.0,1.0,,,walo_98,,
13981490,away,Sassuolo,Stefano Turati,,,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Gioele Zacchi,,,gioele-zacchi,G. Zacchi,G,16,183,105,M,1012165,EUR,1057795200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Cas Odenthal,,,cas-odenthal,C. Odenthal,D,26,190,146,M,991677,EUR,969926400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Luca Lipani,Luca Lipani,,luca-lipani,L. Lipani,M,35,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Cristian Volpato,,,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Ismael Koné,Ismael Koné,,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Laurs Skjellerup,,,skjellerup-laurs,L. Skjellerup,F,90,192,157,M,1034241,EUR,1029110400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981490,away,Sassuolo,Luca Moro,,,luca-moro,L. Moro,F,24,189,353,M,949780,EUR,980380800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
