match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_bigChanceMissed,player_lastName,stat_totalOffside,stat_goals
12436975,away,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,30.0,28.0,,0.0,7.0,7.0,23.0,2.0,,,,,,,74.0,40.0,6.8,5.0,0.0428038,0,,,21.0,,,1.0,4.0,2.0,,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,
12436975,away,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,26,26,False,35.0,31.0,2.0,0.0,11.0,12.0,23.0,2.0,4.0,,,,,,89.0,59.0,6.6,12.0,0.064555,6,,1.0,20.0,,,,8.0,4.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,0.6138,0.0921,5.0,1.0,4.0,,1.0,1.0,,1.0,
12436975,away,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,M,7,7,False,17.0,13.0,,0.0,5.0,6.0,15.0,,5.0,,,,,,74.0,33.0,6.9,13.0,0.0209306,1,,,8.0,4.0,,1.0,6.0,6.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,0.0483,,1.0,,1.0,,,,,,
12436975,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,34.0,31.0,1.0,0.0,9.0,10.0,27.0,,3.0,,,,,,89.0,57.0,7.7,13.0,0.328073,2,,1.0,23.0,3.0,1.0,,8.0,7.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,0.0769,0.4887,1.0,5.0,,,1.0,,,1.0,
12436975,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,15.0,10.0,,0.0,2.0,3.0,12.0,1.0,5.0,,,,,,90.0,26.0,6.6,11.0,0.0279177,3,,,8.0,,,2.0,9.0,3.0,,1.0,,,1.0,,1.0,,1.0,1.0,,4.0,3.0,,1.3783,1.506,4.0,,,,,2.0,,,1.0
12436975,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,6.0,5.0,,0.0,1.0,1.0,7.0,,1.0,,,,,,16.0,12.0,7.2,3.0,0.00899667,0,,,4.0,2.0,,,,4.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,8.0,8.0,1.0,0.0,2.0,2.0,6.0,1.0,,,,,,,16.0,14.0,6.6,1.0,0.0402785,0,,1.0,6.0,,,,3.0,3.0,1.0,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12436975,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,0.0,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,True,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,1.0,1.0,,0.0,,,1.0,,,,,,,,9.0,1.0,6.5,,0.00034454,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Rico Lewis,,,,,,,,,,,,,,
12436975,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436975,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
