match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_hitWoodwork
14083206,away,Villarreal,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,,1468046,EUR,1013558400,D,15,15,False,62.0,54.0,4.0,1.0,0.0,19.0,24.0,35.0,38.0,,6.0,3.0,5.0,1.0,,,,90.0,90.0,6.7,11.0,0.0439414,,1,,0.19,0.14,-0.28,,1.0,,1.0,2.0,,1.0,1.0,,2.0,4.0,3.0,1.0,1.0,,,,,,,0.051,-0.04,,1.0,,,,,,,,
14083206,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,juanfoyth,873189,EUR,884563200,D,8,8,False,51.0,49.0,5.0,4.0,0.0,27.0,28.0,22.0,23.0,,2.0,2.0,3.0,,,,,90.0,57.0,7.6,2.0,0.0268909,,0,,0.3,0.12,0.45,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,D,12,12,False,51.0,43.0,9.0,5.0,0.0,23.0,26.0,20.0,25.0,3.0,4.0,3.0,4.0,1.0,,,,90.0,61.0,6.3,9.0,0.0100186,,1,,0.05,0.24,-0.4,,,,3.0,5.0,1.0,,,,,,,1.0,1.0,,,,,,,0.018,-0.11,,1.0,,,,,,,,
14083206,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,,986245,EUR,932256000,D,23,23,False,22.0,18.0,2.0,1.0,0.0,8.0,10.0,10.0,12.0,,,3.0,1.0,,,,,79.0,45.0,5.6,7.0,0.0324345,,1,,0.0,0.03,-0.65,,5.0,2.0,2.0,4.0,,,,,3.0,,,,2.0,,,,,,,0.1537,0.03,1.0,,,,0.1187,,,,1.0,
14083206,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,False,23.0,22.0,,,0.0,6.0,6.0,16.0,17.0,,8.0,1.0,1.0,4.0,,,,90.0,53.0,6.5,12.0,0.0142974,,0,,-0.13,-0.52,-0.09,,3.0,,,5.0,1.0,5.0,1.0,,2.0,3.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,16,16,False,31.0,26.0,4.0,3.0,0.0,7.0,10.0,19.0,21.0,3.0,4.0,,2.0,,,,,64.0,39.0,6.5,6.0,0.0344661,,0,,0.05,0.08,-0.2,,,,1.0,4.0,,,,,2.0,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,
14083206,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,54.0,50.0,8.0,7.0,0.0,19.0,20.0,31.0,34.0,,2.0,1.0,5.0,1.0,,,,90.0,63.0,7.1,7.0,0.177473,,0,,0.4,0.07,-0.12,,3.0,1.0,,3.0,,1.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,True,,,,
14083206,away,Villarreal,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,,1012444,EUR,1064880000,M,20,20,False,22.0,19.0,,,0.0,4.0,5.0,15.0,17.0,,3.0,,3.0,,,,,64.0,31.0,6.5,5.0,0.0199393,,3,,0.0,0.24,-0.16,,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,0.7046,-0.45,,1.0,,,,,,,,
14083206,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,nicolas_pepe19,593526,EUR,801705600,F,19,19,False,20.0,13.0,1.0,1.0,0.0,3.0,5.0,10.0,15.0,1.0,5.0,,2.0,2.0,,,,64.0,36.0,6.5,14.0,0.0483351,,1,,-0.24,0.09,-0.08,,3.0,1.0,1.0,4.0,1.0,4.0,2.0,,,,,3.0,,1.0,,,,1.0,,0.044,0.0,,,,,,,,,,1.0
14083206,away,Villarreal,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,georgesmkd,1009372,EUR,972950400,F,9,9,False,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,1.0,4.0,1.0,1.0,3.0,,,,79.0,25.0,6.5,8.0,0.0408835,,0,,-0.35,-0.14,0.14,,,,,4.0,1.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,,843678,EUR,844473600,M,14,14,True,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,,,1.0,,,,,26.0,12.0,6.5,1.0,0.00779457,,0,,-0.03,0.06,0.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,p.gueye24,879694,EUR,917136000,M,18,18,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,2.0,2.0,,2.0,,,,,26.0,11.0,6.7,3.0,0.072282,,1,,0.04,0.05,-0.01,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,0.0664,-0.08,,,,,,,,,,
14083206,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,,345195,EUR,743385600,F,22,22,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,,26.0,5.0,6.4,1.0,0.00366352,,0,,-0.05,0.04,0.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,11.0,8.0,6.6,2.0,0.0004219,,0,,-0.03,0.08,0.16,,1.0,,,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Tani Oluwaseyi,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2594,M,,1172477,EUR,958348800,F,21,21,True,1.0,,,,0.0,,1.0,,,1.0,1.0,,,,,,,11.0,5.0,6.4,3.0,,,0,,0.0,,0.0,,,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,Tani Oluwaseyi,,,
14083206,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,,908714,EUR,991180800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,,984623,EUR,1021766400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185,319,M,,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083206,away,Villarreal,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,F,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
