match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_lastManTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_challengeLost,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
10438084,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,30.0,27.0,1.0,1.0,5.0,7.0,25.0,30.0,2.0,6.0,1.0,4.0,,,,,89.0,55.0,7.3,13.0,2,1.0,7.0,1.0,3.0,,1.0,,3.0,2.0,2.0,1.0,,,,,,1.0,1.0,7.0,3.0,5.0,,1.0,,,morlayesylla2,,
10438084,away,FC Arouca,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,53.0,38.0,8.0,4.0,8.0,9.0,32.0,52.0,3.0,5.0,,6.0,,,,,90.0,74.0,7.0,23.0,2,2.0,7.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,8.0,2.0,4.0,,2.0,,,,,
10438084,away,FC Arouca,Antony Alves,Antony,,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,M,11,11,False,19.0,15.0,1.0,,3.0,3.0,13.0,17.0,,2.0,2.0,7.0,,,,,90.0,41.0,6.5,15.0,3,,5.0,2.0,4.0,1.0,2.0,,1.0,1.0,4.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,
10438084,away,FC Arouca,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,27,182,6559,M,920458,EUR,912643200,F,15,15,False,9.0,8.0,,,3.0,3.0,5.0,6.0,1.0,1.0,,,,,,,68.0,13.0,6.6,3.0,2,3.0,5.0,1.0,,,,,,,1.0,,2.0,,,,,,1.0,,,2.0,,,,2.0,,,
10438084,away,FC Arouca,Arsénio Nunes,,,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,21.0,17.0,1.0,,3.0,4.0,15.0,20.0,,,,,,,,,33.0,28.0,6.6,8.0,1,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,1.0,2.0,,,,,,,
10438084,away,FC Arouca,Benji Michel,,,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,6.0,4.0,,,2.0,2.0,2.0,4.0,2.0,3.0,,,,,,,22.0,12.0,6.9,5.0,1,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,
10438084,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,Yaw Moses,,,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,Pedro Moreira,,,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438084,away,FC Arouca,Bruno Marques,,,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
