match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_blockedScoringAttempt,stat_lastManTackle,stat_wasFouled,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11450020,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,39.0,23.0,26.0,10.0,13.0,13.0,10.0,26.0,7.0,1.0,2.0,90.0,48.0,6.3,17.0,0.0118122,0,-0.5817,,,,,1.0,,,,,,,,,,1.0,True,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,
11450020,away,Trabzonspor,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,30.0,24.0,4.0,3.0,14.0,16.0,12.0,16.0,2.0,,,86.0,54.0,7.6,9.0,0.565115,0,,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,,,2.0,3.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,
11450020,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,20.0,17.0,6.0,4.0,11.0,11.0,6.0,9.0,2.0,,,90.0,29.0,6.6,4.0,0.00606396,1,,,,3.0,1.0,5.0,3.0,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,0.0152,1.0,,,1.0,,1.0,,,,,,,,,,
11450020,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,48.0,45.0,7.0,4.0,27.0,27.0,18.0,21.0,4.0,,,90.0,57.0,7.3,3.0,0.00916829,0,,,,,2.0,1.0,3.0,,,,2.0,,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,
11450020,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,28.0,23.0,1.0,,9.0,11.0,14.0,19.0,1.0,,,90.0,52.0,6.8,14.0,0.0108424,0,,2.0,,,,2.0,6.0,1.0,,,,2.0,6.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11450020,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,40.0,30.0,7.0,4.0,16.0,21.0,14.0,19.0,7.0,,,90.0,63.0,7.7,12.0,0.00643272,0,,,,1.0,3.0,3.0,16.0,,2.0,2.0,4.0,3.0,7.0,4.0,1.0,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,
11450020,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,29.0,21.0,3.0,,11.0,13.0,11.0,19.0,4.0,,,90.0,42.0,6.8,14.0,0.18351,2,,3.0,1.0,,,4.0,,1.0,2.0,,,,,,1.0,2.0,,,,1.0,,0.2232,,,,,1.0,1.0,0.0574,,,,,,1.0,2.0,,
11450020,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,39.0,32.0,5.0,2.0,11.0,14.0,21.0,25.0,9.0,,,90.0,55.0,6.7,13.0,0.0442048,1,,,,,,5.0,4.0,4.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,2.0,0.0224,,,2.0,,,,,,,,,,,,,
11450020,away,Trabzonspor,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,M,19,19,False,25.0,22.0,,,4.0,4.0,18.0,23.0,4.0,,,90.0,44.0,7.2,13.0,0.0919289,1,,2.0,,3.0,,8.0,3.0,1.0,4.0,1.0,,,2.0,2.0,,2.0,,,,,,0.0655,,,,1.0,1.0,3.0,0.1392,1.0,nicolas_pepe19,,,,,,,
11450020,away,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,M,14,14,False,18.0,17.0,2.0,2.0,6.0,6.0,11.0,13.0,4.0,,,70.0,28.0,7.0,3.0,0.0308599,2,,1.0,,2.0,,5.0,2.0,,,,,2.0,1.0,1.0,1.0,,,Taxiarchis,Fountas,2.0,,0.756,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0
11450020,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,16.0,10.0,,,,1.0,10.0,15.0,3.0,,,74.0,32.0,7.8,12.0,0.0457454,2,,,,,6.0,3.0,9.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,0.3754,,,3.0,,1.0,3.0,0.8362,1.0,,,,1.0,,,1.0,
11450020,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,13.0,12.0,,,6.0,6.0,6.0,7.0,3.0,,,20.0,22.0,7.1,2.0,0.0227074,0,,,,,2.0,,7.0,,,,,,3.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
11450020,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,8.0,8.0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,,,16.0,11.0,6.9,,0.00527467,0,,,,1.0,,1.0,3.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11450020,away,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,11.0,4.0,6.3,,0.00023013,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orsic99,,,,,,,
11450020,away,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kerem Sen,,,,,,,,,,,,,,,,,,,,
11450020,away,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
