match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,captain,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368758,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800,D,5,5,False,21.0,11.0,8.0,,7.0,11.0,6.0,13.0,7.0,1.0,,,,90.0,53.0,7.5,16.0,0.168885,1,,3.0,3.0,5.0,5.0,8.0,1.0,,,3.0,2.0,,,1.0,,,,,1.0,2.0,,1.0,,0.0715,0.1836,,,1.0,,,,,,,1.0,,
11368758,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175.0,15826,M,1089108,EUR,1082073600,M,27,27,False,27.0,22.0,2.0,1.0,2.0,3.0,20.0,25.0,1.0,6.0,,,,85.0,48.0,7.9,13.0,0.345053,2,,1.0,,1.0,2.0,8.0,,1.0,1.0,1.0,1.0,3.0,2.0,,iliasakhomach,5.0,4.0,,,,1.0,,1.0,0.0801,,,,4.0,,1.0,,,,,,,
11368758,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,4,4,False,37.0,32.0,3.0,1.0,13.0,13.0,19.0,25.0,1.0,2.0,,,,90.0,51.0,6.7,10.0,0.148816,0,,1.0,2.0,2.0,7.0,3.0,2.0,1.0,2.0,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,
11368758,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178.0,472,M,40672,EUR,674092800,M,19,19,False,39.0,37.0,3.0,3.0,15.0,15.0,22.0,24.0,3.0,2.0,,,,80.0,45.0,6.9,3.0,0.0423823,0,,,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9564,M,910031,EUR,995587200,M,16,16,False,24.0,18.0,3.0,2.0,6.0,7.0,15.0,25.0,1.0,3.0,,,,79.0,43.0,6.3,17.0,0.224931,1,,8.0,1.0,,9.0,1.0,2.0,2.0,,,,1.0,1.0,3.0,alexbaena,2.0,,,,3.0,1.0,,,0.3975,,,,2.0,1.0,,1.0,,,,,,
11368758,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180.0,4001,M,146866,EUR,702604800,F,7,7,False,28.0,25.0,1.0,1.0,8.0,8.0,17.0,22.0,2.0,3.0,,,,74.0,42.0,6.9,8.0,0.031309,5,,2.0,,1.0,1.0,3.0,,1.0,,,,2.0,2.0,,GerardMoreno9,,,,,,1.0,2.0,2.0,0.3828,0.0456,,,1.0,,,1.0,,,,,,
11368758,away,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195.0,17312,M,309078,EUR,818121600,F,11,11,False,22.0,16.0,,,5.0,7.0,11.0,15.0,2.0,3.0,,,,90.0,38.0,7.3,15.0,0.121826,2,,,,4.0,7.0,7.0,,3.0,,,,5.0,,4.0,asorloth,3.0,3.0,,,,,1.0,1.0,0.2602,0.055,,,4.0,,1.0,,1.0,,,,,
11368758,away,Villarreal,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,F,9,9,True,3.0,3.0,,,,,3.0,6.0,1.0,,,,,16.0,8.0,6.6,3.0,0.0142117,1,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0202,,,,,,,,,,,,,
11368758,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171.0,850,M,229740,EUR,710294400,D,18,18,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,,,,,11.0,8.0,6.5,3.0,0.00160096,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187.0,342,M,16701,EUR,584582400,M,6,6,True,11.0,9.0,2.0,1.0,5.0,5.0,4.0,6.0,1.0,2.0,,,,10.0,12.0,6.5,2.0,0.0546694,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180.0,1811,M,344129,EUR,553996800,F,15,15,True,2.0,2.0,,,,,2.0,2.0,,,,,,9.0,3.0,6.6,,0.00058748,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,aissamandi23,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178.0,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368758,away,Villarreal,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34194,M,218160,EUR,810345600,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,bertrandtraore10,,,,,,,,,,,,,,,,,,,,,,
