match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_unsuccessfulTouch,player_sofascoreId,stat_totalCross,stat_totalContest,captain,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
11392896,away,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,65.0,59.0,3.0,3.0,24.0,26.0,37.0,44.0,,6.0,,6.0,,,,90.0,91.0,7.8,10.0,0.0093,0.0,0.458818,1,,2.0,3.0,2.0,,,,1.0,,,,,,5.0,4.0,,3.0,1.0,,2.0,,,,2.0,,,,1.0,,
11392896,away,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,11,11,False,35.0,32.0,7.0,6.0,13.0,13.0,20.0,29.0,,4.0,,8.0,,,,78.0,51.0,7.3,11.0,0.117,0.0,0.11399,2,,1.0,2.0,2.0,,,,3.0,1.0,,1.0,1.0,,7.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,
11392896,away,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,False,86.0,82.0,2.0,2.0,46.0,48.0,36.0,38.0,1.0,1.0,,7.0,,,,90.0,93.0,6.5,6.0,0.0922,0.1099,0.0780341,2,,,,,,,4.0,8.0,2.0,1.0,,,,,,,,,,,2.0,,,,2.0,,,,1.0,
11392896,away,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,66.0,61.0,,,18.0,18.0,43.0,48.0,,7.0,,3.0,,,,90.0,89.0,8.2,9.0,0.4725,0.2877,0.272081,4,,1.0,4.0,3.0,,,,7.0,3.0,2.0,2.0,2.0,k_thuram,,4.0,,2.0,1.0,1.0,5.0,,1.0,,,2.0,,,1.0,,1.0
11392896,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,26.0,23.0,2.0,1.0,9.0,9.0,15.0,21.0,1.0,2.0,,2.0,,,,88.0,42.0,6.9,11.0,0.255,0.0,0.265609,4,,1.0,1.0,1.0,,,,4.0,1.0,,1.0,2.0,,4.0,1.0,,,2.0,,2.0,1.0,2.0,,1.0,,,,,,
11392896,away,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,29,29,False,8.0,8.0,,,3.0,3.0,5.0,5.0,1.0,5.0,,1.0,,,,83.0,28.0,7.3,9.0,0.6661,0.6115,0.051915,5,,,,,,,1.0,8.0,,,2.0,4.0,,,3.0,,2.0,1.0,2.0,2.0,4.0,2.0,1.0,,2.0,1.0,,,,1.0
11392896,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,False,33.0,26.0,,,5.0,5.0,21.0,29.0,,1.0,,3.0,,,,78.0,42.0,6.4,13.0,0.0433,0.3191,0.0656442,1,,,,,,,1.0,9.0,1.0,,2.0,,,1.0,4.0,,,,1.0,1.0,1.0,,,,1.0,,,,,
11392896,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,True,12.0,11.0,2.0,2.0,5.0,5.0,6.0,7.0,,1.0,,,,,,12.0,16.0,6.5,3.0,0.0,0.0,0.00871626,0,,1.0,,,,,,1.0,,,,1.0,hicham_boudaoui,,1.0,,,,1.0,,,,,,,,,,,
11392896,away,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,M,22,22,True,7.0,6.0,,,1.0,1.0,6.0,8.0,,,,,,,,12.0,12.0,6.3,4.0,0.0,0.0,0.0410416,0,,,,,Badredine Bouanani,,,2.0,,,,,bouanani,2.0,2.0,,,,,,,,,1.0,,,,,,
11392896,away,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,15.0,5.0,6.7,1.0,0.0712,0.0273,0.0806775,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11392896,away,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,8.0,7.0,,,,,7.0,9.0,,,,1.0,,,,10.0,9.0,6.7,2.0,0.0,0.0,0.037468,0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
11392896,away,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392896,away,Nice,Ayoub Amraoui,amraoui-ayoub,A. Amraoui,D,88,186,853,M,1129757,EUR,1084492800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392896,away,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392896,away,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392896,away,Nice,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,Reda Belahyane,,,,,,,,reda.belahyane,,,,,,,,,,,,,,,,,
