match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_wasFouled,stat_aerialLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_expectedGoals,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_lastName,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12764114,away,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185,10472,M,966555,EUR,1012780800,F,9,9,False,20.0,11.0,1.0,,0.0,5.0,9.0,11.0,8.0,8.0,,3.0,1.0,,,,,90.0,34.0,6.7,14.0,0.194749,1,,,,6.0,2.0,9.0,,,2.0,1.0,3.0,3.0,,,,,3.0,2.0,1.0,,,,1.0,,0.0391,,,,,,,,,,,
12764114,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2027,M,1212550,EUR,1091491200,F,7,7,False,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,12.0,2.0,6.5,,7.33e-06,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,390,M,1008111,EUR,1033862400,D,30,30,True,30.0,24.0,2.0,1.0,0.0,18.0,20.0,13.0,5.0,7.0,,2.0,2.0,,,,,78.0,53.0,7.2,11.0,0.262729,2,,,,7.0,1.0,3.0,4.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,,,,3.0,1.0,,,,0.0525,1.0,,1.0,0.3441,,,,,,,
12764114,away,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,513,M,922018,EUR,957398400,M,6,6,True,15.0,10.0,,,0.0,6.0,8.0,7.0,3.0,3.0,,2.0,,,,,,45.0,23.0,6.5,7.0,0.157728,0,,,,4.0,1.0,6.0,1.0,,1.0,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,500,M,1046028,EUR,1041206400,F,23,23,True,4.0,3.0,,,0.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,24.0,8.0,6.7,2.0,0.00152604,1,,Mayckel Lahdo,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,0.0969,,,1.0,0.1429,,,,1.0,,,
12764114,away,AZ Alkmaar,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,254,M,1146002,EUR,1091836800,M,33,33,True,6.0,6.0,1.0,1.0,0.0,6.0,6.0,,2.0,2.0,,2.0,1.0,,,,,10.0,10.0,6.8,,9.913e-05,0,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,932,M,1153117,EUR,1059004800,F,35,35,True,3.0,1.0,,,0.0,,,3.0,,,,,,,,,,10.0,3.0,6.5,2.0,0.00054215,0,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,199,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Jorn Berkhout,jorn-berkhout,J. Berkhout,D,3,181,29,M,1050822,EUR,1016409600,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,Jorn Berkhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764114,away,AZ Alkmaar,Jayden Addai,jayden-addai,J. Addai,M,42,176,3079,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
