match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_bigChanceMissed,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_wasFouled,captain,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
11391257,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,181,848,M,149730,EUR,767923200,F,24,24,False,17.0,14.0,2.0,1.0,0.0,6.0,6.0,8.0,11.0,1.0,,,,,85.0,31.0,7.1,9.0,0.0232184,2,,,,9,1.0,10.0,3.0,3.0,2.0,1.0,2.0,,3.0,1.0,,,,3.0,0.4144,,,,3.0,,1.0,1.0,0.8373,,,1.0,,,,,
11391257,away,Nice,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,174,875,M,822877,EUR,897091200,F,18,18,False,16.0,15.0,,,0.0,3.0,3.0,12.0,13.0,3.0,,,,,65.0,22.0,6.7,2.0,0.0142134,2,,,,20,,3.0,2.0,,1.0,2.0,,,,1.0,,,1.0,,0.0228,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0
11391257,away,Nice,Evann Guessand,evann-guessand,E. Guessand,F,185,5228,M,930245,EUR,993945600,F,29,29,False,14.0,11.0,,,0.0,4.0,4.0,7.0,11.0,2.0,,,,,64.0,28.0,6.8,11.0,0.041352,1,,,,29,,4.0,2.0,,,,1.0,,1.0,,,,1.0,4.0,0.0654,1.0,,3.0,1.0,1.0,1.0,,0.2286,1.0,,,,,,,
11391257,away,Nice,Terem Moffi,terem-moffi,T. Moffi,F,188,3115,M,894396,EUR,927590400,F,9,9,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,26.0,5.0,6.5,2.0,0.00215039,0,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,away,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,177,509,M,796279,EUR,907027200,D,23,23,True,9.0,6.0,,,0.0,2.0,4.0,4.0,5.0,,,,,,25.0,18.0,7.2,5.0,0.00223128,1,,,,30,,2.0,1.0,,1.0,,,,,,1.0,,2.0,,0.232,,,,2.0,,1.0,1.0,0.5617,,,1.0,,,,,
11391257,away,Nice,Daouda Traore,daouda-traore,D. Traore,M,186,118,M,1390279,EUR,1153526400,M,39,39,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,,,,,15.0,11.0,6.4,1.0,0.0027886,1,,,,66,,1.0,,,,,,,,,,,,,0.0596,,,,1.0,,,,,,,,,,1.0,,1.0
11391257,away,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,182,1757,M,1063235,EUR,1074470400,F,25,25,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,15.0,6.0,6.8,,0.0265818,1,,,,25,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,0.0024,,,,,,,,,1.0,,,,,,,
11391257,away,Nice,Aliou Balde,aliou-balde,A. Balde,F,163,3537,M,1002357,EUR,1039651200,F,27,27,True,5.0,3.0,,,0.0,,,3.0,7.0,1.0,,,,,17.0,7.0,6.6,4.0,0.00231759,0,,,,14,1.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11391257,away,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,186,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,away,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,183,1788,M,985934,EUR,909446400,M,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
