match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAShot,player_sofascoreId,captain,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross
14572820,away,Real Betis,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174,4774,M,989113,EUR,954633600,M,17,17,False,31.0,27.0,,,0.0,10.0,10.0,17.0,21.0,2.0,,,63.0,43.0,6.8,9.0,0.149347,,2,,-0.06,0.38,0.22,,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,2.0,,,0.1381,0.0094,-0.25,,,,,,,,1.0,1.0,,,,
14572820,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,45633,M,115665,EUR,671328000,F,11,11,False,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,3.0,,,77.0,25.0,5.9,7.0,0.00163533,,2,,-0.05,0.03,-0.01,,1.0,,10.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,0.4197,0.2657,-0.57,1.0,,,bakambu17,,6.0,,,,,,,
14572820,away,Real Betis,Pablo García,,,pablo-garcia,P. García,M,52,175,2260,M,1893910,EUR,1150156800,F,52,52,True,14.0,9.0,2.0,1.0,0.0,5.0,6.0,4.0,8.0,3.0,,,45.0,27.0,6.3,9.0,0.00189707,,2,,-0.11,0.26,0.14,,1.0,,3.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,0.0645,0.0297,-0.29,,,,,,2.0,,1.0,,2.0,,,
14572820,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2768,M,816763,EUR,824947200,M,8,8,True,13.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,10.0,1.0,,,27.0,18.0,6.4,7.0,0.00545929,,0,,0.0,0.0,-0.07,,,,3.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
14572820,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44706,M,1011375,EUR,1008547200,F,10,10,True,8.0,5.0,,,0.0,,2.0,5.0,6.0,2.0,,,27.0,17.0,6.4,9.0,0.0374983,,0,,-0.01,0.11,0.13,,1.0,,6.0,3.0,,3.0,,,,,,1.0,,,2.0,,,,,2.0,,,ez_abde,,1.0,,,1.0,,,,
14572820,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2152,M,789381,EUR,760492800,F,9,9,True,2.0,2.0,2.0,2.0,0.0,,,2.0,2.0,,,,13.0,3.0,6.6,,0.0041346,,1,,0.1,0.04,,,,,,,,,,1.0,,,,,,,,,0.0775,,-0.19,,,,,,,,,1.0,,,,
14572820,away,Real Betis,Cucho Hernández,,,cucho-hernandez,C. Hernández,F,19,175,8925,M,887055,EUR,924566400,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,13.0,10.0,6.7,5.0,8.402e-05,,1,,-0.08,-0.21,0.14,,,2.0,2.0,4.0,,2.0,1.0,1.0,,,,1.0,1.0,2.0,,,0.0498,,-0.03,1.0,,,cuchohernandez,,,,,,,,,
14572820,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2122,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572820,away,Real Betis,Pau López,,,pau-lopez,P. López,G,25,189,1238,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572820,away,Real Betis,Angel Ortiz,,,angel-ortiz,Á. Ortiz,D,40,167,493,M,1152139,EUR,1090713600,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572820,away,Real Betis,Natan,,,natan,Natan,D,4,188,3280,M,1015287,EUR,981417600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572820,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3858,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,,,,,,,,
14572820,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1163,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572820,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1517,M,847128,EUR,848966400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
