match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyWon,stat_totalOffside
12528221,away,Gaziantep FK,Christophe Lungoyi,,,christophe-lungoyi,C. Lungoyi,F,180,197,M,883355,EUR,962668800,M,11,11,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,5.0,,2.0,,1.0,,,,,85.0,27.0,6.3,10.0,0.0395062,1,,11,,4.0,1.0,1.0,1.0,,,,3.0,3.0,0.0153,,,,,,,,,,4.0,,,,,,,
12528221,away,Gaziantep FK,Ogün Özçiçek,,,ogun-ozcicek,O. Özçiçek,M,172,50,M,859783,EUR,917136000,M,25,25,False,22.0,17.0,,,0.0,8.0,10.0,10.0,14.0,9.0,,2.0,,2.0,,,,,67.0,35.0,6.4,11.0,0.0773756,2,,61,,4.0,2.0,,1.0,,,,1.0,2.0,0.0465,,1.0,,2.0,1.0,,2.0,1.0,2.0,2.0,,2.0,2.0,,,,
12528221,away,Gaziantep FK,Alexandru Maxim,,,alexandru-maxim,A. Maxim,M,177,793,M,180511,EUR,647395200,M,44,44,False,35.0,29.0,7.0,5.0,0.0,16.0,18.0,13.0,19.0,5.0,1.0,2.0,,3.0,,,,,66.0,45.0,7.4,9.0,0.0937441,1,,44,,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.7884,0.7707,,,,,True,2.0,,2.0,,1.0,,2.0,,,,
12528221,away,Gaziantep FK,David Okereke,,,david-okereke,D. Okereke,F,182,891,M,831290,EUR,872812800,M,77,77,False,18.0,13.0,,,0.0,7.0,9.0,6.0,9.0,3.0,,2.0,,1.0,,,,,90.0,26.0,6.6,7.0,0.330851,3,,77,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,0.3202,0.2287,1.0,,,,,,,1.0,,,,1.0,1.0,,,
12528221,away,Gaziantep FK,Kenan Kodro,,,kenan-kodro,K. Kodro,F,187,435,M,591140,EUR,745718400,F,19,19,False,13.0,11.0,,,0.0,7.0,8.0,4.0,5.0,9.0,,2.0,,2.0,,,,,90.0,24.0,7.4,6.0,0.010006,2,,19,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,0.5829,0.9742,2.0,1.0,,,,,,1.0,3.0,,,,,,1.0,1.0
12528221,away,Gaziantep FK,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,182,3151,M,984602,EUR,1066262400,M,10,10,True,8.0,4.0,2.0,,0.0,,,4.0,9.0,3.0,,1.0,,1.0,,,,,24.0,15.0,6.6,6.0,0.0115305,2,,10,,3.0,4.0,3.0,1.0,1.0,,,,,0.0656,0.0563,,,,,,1.0,,1.0,,,,,,,,
12528221,away,Gaziantep FK,Badou Ndiaye,,,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,20,20,True,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,1.0,,1.0,,,,,,,23.0,16.0,6.5,3.0,0.0111142,1,,,,1.0,,,1.0,,,,1.0,,0.0301,,,,1.0,,,,,1.0,,,,2.0,,,,
12528221,away,Gaziantep FK,Deian Sorescu,,,deian-sorescu,D. Sorescu,M,175,703,M,797602,EUR,872812800,F,18,18,True,11.0,9.0,,,0.0,4.0,4.0,5.0,9.0,3.0,,3.0,,,,,,,17.0,21.0,7.0,7.0,0.0970136,0,,18,,2.0,3.0,1.0,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,2.0,,,,
12528221,away,Gaziantep FK,Mirza Cihan,,,mirza-cihan,M. Cihan,M,175,29,M,909289,EUR,972518400,M,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,1.0,,,,,,,11.0,9.0,6.7,3.0,0.00058203,1,,8,1.0,2.0,1.0,1.0,,,,,,,0.0192,,,,,1.0,,2.0,,,,,,,,,,
12528221,away,Gaziantep FK,İlker Karakaş,,,ilker-karakas,İ. Karakaş,F,187,26,M,921406,EUR,916012800,F,23,23,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,,,,11.0,5.0,6.5,1.0,0.00152326,0,,61,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12528221,away,Gaziantep FK,Mustafa Burak Bozan,,,bozan-mustafa-burak,M. B. Bozan,G,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528221,away,Gaziantep FK,Ömürcan Artan,,,omurcan-artan,Ö. Artan,D,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528221,away,Gaziantep FK,Salem M'Bakata,,,salem-mbakata,S. M'Bakata,D,177,65,M,940367,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528221,away,Gaziantep FK,Arda Kızıldağ,,,arda-kizildag,A. Kızıldağ,D,187,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528221,away,Gaziantep FK,Furkan Soyalp,,,furkan-soyalp,F. Soyalp,M,175,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
