match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_shotOffTarget,stat_accurateCross,stat_errorLeadToAShot,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goalAssist
10390053,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,31.0,22.0,17.0,8.0,19.0,20.0,11.0,7.0,1.0,1.0,90.0,39.0,6.5,9.0,0.0,0.0,0.00032675,0,-0.5177,,,3.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,
10390053,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,33.0,29.0,4.0,1.0,15.0,16.0,17.0,4.0,,,80.0,52.0,6.8,11.0,0.0,0.0,0.254246,0,,,,14.0,,3.0,4.0,2.0,,,1.0,3.0,2.0,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,
10390053,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,58.0,44.0,7.0,,38.0,42.0,16.0,5.0,,,90.0,75.0,6.5,16.0,0.0,0.0,0.00309695,0,,,,6.0,3.0,5.0,9.0,,,,5.0,4.0,2.0,2.0,2.0,,,5.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,
10390053,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,50.0,36.0,10.0,2.0,28.0,32.0,18.0,6.0,,,90.0,60.0,7.0,14.0,0.0,0.0,0.00257946,0,,,,8.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,48.0,37.0,3.0,1.0,21.0,24.0,24.0,6.0,,,90.0,79.0,6.5,17.0,0.0,0.0,0.00901055,0,,,,16.0,2.0,5.0,7.0,,2.0,,2.0,2.0,1.0,3.0,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,
10390053,away,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,False,51.0,33.0,9.0,4.0,11.0,14.0,38.0,9.0,,,89.0,68.0,6.7,25.0,0.0,0.0,0.0142454,0,,,,22.0,1.0,6.0,6.0,3.0,2.0,,3.0,3.0,2.0,1.0,,fareschaibi28,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,
10390053,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,65.0,53.0,7.0,3.0,28.0,32.0,33.0,19.0,,,90.0,83.0,7.3,12.0,0.0,0.0,0.0162489,0,,,,25.0,,3.0,13.0,,1.0,1.0,,7.0,4.0,,1.0,,,2.0,,,,,,,3.0,,2.0,,,,,,,,,,
10390053,away,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,55.0,39.0,9.0,8.0,18.0,22.0,36.0,5.0,,,90.0,76.0,7.1,22.0,0.2534,0.6471,0.145891,2,,,,21.0,1.0,3.0,4.0,,,,1.0,2.0,1.0,2.0,2.0,,True,1.0,1.0,,3.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,
10390053,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,6,6,False,26.0,18.0,1.0,,6.0,7.0,19.0,3.0,,,90.0,40.0,6.8,12.0,0.1135,0.0,0.221556,2,,,,12.0,,5.0,3.0,,1.0,,1.0,1.0,,2.0,2.0,zakariaaboukhlal,,1.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,
10390053,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,16.0,13.0,,,6.0,7.0,9.0,1.0,,,79.0,22.0,8.3,7.0,0.4545,0.5198,0.00781869,2,,,,7.0,1.0,3.0,7.0,,1.0,,,,,3.0,,,,7.0,,,,,,,,,1.0,,2.0,,2.0,1.0,,,,,
10390053,away,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,F,21,21,False,24.0,18.0,2.0,2.0,7.0,8.0,17.0,4.0,,,80.0,48.0,7.2,12.0,0.3631,0.0,0.366662,2,,,,12.0,1.0,7.0,7.0,1.0,5.0,1.0,,2.0,2.0,1.0,,,,,,,1.0,2.0,1.0,,4.0,1.0,1.0,,,,,,,1.0,,,1.0
10390053,away,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,6.0,2.0,,,1.0,1.0,5.0,1.0,,,11.0,7.0,6.6,4.0,0.0,0.0,0.00030837,0,,,,1.0,4.0,4.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,13,13,True,5.0,1.0,,,1.0,2.0,3.0,,,,10.0,9.0,6.8,5.0,0.0,0.0,7.473e-05,0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,26,26,True,5.0,4.0,,,2.0,2.0,3.0,2.0,,,10.0,10.0,6.6,4.0,0.0,0.0,0.00143021,0,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,15,15,True,3.0,3.0,,,,,3.0,1.0,,,1.0,3.0,,,0.0,0.0,0.00352875,0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Naatan Skyttä,naatan-skytta,N. Skyttä,M,15,174,866,M,926995,EUR,1020729600,M,22,22,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Theocharis Tsingaras,theocharis-tsingaras,T. Tsingaras,M,5,173,213,M,947158,EUR,966729600,M,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,Theocharis,Tsingaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390053,away,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
